bootstrap_id,mean_similarity_to_others
30,76.40993265993266
82,76.22053872053873
18,76.0942760942761
27,76.01010101010101
8,75.86279461279462
28,75.82070707070707
86,75.82070707070707
32,75.58922558922559
59,75.58922558922559
90,75.56818181818181
60,75.48400673400674
26,75.4419191919192
24,75.33670033670033
19,75.31565656565657
94,75.27356902356902
31,75.25252525252525
58,75.25252525252525
69,75.21043771043772
72,74.89478114478115
7,74.81060606060606
44,74.72643097643098
14,74.66329966329967
55,74.60016835016835
64,74.60016835016835
53,74.17929292929293
45,74.15824915824916
96,74.09511784511784
50,74.0530303030303
76,74.03198653198653
25,73.98989898989899
16,73.96885521885523
81,73.94781144781145
100,73.92676767676768
12,73.9057239057239
99,73.63215488215488
29,73.56902356902357
84,73.52693602693603
49,73.50589225589225
33,73.46380471380472
57,73.4006734006734
92,73.29545454545455
56,73.16919191919192
37,73.12710437710437
65,73.12710437710437
43,73.06397306397307
85,73.06397306397307
22,72.91666666666667
20,72.89562289562289
34,72.87457912457913
38,72.79040404040404
3,72.62205387205387
77,72.6010101010101
15,72.57996632996633
89,72.49579124579125
78,72.47474747474747
63,72.39057239057239
87,72.28535353535354
4,72.07491582491582
79,72.07491582491582
61,71.96969696969697
68,71.96969696969697
10,71.88552188552188
67,71.88552188552188
52,71.86447811447812
11,71.84343434343434
88,71.82239057239057
35,71.8013468013468
73,71.75925925925925
42,71.61195286195286
62,71.42255892255892
6,71.35942760942761
17,71.1489898989899
70,71.0016835016835
95,71.0016835016835
9,70.98063973063972
48,70.87542087542087
83,70.77020202020202
21,70.5597643097643
97,70.47558922558923
23,70.43350168350169
66,70.37037037037037
36,69.61279461279462
75,69.52861952861953
46,69.46548821548822
41,69.12878787878788
5,68.56060606060606
47,68.05555555555556
54,67.73989898989899
91,67.71885521885523
2,67.08754208754209
1,66.81397306397307
39,66.81397306397307
71,66.54040404040404
93,65.95117845117845
51,64.6885521885522
98,64.60437710437711
40,64.56228956228956
13,64.05723905723906
74,63.63636363636363
80,61.658249158249156
