"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,7,20,0.0025
4,86,508,0.0635
5,303,2438,0.30475
6,1157,16884,2.1105
7,2369,43247,5.405875
8,5270,126732,15.8415
9,7702,212808,26.601
10,11874,355390,44.42375
11,14284,425592,53.199
12,17277,527982,65.99775
13,18598,656472,82.059
14,21004,714210,89.27625
15,21443,715773,89.471625
16,25436,766239,95.779875
17,25516,766387,95.798375
18,29703,794107,99.263375
19,29725,794132,99.2665
20,31508,799312,99.914
