"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,1,2,0.00025
3,5,7,0.000875
4,16,40,0.005
5,67,339,0.042375
6,203,3199,0.399875
7,533,20348,2.5435
8,1245,65829,8.228625
9,2324,130272,16.284
10,4163,216659,27.082375
11,5774,263919,32.989875
12,8338,340804,42.6005
13,9975,497983,62.247875
14,12829,534613,66.826625
15,14370,547814,68.47675
16,16948,595057,74.382125
17,18094,603203,75.400375
18,20335,668503,83.562875
19,20909,674659,84.332375
20,24670,730010,91.25125
