"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",1,0.00147407833252259,100
"2",1,0.00147407833252259,99.9985259216675
"3",1,0.00147407833252259,99.997051843335
"Restantes",67836,99.9955777650024,0
