stage_dimension_id,participant_id,stage,technology,dimension_key,dimension,added_value,adherence,agreement,approval,autarky,authority,climate_protection,commitment,cost_efficiency,coziness,credit_score_access_to_funding,environmental_concerns,frugality,fun,knowledge,legal,novelty,own_competence,own_significance,peer_pressure,profits,recognition,rights_and_duties,risk_profile,safety,self_satisfaction,socialising,support,technical_fit,trends,trust,wellbeing,n_determinants_filled,arquetipo,Estado_Mental,tipo_decision,z_profits,z_credit_score_access_to_funding,z_risk_profile,z_added_value,z_frugality,z_climate_protection,z_legal,z_trust,z_safety,z_cost_efficiency,z_knowledge,z_own_competence,z_technical_fit,z_environmental_concerns,z_self_satisfaction,z_commitment,z_adherence,z_autarky,z_wellbeing,z_coziness,z_rights_and_duties,z_peer_pressure,z_support,z_socialising,z_agreement,z_novelty,z_fun,z_recognition,z_trends,z_authority,z_approval,z_own_significance
186,100,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,72,100,76,16,86,44.5,80,100,65,68,70,80,55,22,85,80,55,70,73,55,51,18,79,60.5,75,100,48.5,65,80,18,77.5,76,4,Influencer,Fase 3 - Implementada,Inversión estructural,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,3.5235135075445396,3.9497487694437154,3.6068273873729497,1.2034855917388736,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
185,100,Implementada,Renovación de envolvente,FINANCIAL,Financiero,81,77,76,16,75,44.5,80,80,65,68,0,80,75,22,85,80,55,70,73,55,75,18,79,100,75,78,48.5,65,80,18,77.5,76,5,Influencer,Fase 3 - Implementada,Inversión estructural,1.746968160849735,-5.846772478843569,3.6104178107473994,0.9700779171129053,1.7742177045565308,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
592,100,La conoce / la consideraría,Almacenamiento energético,AUTONOMY,Autonomía,72,100,76,16,86,44.5,80,100,65,68,70,80,55,22,85,80,55,70,73,55,51,18,79,60.5,75,100,48.5,65,80,18,77.5,76,4,Influencer,Fase 2 - Consideración,Inversión estructural,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,3.5235135075445396,3.9497487694437154,3.6068273873729497,1.2034855917388736,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
590,100,La conoce / la consideraría,Almacenamiento energético,FINANCIAL,Financiero,81,77,76,16,75,44.5,80,80,65,68,0,80,75,22,85,80,55,70,73,55,75,18,79,100,75,78,48.5,65,80,18,77.5,76,5,Influencer,Fase 2 - Consideración,Inversión estructural,1.746968160849735,-5.846772478843569,3.6104178107473994,0.9700779171129053,1.7742177045565308,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
591,100,La conoce / la consideraría,Almacenamiento energético,SECURITY,Seguridad,72,77,76,16,75,44.5,100,80,65,68,70,80,55,22,85,100,55,70,73,55,51,18,79,60.5,100,78,48.5,65,80,18,77.5,76,3,Influencer,Fase 2 - Consideración,Inversión estructural,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,3.928328736914489,3.759730545959618,0.02755046641721837,4.715564214012045,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
921,100,"No la conoce, pero le genera curiosidad",Bomba de calor,AUTONOMY,Autonomía,72,100,76,16,86,44.5,80,100,65,68,70,80,55,22,85,80,55,70,73,55,51,18,79,60.5,75,100,48.5,65,80,18,77.5,76,4,Influencer,Fase 1 - Curiosidad,Inversión estructural,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,3.5235135075445396,3.9497487694437154,3.6068273873729497,1.2034855917388736,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
920,100,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Financiero,81,77,76,16,75,44.5,80,80,65,68,0,80,75,22,85,80,55,70,73,55,75,18,79,100,75,78,48.5,65,80,18,77.5,76,5,Influencer,Fase 1 - Curiosidad,Inversión estructural,1.746968160849735,-5.846772478843569,3.6104178107473994,0.9700779171129053,1.7742177045565308,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
188,101,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,72,30,76,16,50,44.5,80,80,65,68,70,80,55,22,85,80,55,70,73,55,51,18,79,60.5,75,30,48.5,65,80,18,77.5,76,3,Activist,Fase 3 - Implementada,Inversión estructural,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,-7.515472999901544,0.003665760172546825,-7.271229502076476,-2.3284829927121686,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
190,101,Implementada,Renovación de envolvente,MEANING,Sentido,72,77,76,0,75,44.5,80,80,65,68,70,80,55,22,85,80,55,70,100,55,51,18,79,60.5,75,78,48.5,65,80,18,77.5,76,2,Activist,Fase 3 - Implementada,Inversión estructural,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-1.7121891974074308,2.7926180996696184
189,101,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Fisiología,72,77,76,16,75,44.5,80,80,65,20,70,80,55,22,85,80,55,70,73,55,51,18,79,60.5,75,78,48.5,65,80,18,77.5,50,2,Activist,Fase 3 - Implementada,Inversión estructural,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,-4.290914620679863,-7.9585843965869065,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
595,101,La conoce / la consideraría,Comunidad energética,MEANING,Sentido,72,77,76,0,75,44.5,80,80,65,68,70,80,55,22,85,80,55,70,100,55,51,18,79,60.5,75,78,48.5,65,80,18,77.5,76,2,Activist,Fase 2 - Consideración,Digital / colectiva,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-1.7121891974074308,2.7926180996696184
593,101,La conoce / la consideraría,Comunidad energética,RELATEDNESS,Relación,72,77,60,16,75,44.5,80,80,65,68,70,80,55,22,85,80,55,70,73,25,51,18,80,60.5,75,78,0,20,80,18,77.5,76,5,Activist,Fase 2 - Consideración,Digital / colectiva,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.28793455981401006,-4.92707342381164,-11.13974555736404,-8.573829248513825,-3.999681586182471,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
594,101,La conoce / la consideraría,Comunidad energética,STIMULATION,Estímulo,72,77,76,16,75,44.5,80,80,65,68,70,80,55,0,85,80,55,70,73,55,51,0,79,60.5,75,78,48.5,65,80,18,77.5,76,2,Activist,Fase 2 - Consideración,Digital / colectiva,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-4.079952164943485,-4.759017327412022,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
191,102,Implementada,Renovación de envolvente,FINANCIAL,Financiero,80,77,76,16,75,44.5,80,80,65,68,80,80,55,22,85,80,55,70,73,55,20,18,79,80,75,78,48.5,65,80,18,77.5,76,4,Sentient,Fase 3 - Implementada,Inversión estructural,-2.2323996341424754,0.9161335550883762,1.7874524255975817,0.8737961843698411,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
192,102,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Fisiología,72,77,76,16,75,44.5,80,80,65,68,70,80,55,22,85,80,55,70,73,55,51,18,79,60.5,75,78,48.5,65,80,18,77.5,65,1,Sentient,Fase 3 - Implementada,Inversión estructural,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,-1.7997846697966038,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
598,102,La conoce / la consideraría,Comunidad energética,AUTONOMY,Autonomía,72,90,76,16,40,44.5,80,90,65,68,70,80,55,22,85,80,55,70,73,55,51,18,79,60.5,75,90,48.5,65,80,18,77.5,76,4,Sentient,Fase 2 - Consideración,Digital / colectiva,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,1.946515435052242,1.9767072648081312,2.052819260308746,-3.3095853772819024,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
597,102,La conoce / la consideraría,Comunidad energética,COMPETENCE,Competencia,72,77,76,16,75,44.5,80,80,50,68,70,90,55,22,100,80,55,80,73,55,51,18,79,60.5,75,78,48.5,65,70,18,77.5,76,5,Sentient,Fase 2 - Consideración,Digital / colectiva,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,-2.107410893501158,3.505174628132622,1.2138504182204388,-1.9277907504750456,2.3873993653363446,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
596,102,La conoce / la consideraría,Comunidad energética,SECURITY,Seguridad,72,77,76,16,75,44.5,80,80,65,68,70,80,55,22,85,80,55,70,73,55,51,18,79,60.5,75,78,48.5,65,80,18,75,76,3,Sentient,Fase 2 - Consideración,Digital / colectiva,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,-0.4070818917164793,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
193,103,Implementada,Ventilación con recuperador,PHYSIOLOGICAL,Fisiología,72,77,76,16,75,44.5,80,80,65,52,70,80,55,22,85,80,55,70,73,55,51,18,79,60.5,75,78,48.5,65,80,18,77.5,63,2,Activist,Fase 3 - Implementada,Inversión estructural,0.010516759398588623,0.07077030084688309,0.010061175076509742,0.10354232242532806,0.06904549756191311,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,-2.1319353299143717,-2.6261507322376016,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
599,103,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Financiero,50,77,76,16,75,44.5,80,80,65,68,50,80,50,22,85,80,55,70,73,55,27,18,79,50,75,78,48.5,65,80,18,77.5,76,5,Activist,Fase 2 - Consideración,Inversión estructural,-1.7259346420525576,-1.6199562076361032,-0.9469956521271444,-2.014655797922083,-0.3572475541867413,0.0961193501915759,0.0594471754604792,0.02755046641721837,0.0412767678307586,0.008014727306521132,0.0010212468870666406,0.09048323639410005,0.0010540135322456646,0,0.05411774806148494,0.003665760172546825,0.032608695125281244,0.1242729687121662,0.02704396085111955,0.04006609993705068,0.04376391826644729,0.03853091894378508,-0.03828554515443363,0.011414103041897461,0.02059568273008411,0.03712478544501237,-0.050048480924232946,0.006944935902826652,-0.03305898024536485,-0.009164284934696511,-0.07482229884810053,0.09373181275736601
