"cluster","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",0,0,0,0,0,0,0,0
"cluster_2",16.6666666666667,17.6470588235294,41.1764705882353,60,20,5.88235294117647,58.8235294117647,31.25
"cluster_3",35.7142857142857,12.5,22.2222222222222,15.7894736842105,23.0769230769231,23.0769230769231,25,26.6666666666667
"cluster_4",10.5263157894737,5.26315789473684,41.1764705882353,33.3333333333333,5.88235294117647,5.88235294117647,42.1052631578947,16.6666666666667
"cluster_5",23.5294117647059,11.1111111111111,20,20,12.5,12.5,22.7272727272727,16.6666666666667
