"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",161,0.892065602836879,100
"2",166,0.919769503546099,99.1079343971631
"3",89,0.493129432624114,98.188164893617
"4",68,0.37677304964539,97.6950354609929
"5",77,0.426640070921986,97.3182624113475
"6",122,0.675975177304965,96.8916223404255
"7",136,0.75354609929078,96.2156471631206
"8",66,0.365691489361702,95.4621010638298
"Restantes",17163,95.0964095744681,0
