analysis_sample,matrix_name,n_factors,determinant,mean_importance,sd_importance,median_importance,mean_rank,prop_above_0_20,prop_above_0_30,prop_above_0_40
WHY_EUROPE,matrix_32_ext_0_1,4,det_20_coziness,0.5174448494287187,0.14933113069092827,0.5118872904859559,14.02,0.99,0.92,0.78
WHY_EUROPE,matrix_32_ext_0_1,4,det_10_cost_efficiency,0.48710491657247884,0.10536735000370501,0.4901781480871451,15.09,1,0.96,0.8
WHY_EUROPE,matrix_32_ext_0_1,4,det_03_risk_profile,0.4815603098889465,0.1106383865776219,0.4704139256295493,15.4,1,0.98,0.73
WHY_EUROPE,matrix_32_ext_0_1,4,det_17_adherence,0.48144729170186445,0.10947506202965966,0.4822568535212435,15.36,1,0.94,0.77
WHY_EUROPE,matrix_32_ext_0_1,4,det_09_safety,0.47343570090605774,0.10252090848550324,0.47308085441894454,16.38,1,0.98,0.73
WHY_EUROPE,matrix_32_ext_0_1,4,det_04_added_value,0.4640515703303834,0.154416988325865,0.45787481609164093,16.99,0.97,0.84,0.59
WHY_EUROPE,matrix_32_ext_0_1,4,det_13_technical_fit,0.4627914409035741,0.1116012219027107,0.4713118890518398,16.76,1,0.93,0.7
WHY_EUROPE,matrix_32_ext_0_1,4,det_23_support,0.46253607286533055,0.1122372172967433,0.46220177299352105,17.04,1,0.91,0.69
WHY_EUROPE,matrix_32_ext_0_1,4,det_11_knowledge,0.46234902926034294,0.10944860988068056,0.45904186834457134,16.85,1,0.94,0.66
WHY_EUROPE,matrix_32_ext_0_1,4,det_06_climate_protection,0.45556720379539195,0.14310643349019064,0.4489143824692265,17.93,0.98,0.85,0.59
WHY_EUROPE,matrix_32_ext_0_1,4,det_08_trust,0.4433890642548619,0.107202758990289,0.4276336565222127,17.91,1,0.91,0.6
WHY_EUROPE,matrix_32_ext_0_1,4,det_05_frugality,0.437251226143185,0.13078650517080037,0.42620710834221043,18.9,1,0.86,0.55
WHY_EUROPE,matrix_32_ext_0_1,4,det_01_profits,0.4293983954994521,0.12466710086693003,0.4108369236826077,19.3,1,0.87,0.55
WHY_EUROPE,matrix_32_ext_0_1,4,det_07_legal,0.4163936884790822,0.13030017087382303,0.41021625914517257,19.96,0.98,0.76,0.53
WHY_EUROPE,matrix_32_ext_0_1,4,det_18_autonomy,0.41423351433085775,0.10253783488543379,0.39880124486818874,20.29,1,0.84,0.5
WHY_EUROPE,matrix_32_ext_0_1,4,det_27_fun,0.40235301785613753,0.1099423504596285,0.3860937190025231,20.82,0.99,0.83,0.44
WHY_EUROPE,matrix_32_ext_0_1,4,det_14_environmental_concerns,0.40166563540475553,0.1258764993899773,0.3849764970112234,21.05,0.98,0.74,0.45
WHY_EUROPE,matrix_32_ext_0_1,4,det_12_own_competence,0.39631484318911986,0.10419864969508759,0.38312510759992885,21.32,1,0.83,0.45
WHY_EUROPE,matrix_32_ext_0_1,4,det_22_peer_pressure,0.39247671617282665,0.0906816196663663,0.3870099498510253,21.61,1,0.83,0.42
WHY_EUROPE,matrix_32_ext_0_1,4,det_21_rights_and_duties,0.3873337016342378,0.12870625972981573,0.3843151495080186,22,0.98,0.7,0.42
WHY_EUROPE,matrix_32_ext_0_1,4,det_32_own_significance,0.3676146244782313,0.11520409894334095,0.3555176252052298,23.34,0.96,0.69,0.35
WHY_EUROPE,matrix_32_ext_0_1,4,det_25_agreement,0.3533674607702381,0.09043776088950192,0.33802810620716134,24.28,0.98,0.69,0.3
WHY_EUROPE,matrix_32_ext_0_1,4,det_02_credit_score,0.3401580602009039,0.08985872543879517,0.33213454604828807,25.01,0.95,0.69,0.23
WHY_EUROPE,matrix_32_ext_0_1,4,det_26_novelty,0.3179300747576046,0.09279734996924746,0.30425467189164845,26.24,0.93,0.52,0.18
WHY_EUROPE,matrix_32_ext_0_1,5,det_28_recognition,0.7340461262371205,0.07747824902755689,0.7386042651632596,3.01,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,5,det_31_approval,0.7239242897522226,0.07648459180623057,0.726879403930115,3.33,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,5,det_24_socialising,0.6305749355180226,0.09582739903839525,0.6430313821727289,7.1,1,1,0.98
WHY_EUROPE,matrix_32_ext_0_1,5,det_29_trends,0.6140447400472131,0.09679821199456683,0.6143286302476861,7.92,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,5,det_30_authority,0.5832802249174615,0.10180687697719674,0.5786639044075683,9.67,1,1,0.95
WHY_EUROPE,matrix_32_ext_0_1,5,det_20_coziness,0.5725779725437542,0.15723526277438232,0.5892568864827996,11.2,1,0.95,0.84
WHY_EUROPE,matrix_32_ext_0_1,5,det_19_wellbeing,0.5595392785324779,0.145944664534871,0.5633545007166788,11.7,1,0.94,0.83
WHY_EUROPE,matrix_32_ext_0_1,5,det_15_self_satisfaction,0.5342811907151477,0.12197522942034432,0.5262900011491621,12.79,1,1,0.87
WHY_EUROPE,matrix_32_ext_0_1,5,det_16_commitment,0.5280573038835975,0.11490592815430048,0.518144300994295,12.85,1,0.98,0.84
WHY_EUROPE,matrix_32_ext_0_1,5,det_06_climate_protection,0.4904577910458725,0.14614043706177818,0.4859460381943439,15.78,0.97,0.9,0.72
WHY_EUROPE,matrix_32_ext_0_1,5,det_10_cost_efficiency,0.47577235955526564,0.10885539497786892,0.473956067622862,16.39,1,0.96,0.73
WHY_EUROPE,matrix_32_ext_0_1,5,det_04_added_value,0.474885865833911,0.13557427318531215,0.4558468673108584,16.53,1,0.9,0.67
WHY_EUROPE,matrix_32_ext_0_1,5,det_03_risk_profile,0.46961131646803006,0.11278702122531065,0.45871181199215755,16.85,1,0.98,0.66
WHY_EUROPE,matrix_32_ext_0_1,5,det_01_profits,0.45986466837177137,0.14699648644379343,0.4400437877302982,17.43,0.99,0.88,0.61
WHY_EUROPE,matrix_32_ext_0_1,5,det_23_support,0.4556564239222461,0.11623898398801508,0.43832588202377415,17.6,1,0.91,0.67
WHY_EUROPE,matrix_32_ext_0_1,5,det_11_knowledge,0.45501507959799936,0.10711188321090026,0.4705180968933841,17.48,1,0.95,0.69
WHY_EUROPE,matrix_32_ext_0_1,5,det_17_adherence,0.45229460517059755,0.11175391109894414,0.45171580679671003,17.59,1,0.91,0.66
WHY_EUROPE,matrix_32_ext_0_1,5,det_05_frugality,0.4505071433187899,0.12733262096761935,0.4308534304061168,17.9,1,0.9,0.61
WHY_EUROPE,matrix_32_ext_0_1,5,det_13_technical_fit,0.45023264945991487,0.1117654055355678,0.4397761747718356,18.08,1,0.93,0.58
WHY_EUROPE,matrix_32_ext_0_1,5,det_09_safety,0.44925433481879257,0.11337532726245,0.4348496354071349,18.08,1,0.96,0.62
WHY_EUROPE,matrix_32_ext_0_1,5,det_14_environmental_concerns,0.443624552883049,0.13130329439549776,0.4311894674871164,18.52,0.99,0.84,0.6
WHY_EUROPE,matrix_32_ext_0_1,5,det_08_trust,0.4374068619938559,0.1160637618263696,0.42884895691065855,18.7,1,0.91,0.58
WHY_EUROPE,matrix_32_ext_0_1,5,det_07_legal,0.4317490722812467,0.1461049600713295,0.3957336646159412,19.4,0.99,0.83,0.48
WHY_EUROPE,matrix_32_ext_0_1,5,det_27_fun,0.40731396740918024,0.11213512106155994,0.385327796564639,20.75,1,0.83,0.43
WHY_EUROPE,matrix_32_ext_0_1,5,det_21_rights_and_duties,0.40454511020400574,0.12674037689264472,0.3854286094186383,21.16,0.96,0.85,0.45
WHY_EUROPE,matrix_32_ext_0_1,5,det_12_own_competence,0.40156924815220746,0.11240097966076679,0.39683616449119397,21.31,0.98,0.8,0.47
WHY_EUROPE,matrix_32_ext_0_1,5,det_22_peer_pressure,0.3953678748527754,0.09707599379325067,0.3782596664584301,21.79,1,0.87,0.43
WHY_EUROPE,matrix_32_ext_0_1,5,det_18_autonomy,0.39230282222817275,0.09965754654649649,0.3847598104415277,21.81,1,0.83,0.46
WHY_EUROPE,matrix_32_ext_0_1,5,det_32_own_significance,0.38914787777715537,0.12861422164799188,0.3846868788769654,22.01,0.97,0.7,0.41
WHY_EUROPE,matrix_32_ext_0_1,5,det_25_agreement,0.3632219122333667,0.08716961391863888,0.35777159829133626,23.8,0.99,0.75,0.32
WHY_EUROPE,matrix_32_ext_0_1,5,det_02_credit_score,0.3578235889786693,0.10390992566667197,0.3480933383906687,24.4,0.99,0.67,0.27
WHY_EUROPE,matrix_32_ext_0_1,5,det_26_novelty,0.3371844055354608,0.09617808315813704,0.3331995833539756,25.07,0.94,0.67,0.21
WHY_EUROPE,matrix_32_ext_0_1,6,det_28_recognition,0.7381284896531828,0.07348779405125984,0.7391538586183883,3.1,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,6,det_31_approval,0.7220526903166468,0.08016779666699521,0.7197936179508453,3.67,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,6,det_24_socialising,0.6148223471136485,0.09592914969484999,0.6324173380448792,8.21,1,1,0.96
WHY_EUROPE,matrix_32_ext_0_1,6,det_29_trends,0.6105463559988806,0.1095554091777372,0.6193132931159507,8.58,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,6,det_20_coziness,0.5939476131294696,0.15506104500146078,0.6130873401098014,10.2,1,0.95,0.86
WHY_EUROPE,matrix_32_ext_0_1,6,det_30_authority,0.5752263820734668,0.10983963372051779,0.5728792733852944,10.44,1,0.99,0.95
WHY_EUROPE,matrix_32_ext_0_1,6,det_19_wellbeing,0.5737115686480695,0.1367780341837303,0.577066704619663,10.85,1,0.98,0.89
WHY_EUROPE,matrix_32_ext_0_1,6,det_15_self_satisfaction,0.5209847059556217,0.12906605509437982,0.5155688665060919,13.87,1,0.98,0.8
WHY_EUROPE,matrix_32_ext_0_1,6,det_16_commitment,0.5089930445520735,0.1303556026508164,0.5080332861759411,14.78,1,0.99,0.73
WHY_EUROPE,matrix_32_ext_0_1,6,det_01_profits,0.49525664628903393,0.1546010506348603,0.4625569392829911,15.72,1,0.91,0.66
WHY_EUROPE,matrix_32_ext_0_1,6,det_04_added_value,0.4903782716267189,0.1448625521396577,0.4792522746814095,15.94,1,0.93,0.7
WHY_EUROPE,matrix_32_ext_0_1,6,det_05_frugality,0.48676769209530757,0.1512989101335632,0.48173085762464324,16.23,1,0.93,0.65
WHY_EUROPE,matrix_32_ext_0_1,6,det_06_climate_protection,0.4866155743144248,0.15128870343547834,0.48467744725071676,16.26,0.98,0.89,0.66
WHY_EUROPE,matrix_32_ext_0_1,6,det_07_legal,0.46654750973799425,0.14843562733061919,0.452480235735618,17.28,1,0.84,0.63
WHY_EUROPE,matrix_32_ext_0_1,6,det_23_support,0.4608310711144032,0.12501503313645074,0.4642781971109577,17.67,1,0.89,0.63
WHY_EUROPE,matrix_32_ext_0_1,6,det_10_cost_efficiency,0.45582520519797337,0.11392529699069487,0.43664826485929087,17.96,1,0.94,0.66
WHY_EUROPE,matrix_32_ext_0_1,6,det_14_environmental_concerns,0.45444696812124447,0.1360036467610465,0.4437011105270041,18.21,0.99,0.91,0.59
WHY_EUROPE,matrix_32_ext_0_1,6,det_21_rights_and_duties,0.4450269837185189,0.14168674543746873,0.4106011525635095,18.83,0.98,0.88,0.55
WHY_EUROPE,matrix_32_ext_0_1,6,det_03_risk_profile,0.4447074778631453,0.12105161744891835,0.4267577986056126,19.01,1,0.93,0.55
WHY_EUROPE,matrix_32_ext_0_1,6,det_17_adherence,0.4402831555268543,0.11832899540907688,0.4354648190615747,18.84,1,0.9,0.62
WHY_EUROPE,matrix_32_ext_0_1,6,det_09_safety,0.43940703841483053,0.1157686052170028,0.4135674854792364,19.01,1,0.94,0.54
WHY_EUROPE,matrix_32_ext_0_1,6,det_11_knowledge,0.43869261655554653,0.10916100278820515,0.4480819348716237,18.8,1,0.91,0.57
WHY_EUROPE,matrix_32_ext_0_1,6,det_08_trust,0.4386165550469909,0.11701888980506484,0.4120571182557896,18.92,1,0.9,0.53
WHY_EUROPE,matrix_32_ext_0_1,6,det_13_technical_fit,0.43205153640504423,0.11657938031253665,0.43575143528550553,19.43,0.98,0.86,0.56
WHY_EUROPE,matrix_32_ext_0_1,6,det_27_fun,0.42613143431709055,0.11870425602501139,0.39929829527305627,19.87,1,0.91,0.49
WHY_EUROPE,matrix_32_ext_0_1,6,det_22_peer_pressure,0.4105413229284323,0.1034959024286988,0.40603606706050555,20.8,1,0.9,0.52
WHY_EUROPE,matrix_32_ext_0_1,6,det_18_autonomy,0.40926316423401277,0.12067030242586936,0.3990289791423369,20.89,1,0.81,0.49
WHY_EUROPE,matrix_32_ext_0_1,6,det_32_own_significance,0.40014969720932103,0.14056989164838055,0.38183172095049905,21.62,0.97,0.7,0.42
WHY_EUROPE,matrix_32_ext_0_1,6,det_12_own_competence,0.40002740927057767,0.1173916404115086,0.3855565383788023,21.41,0.98,0.79,0.44
WHY_EUROPE,matrix_32_ext_0_1,6,det_25_agreement,0.3884871147664013,0.121782593373463,0.36825259160574936,22.3,1,0.76,0.35
WHY_EUROPE,matrix_32_ext_0_1,6,det_26_novelty,0.3521622573169741,0.10746738564080309,0.3348736097124668,24.7,0.96,0.64,0.31
WHY_EUROPE,matrix_32_ext_0_1,6,det_02_credit_score,0.3518795166761821,0.10737486883344084,0.34165560213756124,24.6,0.96,0.62,0.3
WHY_EUROPE,matrix_32_ext_0_1,7,det_28_recognition,0.7339660579948334,0.08825926074818785,0.7413477705037392,3.81,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,7,det_31_approval,0.7126224347423792,0.09178122681396111,0.7209470730537224,4.54,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,7,det_20_coziness,0.6172873810873679,0.1549997048902223,0.6473176249428201,9.15,0.99,0.96,0.89
WHY_EUROPE,matrix_32_ext_0_1,7,det_24_socialising,0.61194734463464,0.10630346676693332,0.619376450882654,8.94,1,1,0.97
WHY_EUROPE,matrix_32_ext_0_1,7,det_29_trends,0.5973641524521283,0.11104236434759181,0.5986498297083462,9.48,1,1,0.97
WHY_EUROPE,matrix_32_ext_0_1,7,det_19_wellbeing,0.5951790917210661,0.13212574719591377,0.6012035845670969,10.17,1,0.99,0.91
WHY_EUROPE,matrix_32_ext_0_1,7,det_30_authority,0.5649599307620412,0.10565449562526766,0.5708004134618117,11.2,1,1,0.94
WHY_EUROPE,matrix_32_ext_0_1,7,det_01_profits,0.5263241153443888,0.17101982911510805,0.5115362269906509,14.62,1,0.92,0.77
WHY_EUROPE,matrix_32_ext_0_1,7,det_15_self_satisfaction,0.5237106325370884,0.13987029891996905,0.5229277414116278,14.23,1,0.95,0.81
WHY_EUROPE,matrix_32_ext_0_1,7,det_06_climate_protection,0.5036458677120719,0.16692768439415642,0.48123647268746256,16.06,1,0.91,0.67
WHY_EUROPE,matrix_32_ext_0_1,7,det_05_frugality,0.4999177680893931,0.15154662451018774,0.4800510238592485,15.81,1,0.94,0.72
WHY_EUROPE,matrix_32_ext_0_1,7,det_16_commitment,0.4983645081814394,0.1325528074235455,0.4825236915973599,15.59,1,0.95,0.75
WHY_EUROPE,matrix_32_ext_0_1,7,det_07_legal,0.49313206269665716,0.1496786369322966,0.4689338776338644,15.96,1,0.92,0.72
WHY_EUROPE,matrix_32_ext_0_1,7,det_23_support,0.48909012411223746,0.14815430269851929,0.4727374489299384,16.46,1,0.91,0.73
WHY_EUROPE,matrix_32_ext_0_1,7,det_04_added_value,0.48343657436019877,0.14756230286654448,0.4697783542703834,16.64,1,0.88,0.68
WHY_EUROPE,matrix_32_ext_0_1,7,det_21_rights_and_duties,0.4636471636425291,0.1547000295591203,0.43570595544694346,17.9,0.99,0.87,0.56
WHY_EUROPE,matrix_32_ext_0_1,7,det_10_cost_efficiency,0.45846664231200723,0.11755640651512407,0.44534511299096347,17.94,1,0.94,0.68
WHY_EUROPE,matrix_32_ext_0_1,7,det_14_environmental_concerns,0.4549636354018461,0.14868629424134758,0.42742812678933756,18.42,0.98,0.85,0.65
WHY_EUROPE,matrix_32_ext_0_1,7,det_03_risk_profile,0.4438496194580629,0.12047182854358701,0.4221798167171573,19.1,1,0.9,0.6
WHY_EUROPE,matrix_32_ext_0_1,7,det_09_safety,0.4430787194703358,0.12035107651281268,0.42566661955170154,18.98,1,0.92,0.6
WHY_EUROPE,matrix_32_ext_0_1,7,det_11_knowledge,0.4382107456654246,0.11489939052804944,0.4269336493213084,19.27,1,0.89,0.57
WHY_EUROPE,matrix_32_ext_0_1,7,det_17_adherence,0.43271884974673996,0.12143256557426153,0.41593284540531616,19.59,1,0.89,0.54
WHY_EUROPE,matrix_32_ext_0_1,7,det_22_peer_pressure,0.4272413949674231,0.1223886987959365,0.4027670567849837,20.23,1,0.88,0.52
WHY_EUROPE,matrix_32_ext_0_1,7,det_27_fun,0.42470868007629714,0.13020478319182638,0.3966484549468612,20.32,1,0.86,0.47
WHY_EUROPE,matrix_32_ext_0_1,7,det_18_autonomy,0.4244142781954871,0.13233901939502601,0.4037757790830735,20.39,0.99,0.83,0.54
