analysis_sample,matrix_name,n_factors,determinant,mean_importance,sd_importance,median_importance,mean_rank,prop_above_0_20,prop_above_0_30,prop_above_0_40
EUROPE,matrix_32_ext_0_1,3,det_13_technical_fit,0.43797812439335304,0.04785424853155997,0.4356401835915139,15.57,1,0.99,0.85
EUROPE,matrix_32_ext_0_1,3,det_22_peer_pressure,0.42530056345317685,0.04081882902990806,0.4296251886194691,16.93,1,0.99,0.76
EUROPE,matrix_32_ext_0_1,3,det_16_commitment,0.4121178803785166,0.05098728013925444,0.40983038756571044,17.79,1,0.99,0.6
EUROPE,matrix_32_ext_0_1,3,det_11_knowledge,0.3924968274175816,0.045451582166566536,0.3946593466630173,19.81,1,0.97,0.44
EUROPE,matrix_32_ext_0_1,3,det_04_added_value,0.3811906399573522,0.06719510983650061,0.3797450663070763,20.24,1,0.91,0.41
EUROPE,matrix_32_ext_0_1,3,det_21_rights_and_duties,0.3682512511704467,0.053891562761612846,0.37413448036748187,21.63,1,0.88,0.3
EUROPE,matrix_32_ext_0_1,3,det_27_fun,0.3328069049953913,0.042205490075191233,0.33424737627737194,24.06,1,0.78,0.05
EUROPE,matrix_32_ext_0_1,3,det_32_own_significance,0.3203725100519725,0.055980079464055664,0.3196747993786766,24.87,1,0.64,0.08
EUROPE,matrix_32_ext_0_1,3,det_05_frugality,0.31696305655706536,0.052563102987340904,0.3138193502984763,25.12,1,0.6,0.08
EUROPE,matrix_32_ext_0_1,3,det_01_profits,0.3057635200922605,0.04630074076080707,0.30263501882878907,25.82,1,0.54,0.02
EUROPE,matrix_32_ext_0_1,3,det_12_own_competence,0.30469209014156834,0.043122900596693575,0.3005968125398948,26.04,1,0.51,0.02
EUROPE,matrix_32_ext_0_1,3,det_23_support,0.3034366353904091,0.07049197579402723,0.29249492944416866,26.12,0.96,0.46,0.09
EUROPE,matrix_32_ext_0_1,3,det_18_autonomy,0.28323613596781144,0.047556314719552295,0.27649507157152153,27.72,0.99,0.32,0.02
EUROPE,matrix_32_ext_0_1,3,det_02_credit_score,0.2814107062193079,0.047266984987491746,0.2814218262386716,27.68,0.95,0.37,0.01
EUROPE,matrix_32_ext_0_1,3,det_25_agreement,0.23615047165008426,0.035114396127315955,0.22907852818123478,30.25,0.89,0.06,0
EUROPE,matrix_32_ext_0_1,3,det_26_novelty,0.23043478280400684,0.04301984557608412,0.22604064161886966,30.35,0.73,0.04,0
EUROPE,matrix_32_ext_0_1,4,det_31_approval,0.653290458931231,0.030000161032336353,0.6549730788164565,1.82,1,1,1
EUROPE,matrix_32_ext_0_1,4,det_28_recognition,0.6450837273839265,0.03396352525706463,0.6442447185732456,2.12,1,1,1
EUROPE,matrix_32_ext_0_1,4,det_24_socialising,0.6139675600254944,0.035198053755267515,0.6160401103342122,3.38,1,1,1
EUROPE,matrix_32_ext_0_1,4,det_06_climate_protection,0.5913828261062788,0.057413819028901324,0.5935141783181406,4.33,1,1,1
EUROPE,matrix_32_ext_0_1,4,det_30_authority,0.5436995518922506,0.03612927187688878,0.5435615771681179,6.74,1,1,1
EUROPE,matrix_32_ext_0_1,4,det_29_trends,0.5355221173923846,0.03683329279418191,0.5306685639532871,7.07,1,1,1
EUROPE,matrix_32_ext_0_1,4,det_09_safety,0.5207733927857731,0.05362500161086433,0.5223412996702275,8.31,1,1,0.97
EUROPE,matrix_32_ext_0_1,4,det_14_environmental_concerns,0.5158786073302865,0.061948021732097444,0.5137544342831684,8.94,1,1,0.99
EUROPE,matrix_32_ext_0_1,4,det_03_risk_profile,0.5057069896908424,0.06697416553880538,0.5212731122667357,9.58,1,1,0.92
EUROPE,matrix_32_ext_0_1,4,det_10_cost_efficiency,0.46995484520593456,0.05457691819093788,0.4679648171576952,12.31,1,1,0.9
EUROPE,matrix_32_ext_0_1,4,det_20_coziness,0.4603714819664743,0.053445804848541806,0.4574017439554068,13.06,1,1,0.86
EUROPE,matrix_32_ext_0_1,4,det_07_legal,0.4541879466859768,0.0721641563307657,0.45022166071296177,13.31,1,0.99,0.74
EUROPE,matrix_32_ext_0_1,4,det_15_self_satisfaction,0.4416138594672165,0.05469642117360248,0.44261996911298995,14.65,1,0.98,0.77
EUROPE,matrix_32_ext_0_1,4,det_19_wellbeing,0.4367321237078733,0.05716691079915694,0.44566032679999357,15.01,1,0.96,0.8
EUROPE,matrix_32_ext_0_1,4,det_17_adherence,0.4314101982867412,0.05482226508994015,0.43606718577604586,15.6,1,0.98,0.78
EUROPE,matrix_32_ext_0_1,4,det_08_trust,0.4303013035052475,0.0503139043644828,0.4364572090002523,15.49,1,0.98,0.77
EUROPE,matrix_32_ext_0_1,4,det_22_peer_pressure,0.4231430495951056,0.03963014652591355,0.4284873819017928,16.33,1,0.99,0.77
EUROPE,matrix_32_ext_0_1,4,det_13_technical_fit,0.42038295253363694,0.059491814643649776,0.42919824877253043,16.41,1,0.97,0.67
EUROPE,matrix_32_ext_0_1,4,det_16_commitment,0.38606982568878084,0.059417936962797485,0.38759377106226556,19.44,1,0.92,0.4
EUROPE,matrix_32_ext_0_1,4,det_11_knowledge,0.38316906003868906,0.05797860954212515,0.38534672904948153,19.77,1,0.9,0.42
EUROPE,matrix_32_ext_0_1,4,det_21_rights_and_duties,0.3782435039445834,0.06302214831628612,0.38450570247419985,20.16,1,0.87,0.43
EUROPE,matrix_32_ext_0_1,4,det_01_profits,0.3528301288609524,0.07271712439453636,0.34958783998786275,21.79,0.99,0.79,0.22
EUROPE,matrix_32_ext_0_1,4,det_04_added_value,0.35211629643633185,0.06367848503209818,0.35204672432167566,21.91,1,0.78,0.24
EUROPE,matrix_32_ext_0_1,4,det_05_frugality,0.32958158518338787,0.06310184446529549,0.3203802050327858,23.63,1,0.68,0.14
EUROPE,matrix_32_ext_0_1,4,det_27_fun,0.3248264932958889,0.03794819190679025,0.32509242423281537,24.27,1,0.74,0.03
EUROPE,matrix_32_ext_0_1,4,det_23_support,0.32481489961953014,0.05786888954677599,0.32345605399223554,24.14,1,0.66,0.09
EUROPE,matrix_32_ext_0_1,4,det_32_own_significance,0.30319045534584,0.05967274591199926,0.2988852493022929,25.44,0.96,0.49,0.03
EUROPE,matrix_32_ext_0_1,4,det_12_own_competence,0.28850546750149886,0.04398710003745586,0.28630194266901016,26.94,0.98,0.37,0.01
EUROPE,matrix_32_ext_0_1,4,det_02_credit_score,0.28568721053623863,0.048736909125898516,0.28441568238849,27.1,0.94,0.37,0.02
EUROPE,matrix_32_ext_0_1,4,det_18_autonomy,0.26545972372173476,0.04628359844174409,0.2586687977429887,28.42,0.97,0.18,0.01
EUROPE,matrix_32_ext_0_1,4,det_26_novelty,0.2342788626136525,0.042036843803578736,0.2348552883145117,30.12,0.79,0.05,0
EUROPE,matrix_32_ext_0_1,4,det_25_agreement,0.23012149594254486,0.03588591521954079,0.2281241716472277,30.41,0.77,0.04,0
EUROPE,matrix_32_ext_0_1,5,det_31_approval,0.6558601449196478,0.03219901747498121,0.6552305153802731,2.08,1,1,1
EUROPE,matrix_32_ext_0_1,5,det_28_recognition,0.6374764719671169,0.0455907981673546,0.6434600255070287,2.83,1,1,1
EUROPE,matrix_32_ext_0_1,5,det_06_climate_protection,0.6248219106555128,0.06386974546627915,0.6247763034017698,3.55,1,1,1
EUROPE,matrix_32_ext_0_1,5,det_24_socialising,0.618796672409721,0.04184730100913981,0.6141502520602302,3.47,1,1,1
EUROPE,matrix_32_ext_0_1,5,det_30_authority,0.539229912646729,0.039916495809671264,0.5380344097928371,6.99,1,1,1
EUROPE,matrix_32_ext_0_1,5,det_14_environmental_concerns,0.5268032338572712,0.05687015195810107,0.5307859407387339,7.86,1,1,0.98
EUROPE,matrix_32_ext_0_1,5,det_29_trends,0.5239468870484658,0.04086494912779975,0.5207608522913045,7.86,1,1,1
EUROPE,matrix_32_ext_0_1,5,det_09_safety,0.5061039547041516,0.0883885837345606,0.5129485418526796,9.55,1,0.98,0.87
EUROPE,matrix_32_ext_0_1,5,det_19_wellbeing,0.463793847042169,0.11335416287581564,0.4461489197351307,12.63,1,0.93,0.75
EUROPE,matrix_32_ext_0_1,5,det_03_risk_profile,0.44519685733536946,0.07978767494092093,0.45194333646252266,12.9,1,0.98,0.68
EUROPE,matrix_32_ext_0_1,5,det_07_legal,0.43066451416002877,0.09878062238272566,0.4144253313603363,14.37,1,0.95,0.59
EUROPE,matrix_32_ext_0_1,5,det_20_coziness,0.42340587973226407,0.07452239041824946,0.4273811677157553,14.82,1,0.92,0.61
EUROPE,matrix_32_ext_0_1,5,det_10_cost_efficiency,0.42161857214971016,0.08100961255331564,0.4335169449900437,14.85,1,0.92,0.63
EUROPE,matrix_32_ext_0_1,5,det_22_peer_pressure,0.41397874447382077,0.04199580666581011,0.42068748177323567,15.25,1,0.98,0.68
EUROPE,matrix_32_ext_0_1,5,det_21_rights_and_duties,0.4098813077655224,0.10456811721592917,0.4055067858311548,16.22,1,0.85,0.55
EUROPE,matrix_32_ext_0_1,5,det_15_self_satisfaction,0.39069863500879576,0.08210072488005682,0.3878284547185705,17.08,1,0.84,0.44
EUROPE,matrix_32_ext_0_1,5,det_16_commitment,0.3767672994284413,0.09097115654240788,0.3703410587433704,18.53,1,0.72,0.41
EUROPE,matrix_32_ext_0_1,5,det_08_trust,0.3634593786797236,0.06900530156434508,0.36870032307814604,18.92,1,0.78,0.33
EUROPE,matrix_32_ext_0_1,5,det_01_profits,0.3629639614624856,0.08734065207297609,0.3479482419992347,19.71,0.99,0.74,0.3
EUROPE,matrix_32_ext_0_1,5,det_17_adherence,0.35991596111140023,0.07160344467854568,0.36009593896641046,19.61,1,0.76,0.33
EUROPE,matrix_32_ext_0_1,5,det_13_technical_fit,0.3532720781066172,0.07969405987045688,0.3589343663515241,20.26,1,0.7,0.26
EUROPE,matrix_32_ext_0_1,5,det_11_knowledge,0.34403005010114124,0.07692026265220941,0.3477314753680041,21.26,0.99,0.71,0.29
EUROPE,matrix_32_ext_0_1,5,det_04_added_value,0.34184664568870304,0.07021940713929621,0.3356780205502643,20.99,1,0.66,0.21
EUROPE,matrix_32_ext_0_1,5,det_05_frugality,0.3210830156580883,0.0724420340215878,0.30978812905065856,22.61,0.96,0.59,0.17
EUROPE,matrix_32_ext_0_1,5,det_23_support,0.319203253793103,0.06560385856930549,0.3181778604958255,23.02,0.97,0.59,0.11
EUROPE,matrix_32_ext_0_1,5,det_27_fun,0.31676216970929244,0.0451895618269564,0.3191992001834624,23.1,1,0.67,0.03
EUROPE,matrix_32_ext_0_1,5,det_02_credit_score,0.3036016109063971,0.07187436272712723,0.2849244297547232,24.37,0.97,0.43,0.12
EUROPE,matrix_32_ext_0_1,5,det_32_own_significance,0.29569046291800954,0.06555773935198646,0.281175412517168,24.7,0.95,0.41,0.09
EUROPE,matrix_32_ext_0_1,5,det_18_autonomy,0.28092154370057565,0.07847349312382655,0.2626514011828417,25.96,0.86,0.35,0.11
EUROPE,matrix_32_ext_0_1,5,det_12_own_competence,0.2802623519027217,0.06334491438056244,0.2767042006875012,26.13,0.92,0.32,0.04
EUROPE,matrix_32_ext_0_1,5,det_26_novelty,0.27034796589077886,0.06675830869308896,0.26002349943111824,26.66,0.9,0.25,0.07
EUROPE,matrix_32_ext_0_1,5,det_25_agreement,0.22701450263898007,0.038557530036191494,0.221462455835269,29.86,0.73,0.06,0
EUROPE,matrix_32_ext_0_1,6,det_31_approval,0.6529932316678468,0.03449136410046799,0.6523587812801044,2.48,1,1,1
EUROPE,matrix_32_ext_0_1,6,det_06_climate_protection,0.6388300072247834,0.07305849480983062,0.6398389630595187,3.38,1,1,1
EUROPE,matrix_32_ext_0_1,6,det_28_recognition,0.6306556175061618,0.05312626053637594,0.636179529983834,3.41,1,1,0.99
EUROPE,matrix_32_ext_0_1,6,det_24_socialising,0.6196546682637192,0.04925170753414532,0.6159663985182188,3.72,1,1,1
EUROPE,matrix_32_ext_0_1,6,det_14_environmental_concerns,0.5414989912856537,0.06541677774507056,0.5422810236691182,7.29,1,1,1
EUROPE,matrix_32_ext_0_1,6,det_30_authority,0.534398492511328,0.046573701816838536,0.5358461863383182,7.56,1,1,1
EUROPE,matrix_32_ext_0_1,6,det_29_trends,0.512325842742835,0.04463992760614074,0.5091611215025467,8.63,1,1,0.99
EUROPE,matrix_32_ext_0_1,6,det_19_wellbeing,0.47703705598847995,0.11922412610343992,0.4707699965072426,11.57,1,0.94,0.73
EUROPE,matrix_32_ext_0_1,6,det_21_rights_and_duties,0.4708278903469264,0.1370721506114744,0.466932757267038,12.12,1,0.91,0.67
EUROPE,matrix_32_ext_0_1,6,det_09_safety,0.4700049911211084,0.09518502293125401,0.4795516465202728,11.49,1,0.95,0.71
EUROPE,matrix_32_ext_0_1,6,det_07_legal,0.4496810413383854,0.10767849528769464,0.4507100291699551,12.9,1,0.9,0.7
EUROPE,matrix_32_ext_0_1,6,det_20_coziness,0.4097492186455067,0.09147297505490437,0.39874721757613374,15.3,1,0.89,0.5
EUROPE,matrix_32_ext_0_1,6,det_22_peer_pressure,0.4045419204894974,0.046693203197954704,0.41418260856732847,15.06,1,0.97,0.6
EUROPE,matrix_32_ext_0_1,6,det_03_risk_profile,0.40008387597838746,0.0995279748905901,0.3901118044061458,15.96,1,0.83,0.47
EUROPE,matrix_32_ext_0_1,6,det_10_cost_efficiency,0.38694431689898967,0.09234063383825224,0.3764122222261219,16.58,1,0.81,0.43
EUROPE,matrix_32_ext_0_1,6,det_01_profits,0.3837808097513754,0.10458344304146379,0.379042060025773,17.65,0.98,0.73,0.42
EUROPE,matrix_32_ext_0_1,6,det_16_commitment,0.3751370157689136,0.0889531345262734,0.3669477478285692,17.96,1,0.79,0.31
EUROPE,matrix_32_ext_0_1,6,det_11_knowledge,0.35293177753751676,0.09170076744893087,0.344959631689181,19.74,0.99,0.71,0.22
EUROPE,matrix_32_ext_0_1,6,det_15_self_satisfaction,0.3448670076714732,0.0820932682882823,0.33218447588150984,20.12,1,0.65,0.19
EUROPE,matrix_32_ext_0_1,6,det_17_adherence,0.3349540154441912,0.07822839820238578,0.3267097950815199,20.72,0.99,0.62,0.23
EUROPE,matrix_32_ext_0_1,6,det_04_added_value,0.3331267799888981,0.07600818820387371,0.31997585248331795,20.78,0.99,0.61,0.18
EUROPE,matrix_32_ext_0_1,6,det_05_frugality,0.3280362247215891,0.08425821816800504,0.30845353231557915,21.5,1,0.53,0.19
EUROPE,matrix_32_ext_0_1,6,det_02_credit_score,0.32420676826575967,0.08512602385937866,0.30971620287735313,21.61,0.97,0.57,0.15
EUROPE,matrix_32_ext_0_1,6,det_23_support,0.31658939800779967,0.06631832943656638,0.31051450375855777,21.99,1,0.57,0.1
EUROPE,matrix_32_ext_0_1,6,det_08_trust,0.3165675423523944,0.06695641575548049,0.306551163744751,22.15,1,0.55,0.12
EUROPE,matrix_32_ext_0_1,6,det_27_fun,0.3146257640146178,0.04980918426646548,0.3120908004782449,22.17,1,0.61,0.06
EUROPE,matrix_32_ext_0_1,6,det_13_technical_fit,0.30534843062902767,0.0758272545188069,0.2872273852950207,23.41,0.97,0.43,0.1
EUROPE,matrix_32_ext_0_1,6,det_32_own_significance,0.29290041409944656,0.07246481790314974,0.28465388068744535,24.12,0.93,0.42,0.08
EUROPE,matrix_32_ext_0_1,6,det_18_autonomy,0.28321817747200445,0.08040567512881583,0.2698324479208031,24.58,0.88,0.34,0.06
EUROPE,matrix_32_ext_0_1,6,det_26_novelty,0.27509194752825844,0.07738031288517226,0.2561635748714807,25.75,0.88,0.24,0.1
EUROPE,matrix_32_ext_0_1,6,det_12_own_competence,0.26342691981451494,0.06503350789381535,0.24762642868081564,26.31,0.84,0.27,0.03
EUROPE,matrix_32_ext_0_1,6,det_25_agreement,0.21820902020962274,0.03841326599979605,0.20904862425291132,29.99,0.67,0.04,0
EUROPE,matrix_32_ext_0_1,7,det_31_approval,0.6450396116337803,0.045693297599351916,0.6468996047960265,3.05,1,1,1
EUROPE,matrix_32_ext_0_1,7,det_06_climate_protection,0.6346038201845586,0.09113925340963631,0.6389259012595057,4.1,1,1,0.99
EUROPE,matrix_32_ext_0_1,7,det_28_recognition,0.6226321881306491,0.061329089999042755,0.6352215869478526,4.01,1,1,0.99
EUROPE,matrix_32_ext_0_1,7,det_24_socialising,0.6201424009360533,0.061704428920503596,0.6125947195464327,4.22,1,1,1
EUROPE,matrix_32_ext_0_1,7,det_14_environmental_concerns,0.5613172342895756,0.09057703643875814,0.5671510719788337,6.99,1,1,0.98
EUROPE,matrix_32_ext_0_1,7,det_21_rights_and_duties,0.520710574181913,0.13467272619661697,0.5244175685082937,9.45,1,0.94,0.8
EUROPE,matrix_32_ext_0_1,7,det_30_authority,0.5174240845212367,0.057390602349085565,0.522626738670366,8.62,1,0.99,0.96
EUROPE,matrix_32_ext_0_1,7,det_29_trends,0.49438154178426064,0.06064234286309947,0.5018370928860341,9.74,1,0.99,0.93
EUROPE,matrix_32_ext_0_1,7,det_19_wellbeing,0.4930547995385621,0.13401123382548863,0.49057547299792614,10.78,1,0.91,0.75
EUROPE,matrix_32_ext_0_1,7,det_07_legal,0.471856120546287,0.10777719952326066,0.473269051547881,11.73,1,0.95,0.71
EUROPE,matrix_32_ext_0_1,7,det_09_safety,0.4416408267320911,0.11044501352648133,0.43463528586880706,13.09,1,0.91,0.61
EUROPE,matrix_32_ext_0_1,7,det_01_profits,0.4021767301181033,0.13430318392786336,0.38405045823363226,16.27,1,0.74,0.49
EUROPE,matrix_32_ext_0_1,7,det_20_coziness,0.3990563091855026,0.09938470727022777,0.3853958149440029,15.78,0.98,0.83,0.45
EUROPE,matrix_32_ext_0_1,7,det_22_peer_pressure,0.3956751087912364,0.056110679934065426,0.39988942716555914,15.48,1,0.92,0.5
EUROPE,matrix_32_ext_0_1,7,det_03_risk_profile,0.38452802955685034,0.10576428437558356,0.3650693194184289,17,1,0.76,0.36
EUROPE,matrix_32_ext_0_1,7,det_16_commitment,0.37718095576992333,0.1040970180812942,0.3669764179217253,17.83,1,0.72,0.35
EUROPE,matrix_32_ext_0_1,7,det_10_cost_efficiency,0.3738081292006936,0.10005009991376822,0.35713553537412207,17.64,1,0.72,0.4
EUROPE,matrix_32_ext_0_1,7,det_11_knowledge,0.3508963286594634,0.1009469281917891,0.3299954277855628,19.16,0.97,0.65,0.26
EUROPE,matrix_32_ext_0_1,7,det_05_frugality,0.33998181036430786,0.10045075753903615,0.32598265049688735,20.32,0.98,0.58,0.21
EUROPE,matrix_32_ext_0_1,7,det_04_added_value,0.3381726288213761,0.09493843780522435,0.3213509301708956,20.43,0.99,0.58,0.23
EUROPE,matrix_32_ext_0_1,7,det_15_self_satisfaction,0.32893832237334075,0.08973468579701974,0.31675992470203723,20.86,0.98,0.6,0.15
EUROPE,matrix_32_ext_0_1,7,det_02_credit_score,0.3232699305275481,0.09843475173410902,0.297410630422864,21.48,0.97,0.5,0.16
EUROPE,matrix_32_ext_0_1,7,det_17_adherence,0.3220482755189292,0.08970583493371097,0.3141314590678056,21.32,0.96,0.54,0.15
EUROPE,matrix_32_ext_0_1,7,det_27_fun,0.3165513389447885,0.07373128503573993,0.30532756666948724,21.52,0.99,0.54,0.11
EUROPE,matrix_32_ext_0_1,7,det_23_support,0.31111917222469665,0.06970836623370981,0.2938361989976701,22.08,0.99,0.45,0.14
EUROPE,matrix_32_ext_0_1,7,det_08_trust,0.3021155276795312,0.06729432362041067,0.2934784840723471,22.69,0.98,0.46,0.09
EUROPE,matrix_32_ext_0_1,7,det_18_autonomy,0.29779391523491205,0.09198105572157239,0.2819422473804669,23.48,0.9,0.38,0.14
EUROPE,matrix_32_ext_0_1,7,det_26_novelty,0.2943562293407069,0.0986879287403717,0.25768398328088504,23.92,0.93,0.32,0.15
EUROPE,matrix_32_ext_0_1,7,det_32_own_significance,0.2906694234084835,0.0750620023003589,0.2757896176356379,23.7,0.96,0.4,0.09
EUROPE,matrix_32_ext_0_1,7,det_13_technical_fit,0.2754967618989118,0.0630082937266342,0.26810409958272097,24.96,0.91,0.31,0.03
EUROPE,matrix_32_ext_0_1,7,det_12_own_competence,0.2499358611629943,0.060799081937822755,0.24209325760375305,27.26,0.78,0.18,0.03
EUROPE,matrix_32_ext_0_1,7,det_25_agreement,0.2286075888608797,0.04911024764307685,0.22224292491020553,29.04,0.7,0.06,0.01
EUROPE,matrix_32_ext_0_1,8,det_06_climate_protection,0.658385144042188,0.1048843692451965,0.6469345846754795,3.79,1,1,1
EUROPE,matrix_32_ext_0_1,8,det_31_approval,0.6369665148367935,0.05336850857517475,0.6427017318202235,3.61,1,1,1
EUROPE,matrix_32_ext_0_1,8,det_24_socialising,0.6269361754783588,0.06328750116486014,0.6311718187080999,4.29,1,1,1
EUROPE,matrix_32_ext_0_1,8,det_28_recognition,0.5999069543069442,0.07765289704834898,0.6228353123251644,5.29,1,1,0.95
EUROPE,matrix_32_ext_0_1,8,det_14_environmental_concerns,0.5646689825241092,0.09994976601050598,0.5707550702494032,7.1,1,0.99,0.93
EUROPE,matrix_32_ext_0_1,8,det_21_rights_and_duties,0.5478888485191684,0.1399280274963273,0.5526372926061456,8.28,1,0.96,0.87
