"cluster","Early.Adopter","Uninterested","Homo.Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",0,0,0,0,0,0,0,0
"cluster_2",10,10,0,0,0,25,0,0
"cluster_3",18.1818181818182,8.33333333333333,6.66666666666667,6.66666666666667,11.1111111111111,33.3333333333333,5.55555555555556,0
"cluster_4",14.2857142857143,0,22.2222222222222,10,25,0,7.69230769230769,14.2857142857143
"cluster_5",28.5714285714286,0,33.3333333333333,20,50,14.2857142857143,15.3846153846154,12.5
