context,variable,dataset_source,category,n,total_n,prop
03_usable_for_clustering,political_left_right_model,rv,86,1,894,0.0011185682326621924
03_usable_for_clustering,political_left_right_model,rv,89,1,894,0.0011185682326621924
03_usable_for_clustering,political_left_right_model,rv,92,1,894,0.0011185682326621924
03_usable_for_clustering,political_left_right_model,rv,99,1,894,0.0011185682326621924
03_usable_for_clustering,political_left_right_model,why,Missing,971,971,1
03_usable_for_clustering,political_block_model,diego,unknown,1899,1899,1
03_usable_for_clustering,political_block_model,rv,left,231,894,0.25838926174496646
03_usable_for_clustering,political_block_model,rv,extreme_left,221,894,0.24720357941834453
03_usable_for_clustering,political_block_model,rv,centre,214,894,0.23937360178970918
03_usable_for_clustering,political_block_model,rv,unknown,111,894,0.12416107382550336
03_usable_for_clustering,political_block_model,rv,right,89,894,0.09955257270693513
03_usable_for_clustering,political_block_model,rv,extreme_right,28,894,0.03131991051454139
03_usable_for_clustering,political_block_model,why,unknown,971,971,1
03_usable_for_clustering,self_classification_raw,diego,Missing,1899,1899,1
03_usable_for_clustering,self_classification_raw,rv,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,249,894,0.2785234899328859
03_usable_for_clustering,self_classification_raw,rv,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,214,894,0.23937360178970918
03_usable_for_clustering,self_classification_raw,rv,I am more likely to invest if it improves my safety or that of my household.,128,894,0.14317673378076062
03_usable_for_clustering,self_classification_raw,rv,I am more likely to invest if it helps reduce my environmental impact.,101,894,0.11297539149888143
03_usable_for_clustering,self_classification_raw,rv,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",55,894,0.06152125279642058
03_usable_for_clustering,self_classification_raw,rv,Missing,55,894,0.06152125279642058
03_usable_for_clustering,self_classification_raw,rv,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",38,894,0.042505592841163314
03_usable_for_clustering,self_classification_raw,rv,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",27,894,0.030201342281879196
03_usable_for_clustering,self_classification_raw,rv,Νone of the above.,17,894,0.01901565995525727
03_usable_for_clustering,self_classification_raw,rv,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7,894,0.007829977628635347
03_usable_for_clustering,self_classification_raw,rv,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,1,894,0.0011185682326621924
03_usable_for_clustering,self_classification_raw,rv,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,1,894,0.0011185682326621924
03_usable_for_clustering,self_classification_raw,rv,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",1,894,0.0011185682326621924
03_usable_for_clustering,self_classification_raw,why,Missing,971,971,1
03_usable_for_clustering,self_classification_raw_clean,diego,Missing,1899,1899,1
03_usable_for_clustering,self_classification_raw_clean,rv,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,249,894,0.2785234899328859
03_usable_for_clustering,self_classification_raw_clean,rv,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,214,894,0.23937360178970918
03_usable_for_clustering,self_classification_raw_clean,rv,I am more likely to invest if it improves my safety or that of my household.,128,894,0.14317673378076062
03_usable_for_clustering,self_classification_raw_clean,rv,I am more likely to invest if it helps reduce my environmental impact.,101,894,0.11297539149888143
03_usable_for_clustering,self_classification_raw_clean,rv,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",55,894,0.06152125279642058
03_usable_for_clustering,self_classification_raw_clean,rv,Missing,55,894,0.06152125279642058
03_usable_for_clustering,self_classification_raw_clean,rv,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",38,894,0.042505592841163314
03_usable_for_clustering,self_classification_raw_clean,rv,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",27,894,0.030201342281879196
03_usable_for_clustering,self_classification_raw_clean,rv,Νone of the above.,17,894,0.01901565995525727
03_usable_for_clustering,self_classification_raw_clean,rv,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7,894,0.007829977628635347
03_usable_for_clustering,self_classification_raw_clean,rv,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,1,894,0.0011185682326621924
03_usable_for_clustering,self_classification_raw_clean,rv,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,1,894,0.0011185682326621924
03_usable_for_clustering,self_classification_raw_clean,rv,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",1,894,0.0011185682326621924
03_usable_for_clustering,self_classification_raw_clean,why,Missing,971,971,1
03_usable_for_clustering,self_classification_archetype_model,diego,Missing,1899,1899,1
03_usable_for_clustering,self_classification_archetype_model,rv,Careful,250,894,0.2796420581655481
03_usable_for_clustering,self_classification_archetype_model,rv,Homo economicus,214,894,0.23937360178970918
03_usable_for_clustering,self_classification_archetype_model,rv,Fearful,129,894,0.14429530201342283
03_usable_for_clustering,self_classification_archetype_model,rv,Activist,101,894,0.11297539149888143
03_usable_for_clustering,self_classification_archetype_model,rv,Missing,55,894,0.06152125279642058
03_usable_for_clustering,self_classification_archetype_model,rv,Stubborn,55,894,0.06152125279642058
03_usable_for_clustering,self_classification_archetype_model,rv,Influencer,38,894,0.042505592841163314
03_usable_for_clustering,self_classification_archetype_model,rv,Uninterested,28,894,0.03131991051454139
03_usable_for_clustering,self_classification_archetype_model,rv,None,17,894,0.01901565995525727
03_usable_for_clustering,self_classification_archetype_model,rv,Early adopter,7,894,0.007829977628635347
03_usable_for_clustering,self_classification_archetype_model,why,Missing,971,971,1
03_usable_for_clustering,row_quality_final,diego,usable_complete,1857,1899,0.9778830963665087
03_usable_for_clustering,row_quality_final,diego,usable_complete_limited_metadata,42,1899,0.022116903633491312
03_usable_for_clustering,row_quality_final,rv,usable_complete,546,894,0.610738255033557
03_usable_for_clustering,row_quality_final,rv,usable_partial,279,894,0.31208053691275167
03_usable_for_clustering,row_quality_final,rv,usable_complete_limited_metadata,47,894,0.052572706935123045
03_usable_for_clustering,row_quality_final,rv,usable_partial_limited_metadata,22,894,0.024608501118568233
03_usable_for_clustering,row_quality_final,why,usable_complete,806,971,0.8300720906282183
03_usable_for_clustering,row_quality_final,why,usable_partial,164,971,0.16889804325437693
03_usable_for_clustering,row_quality_final,why,usable_partial_limited_metadata,1,971,0.0010298661174047373
03_usable_for_clustering,usable_for_main_analysis,diego,TRUE,1899,1899,1
03_usable_for_clustering,usable_for_main_analysis,rv,TRUE,894,894,1
03_usable_for_clustering,usable_for_main_analysis,why,TRUE,971,971,1
03_usable_for_clustering,usable_for_clustering,diego,TRUE,1899,1899,1
03_usable_for_clustering,usable_for_clustering,rv,TRUE,894,894,1
03_usable_for_clustering,usable_for_clustering,why,TRUE,971,971,1
03_usable_for_clustering,political_lr_group,diego,Missing,1899,1899,1
03_usable_for_clustering,political_lr_group,rv,20_39_left,231,894,0.25838926174496646
03_usable_for_clustering,political_lr_group,rv,00_19_extreme_left,221,894,0.24720357941834453
03_usable_for_clustering,political_lr_group,rv,40_59_centre,175,894,0.19574944071588368
03_usable_for_clustering,political_lr_group,rv,60_79_right,121,894,0.13534675615212527
03_usable_for_clustering,political_lr_group,rv,Missing,111,894,0.12416107382550336
03_usable_for_clustering,political_lr_group,rv,80_100_extreme_right,35,894,0.039149888143176735
03_usable_for_clustering,political_lr_group,why,Missing,971,971,1
