"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",1467,4.60842521911224,100
"2",2304,7.23777212326831,95.3915747808878
"3",3875,12.1729023340559,88.1538026576195
"4",2731,8.57914742562749,75.9809003235636
"5",4937,15.5090629221248,67.4017528979361
"6",2164,6.79797694216693,51.8926899758113
"7",2050,6.43985800898439,45.0947130336443
"8",957,3.00631420224296,38.6548550246599
"Restantes",11348,35.648540822417,0
