kmeans_prototype,kmeans_determinants,incremental_covered_pct,cumulative_covered_pct,efa_match,common_km_efa,similarity_km_efa_pct,jaccard_km_efa_pct,common_determinants_km_efa,efa_determinants,expert_match,expert_n_active,common_km_expert,km_determinants_found_in_expert_pct,expert_determinants_found_in_km_pct,jaccard_km_expert_pct,common_determinants_km_expert,expert_determinants
KM1,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_21_rights_and_duties,61.26309523809489,61.26309523809489,EFA3,2,25,14.285714285714286,det_13_technical_fit; det_17_adherence,det_04_added_value; det_06_climate_protection; det_13_technical_fit; det_14_environmental_concerns; det_17_adherence; det_23_support; det_26_novelty; det_32_own_significance,Stubborn,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,det_11_knowledge; det_15_self_satisfaction; det_17_adherence
KM2,det_01_profits; det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness,17.523571428571273,78.78666666666616,EFA5,5,62.5,45.45454545454545,det_01_profits; det_09_safety; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness,det_01_profits; det_09_safety; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_27_fun; det_32_own_significance,Careful,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM3,det_01_profits; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing,5.240714285714238,84.02738095238041,EFA2,0,0,0,,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,Careful,12,6,75,50,42.857142857142854,det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM4,det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties; det_25_agreement,5.425952380952333,89.45333333333272,EFA6,1,12.5,6.666666666666667,det_25_agreement,det_04_added_value; det_09_safety; det_18_autonomy; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_26_novelty; det_29_trends,Careful,12,5,62.5,41.666666666666664,33.333333333333336,det_10_cost_efficiency; det_12_own_competence; det_16_commitment; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM5,det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_21_rights_and_duties,1.5128571428571302,90.96619047618988,EFA4,5,62.5,45.45454545454545,det_07_legal; det_08_trust; det_11_knowledge; det_12_own_competence; det_21_rights_and_duties,det_07_legal; det_08_trust; det_11_knowledge; det_12_own_competence; det_17_adherence; det_21_rights_and_duties; det_23_support; det_25_agreement,Fearful,9,5,62.5,55.55555555555556,41.666666666666664,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
KM6,det_01_profits; det_02_credit_score; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence,1.481666666666654,92.44785714285652,EFA1,6,75,60,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,Fearful,9,5,62.5,55.55555555555556,41.666666666666664,det_02_credit_score; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_13_technical_fit,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
