bootstrap_id,mean_similarity_to_others
84,75.56818181818181
70,75.16835016835017
56,74.78956228956228
95,74.51599326599326
67,74.43181818181819
81,74.30555555555556
59,74.28451178451178
71,74.22138047138047
86,74.2003367003367
80,74.15824915824916
88,74.13720538720538
25,74.11616161616162
44,74.07407407407408
23,74.01094276094275
3,73.98989898989899
66,73.98989898989899
85,73.9057239057239
12,73.88468013468014
53,73.75841750841751
34,73.6952861952862
60,73.65319865319866
37,73.61111111111111
98,73.59006734006734
32,73.56902356902357
17,73.52693602693603
91,73.48484848484848
96,73.48484848484848
10,73.46380471380472
33,73.42171717171718
69,73.4006734006734
76,73.35858585858585
83,73.23232323232324
35,73.12710437710437
28,73.10606060606061
94,73.04292929292929
26,72.87457912457913
45,72.85353535353535
55,72.79040404040404
93,72.62205387205387
2,72.47474747474747
89,72.45370370370371
73,72.36952861952862
13,72.32744107744108
39,72.32744107744108
52,72.3063973063973
47,72.26430976430976
61,72.20117845117845
90,71.99074074074075
43,71.90656565656566
5,71.88552188552188
82,71.82239057239057
57,71.8013468013468
58,71.8013468013468
72,71.78030303030303
6,71.73821548821549
14,71.69612794612794
74,71.67508417508418
79,71.6540404040404
21,71.61195286195286
64,71.56986531986531
48,71.25420875420876
49,71.25420875420876
46,71.1489898989899
20,71.10690235690235
4,70.95959595959596
92,70.83333333333333
75,70.68602693602693
68,70.66498316498317
41,70.5597643097643
29,70.47558922558923
9,70.45454545454545
16,70.20202020202021
15,69.9074074074074
63,69.6969696969697
54,69.63383838383838
51,69.48653198653199
19,69.33922558922559
62,69.33922558922559
50,68.98148148148148
31,68.8973063973064
11,68.87626262626263
1,68.79208754208754
99,68.62373737373737
7,68.18181818181819
30,68.16077441077441
40,68.05555555555556
38,67.86616161616162
8,67.57154882154882
65,67.52946127946127
22,67.10858585858585
78,66.98232323232324
18,66.79292929292929
27,66.5614478114478
24,66.18265993265993
87,65.21464646464646
77,64.14141414141415
36,63.5942760942761
100,63.446969696969695
42,63.1523569023569
97,61.25841750841751
