"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,2,2,0.00025
9,22,29,0.003625
10,52,157,0.019625
11,299,700,0.0875
12,489,1830,0.22875
13,2347,16788,2.0985
14,2745,21319,2.664875
15,8329,277521,34.690125
16,8688,288921,36.115125
17,15061,691431,86.428875
18,15119,695360,86.92
19,18108,794110,99.26375
20,18112,794114,99.26425
