Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
633d3f745d23f2ac33fe4f70,60cdfc43f84c4e243fb375d8,APPROVED,2022-10-05T08:26:19.834000Z,2022-10-05T08:48:27.999000Z,2022-10-05T13:41:08.540000Z,2022-10-05T08:48:28.438952Z,1329.0,CYDMOCQ1,85,1.0,100.0,41,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d3fac79df8653d111d939,5ed6b5c97e0b3312798ec313,APPROVED,2022-10-05T08:26:20.328000Z,2022-10-05T08:51:08.847000Z,2022-10-05T13:41:08.664000Z,2022-10-05T08:51:09.263115Z,1489.0,CYDMOCQ1,12,0.0,100.0,22,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Due to start a new job within the next month,
633d3fae2ea279bba315fcbc,61634b983fa2b375f536ab34,APPROVED,2022-10-05T08:35:13.600000Z,2022-10-05T08:59:19.748000Z,2022-10-05T13:41:08.779000Z,2022-10-05T08:59:20.087145Z,1447.0,CYDMOCQ1,201,2.0,99.0,28,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d3fb1b3e138c208fa1a55,61541943a163573208338fd8,APPROVED,2022-10-05T08:26:25.183000Z,2022-10-05T08:46:56.228000Z,2022-10-05T13:41:09.122000Z,2022-10-05T08:46:56.692912Z,1232.0,CYDMOCQ1,185,0.0,100.0,37,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d4048fa67eefed36e97c3,60d32160d2d7f96bec0ce692,APPROVED,2022-10-05T08:29:38.367000Z,2022-10-05T08:55:57.134000Z,2022-10-05T13:41:09.232000Z,2022-10-05T08:55:57.507832Z,1579.0,CYDMOCQ1,50,0.0,100.0,27,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d404b9d7b35df550dce69,610428b2ce51bf37463e986b,APPROVED,2022-10-05T08:29:03.985000Z,2022-10-05T08:50:59.309000Z,2022-10-05T13:41:09.342000Z,2022-10-05T08:50:59.708683Z,1316.0,CYDMOCQ1,298,2.0,100.0,21,Male,White,France,Hungary,France,French,Yes,Full-Time,
633d4066949192db6140f165,5c2c6a46867f660001af7418,APPROVED,2022-10-05T08:29:30.276000Z,2022-10-05T09:28:11.646000Z,2022-10-05T13:41:09.454000Z,2022-10-05T09:28:12.044006Z,3522.0,CYDMOCQ1,402,5.0,99.0,39,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d40799d7b35df550dce6c,615402e93e58a782a61c2760,APPROVED,2022-10-05T08:29:45.047000Z,2022-10-05T08:44:34.912000Z,2022-10-05T13:41:09.564000Z,2022-10-05T08:44:35.297513Z,890.0,CYDMOCQ1,197,4.0,98.0,27,Male,White,Romania,Hungary,Hungary,Hungarian,Yes,Full-Time,
633d407cf51e325c75736792,5bc4784e85214800017d8c1a,APPROVED,2022-10-05T08:29:54.138000Z,2022-10-05T09:11:02.797000Z,2022-10-05T13:41:09.676000Z,2022-10-05T09:11:03.243132Z,2469.0,CYDMOCQ1,699,3.0,100.0,32,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Unemployed (and job seeking),
633d40a50637ba6351810607,60cb4cd6477b2ff7c1adaea4,APPROVED,2022-10-05T08:30:45.358000Z,2022-10-05T08:44:28.967000Z,2022-10-05T13:41:09.784000Z,2022-10-05T08:44:29.467288Z,824.0,CYDMOCQ1,113,1.0,100.0,34,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d40afa3a4dbfd3f696c86,5e0e059aac9e1656637773d1,APPROVED,2022-10-05T08:30:39.605000Z,2022-10-05T08:52:02.109000Z,2022-10-05T13:41:09.893000Z,2022-10-05T08:52:02.572535Z,1283.0,CYDMOCQ1,210,1.0,100.0,24,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Full-Time,
633d40c6b8ed34c7c95b4e9a,613395d1aa0bf5464cc858ed,APPROVED,2022-10-05T08:32:00.692000Z,2022-10-05T09:05:16.237000Z,2022-10-05T13:41:09.997000Z,2022-10-05T09:05:16.662736Z,1996.0,CYDMOCQ1,53,0.0,100.0,32,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking),
633d41254452b447cfee0a96,60b644e05d894519db62a451,APPROVED,2022-10-05T08:33:41.445000Z,2022-10-05T09:12:16.022000Z,2022-10-05T13:41:10.105000Z,2022-10-05T09:12:16.493215Z,2315.0,CYDMOCQ1,147,1.0,100.0,28,Male,Other,Syrian Arab Republic,Hungary,Syrian Arab Republic,Arabic,No,Full-Time,
633d4183db02f43f0c5c66cc,6153f8761fb770e105403eaa,APPROVED,2022-10-05T08:42:49.531000Z,2022-10-05T09:14:27.838000Z,2022-10-05T13:41:10.213000Z,2022-10-05T09:14:28.265126Z,1899.0,CYDMOCQ1,68,2.0,99.0,27,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d4193da55b25cce862fc5,6169622165c889aa8a809107,APPROVED,2022-10-05T08:34:29.763000Z,2022-10-05T09:07:21.250000Z,2022-10-05T13:41:10.352000Z,2022-10-05T09:07:21.623048Z,1972.0,CYDMOCQ1,178,3.0,99.0,36,Male,Other,Syrian Arab Republic,Czech Republic,Syrian Arab Republic,Arabic,Yes,Full-Time,
633d42522962d6a57700936a,60c615ba43540937a6abf8ca,APPROVED,2022-10-05T08:37:52.642000Z,2022-10-05T08:54:08.794000Z,2022-10-05T13:41:10.475000Z,2022-10-05T08:54:09.283174Z,977.0,CYDMOCQ1,76,2.0,98.0,21,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d4296594413167c11d93e,5e58f6ec7d7be90f814716a8,APPROVED,2022-10-05T08:39:01.540000Z,2022-10-05T09:03:52.624000Z,2022-10-05T13:41:10.588000Z,2022-10-05T09:03:53.053518Z,1492.0,CYDMOCQ1,153,1.0,100.0,21,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Part-Time,
633d43b23791ed2f345c66c8,5f01b7e94738d231487f2911,APPROVED,2022-10-05T08:43:30.818000Z,2022-10-05T09:01:29.619000Z,2022-10-05T13:41:10.698000Z,2022-10-05T09:01:30.073209Z,1079.0,CYDMOCQ1,415,0.0,100.0,32,Male,White,Czech Republic,Czech Republic,Czech Republic,Czech,No,Full-Time,
633d44064cff1b777450b292,5f4b6001f958ee71ec91df89,APPROVED,2022-10-05T08:44:58.517000Z,2022-10-05T09:05:42.538000Z,2022-10-05T13:41:10.818000Z,2022-10-05T09:05:42.960985Z,1245.0,CYDMOCQ1,72,0.0,100.0,24,Male,White,Hungary,Hungary,Hungary,Hungarian,No,DATA_EXPIRED,
633d3ef6c6fd5813baac85b2,61070bbaa42080de73d0a60b,APPROVED,2022-10-05T08:23:18.642000Z,2022-10-05T08:37:25.848000Z,2022-10-05T13:41:16.059000Z,2022-10-05T08:37:26.258270Z,848.0,CYDMOCQ1,104,1.0,100.0,20,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Full-Time,
633d3efff84a083b9b9c588d,604b528b7157641182893d4b,APPROVED,2022-10-05T08:23:27.189000Z,2022-10-05T08:39:38.439000Z,2022-10-05T13:41:16.174000Z,2022-10-05T08:39:39.158399Z,972.0,CYDMOCQ1,43,0.0,100.0,23,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Full-Time,
633d3f15125e067ee2ac85cf,5909f8b6bc185d00011aa307,APPROVED,2022-10-05T08:23:54.588000Z,2022-10-05T08:45:52.158000Z,2022-10-05T13:41:16.289000Z,2022-10-05T08:45:52.831010Z,1318.0,CYDMOCQ1,8,1.0,97.0,36,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d3f39ad79e93b03fe4f48,5e95d54c53784a0297c22d72,APPROVED,2022-10-05T08:24:25.193000Z,2022-10-05T09:03:51.476000Z,2022-10-05T13:41:16.417000Z,2022-10-05T09:03:52.329865Z,2367.0,CYDMOCQ1,354,2.0,100.0,30,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Unemployed (and job seeking),
633d3f3f7cbcb383bfb59052,6107aa76ee9845023fb0cb80,APPROVED,2022-10-05T08:24:31.305000Z,2022-10-05T08:49:38.813000Z,2022-10-05T13:41:16.530000Z,2022-10-05T08:49:39.302494Z,1508.0,CYDMOCQ1,111,4.0,97.0,22,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,DATA_EXPIRED,
633d3f4c90fc3053faf4659d,5f3ce48306ca7102dc4d2860,APPROVED,2022-10-05T08:24:47.428000Z,2022-10-05T08:59:12.083000Z,2022-10-05T13:41:16.652000Z,2022-10-05T08:59:12.476064Z,2065.0,CYDMOCQ1,28,0.0,100.0,30,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d3f4d1ab967a69ffa1a44,5eb40100664e991f800b5853,APPROVED,2022-10-05T08:25:01.274000Z,2022-10-05T08:49:29.847000Z,2022-10-05T13:41:16.769000Z,2022-10-05T08:49:30.320222Z,1469.0,CYDMOCQ1,79,0.0,100.0,36,Female,White,Hungary,Hungary,Hungary,Hungarian,No,DATA_EXPIRED,
633d3f65076f21155fe595f0,60c9c12dd3f1aba0a0ff9949,APPROVED,2022-10-05T08:25:09.760000Z,2022-10-05T09:46:30.463000Z,2022-10-05T13:41:16.882000Z,2022-10-05T09:46:30.809768Z,4881.0,NO CODE,161,2.0,99.0,47,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Full-Time,
633d3f679f84037094009352,5f843d6c842a0b04ab2faedb,APPROVED,2022-10-05T08:25:11.659000Z,2022-10-05T09:53:14.642000Z,2022-10-05T13:41:16.998000Z,2022-10-05T09:53:15.039921Z,5283.0,CYDMOCQ1,179,1.0,100.0,31,Female,White,Czech Republic,Czech Republic,Czech Republic,Czech,No,Full-Time,
633d3f6d6ce329d25fab6637,61545727036ae019fdeea5df,APPROVED,2022-10-05T08:25:17.139000Z,2022-10-05T08:46:06.705000Z,2022-10-05T13:41:17.112000Z,2022-10-05T08:46:07.083433Z,1250.0,CYDMOCQ1,100,1.0,100.0,29,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Full-Time,
633d3f6d8d3cfc9c569c58a1,61073189bb137b703f6d7b59,APPROVED,2022-10-05T08:25:19.100000Z,2022-10-05T08:46:26.033000Z,2022-10-05T13:41:17.233000Z,2022-10-05T08:46:26.447836Z,1267.0,CYDMOCQ1,153,4.0,98.0,19,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,DATA_EXPIRED,
633d3f6e2cae491dcfee0a4f,6026944b7f3b5d347dd3c6f7,APPROVED,2022-10-05T08:25:18.119000Z,2022-10-05T08:54:12.913000Z,2022-10-05T13:41:17.358000Z,2022-10-05T08:54:13.322640Z,1735.0,CYDMOCQ1,221,4.0,99.0,28,Female,Asian,Iran,Hungary,Iran,Farsi,Yes,Part-Time,
633d3febf7707d786911d924,60d173e4681817a3ff405d7c,APPROVED,2022-10-05T08:27:48.929000Z,2022-10-05T08:52:56.311000Z,2022-10-05T13:41:17.474000Z,2022-10-05T08:52:56.679256Z,1508.0,CYDMOCQ1,29,0.0,100.0,27,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d3ff8f7707d786911d926,5c519afeb763600001255f9e,APPROVED,2022-10-05T08:28:29.747000Z,2022-10-05T08:52:16.528000Z,2022-10-05T13:41:17.593000Z,2022-10-05T08:52:16.968674Z,1427.0,CYDMOCQ1,208,3.0,99.0,32,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Full-Time,
633d3ff9dcad03a82515640a,612d3e8ed57a02392c73de46,APPROVED,2022-10-05T08:27:46.048000Z,2022-10-05T09:01:22.631000Z,2022-10-05T13:41:17.711000Z,2022-10-05T09:01:23.013230Z,2017.0,CYDMOCQ1,75,0.0,100.0,19,Female,Black,Nigeria,Hungary,Nigeria,English,Yes,Other,
633d402a5a016cc20086957e,61034f24da19cc56177b8b59,APPROVED,2022-10-05T08:28:30.764000Z,2022-10-05T08:50:07.737000Z,2022-10-05T13:41:17.840000Z,2022-10-05T08:50:08.125275Z,1297.0,CYDMOCQ1,204,2.0,100.0,33,Female,White,Greece,Czech Republic,Greece,Greek,No,Full-Time,
633d40ac03759437afffa1e8,5c4b06903566570001309394,APPROVED,2022-10-05T08:31:00.186000Z,2022-10-05T08:45:20.369000Z,2022-10-05T13:41:17.955000Z,2022-10-05T08:45:20.789836Z,861.0,CYDMOCQ1,131,2.0,99.0,22,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,Yes,Unemployed (and job seeking),
633d414f23d41a641af17868,5f0ae85ed1a1d801cf4e8106,APPROVED,2022-10-05T08:33:19.258000Z,2022-10-05T09:11:56.199000Z,2022-10-05T13:41:18.068000Z,2022-10-05T09:11:56.654909Z,2317.0,CYDMOCQ1,386,0.0,100.0,32,Female,White,Hungary,Hungary,Hungary,English,Yes,Part-Time,
633d427167d664812073675a,6004290f2fe8805383395886,APPROVED,2022-10-05T08:38:09.903000Z,2022-10-05T08:59:07.232000Z,2022-10-05T13:41:18.183000Z,2022-10-05T08:59:07.666869Z,1258.0,CYDMOCQ1,124,0.0,100.0,26,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,Yes,Other,
633d43418bc19090948105dd,5d9c903b23fe630017ae91c7,APPROVED,2022-10-05T08:41:40.763000Z,2022-10-05T09:00:06.256000Z,2022-10-05T13:41:18.307000Z,2022-10-05T09:00:06.647486Z,1106.0,CYDMOCQ1,178,0.0,100.0,29,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Full-Time,
633d4351d26dd5031b16008c,60f93198e2486ae5f47c0cbd,APPROVED,2022-10-05T08:42:04.659000Z,2022-10-05T09:34:56.531000Z,2022-10-05T13:41:18.429000Z,2022-10-05T09:34:56.932798Z,3172.0,CYDMOCQ1,62,1.0,100.0,29,Female,Mixed,Brazil,Hungary,Brazil,Portuguese,Yes,Part-Time,
633d43c29e81010940f1789a,6106fc335b80e1efc80ede21,APPROVED,2022-10-05T08:43:56.195000Z,2022-10-05T09:09:09.943000Z,2022-10-05T13:41:18.546000Z,2022-10-05T09:09:10.374283Z,1514.0,CYDMOCQ1,115,1.0,100.0,19,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Part-Time,
633d4504eec7fed5a894e2ac,61570f7453fb22ef0716863c,APPROVED,2022-10-05T08:49:22.543000Z,2022-10-05T09:14:14.412000Z,2022-10-05T13:41:18.659000Z,2022-10-05T09:14:14.802671Z,1492.0,CYDMOCQ1,53,0.0,100.0,26,Female,Other,Syrian Arab Republic,Hungary,Syrian Arab Republic,Arabic,Yes,Unemployed (and job seeking),
633d4539bb8306822b7c634d,60bbb7c0de3f7509be276357,APPROVED,2022-10-05T08:50:13.513000Z,2022-10-05T09:13:28.479000Z,2022-10-05T13:41:18.772000Z,2022-10-05T09:13:28.975856Z,1395.0,CYDMOCQ1,423,3.0,100.0,25,Female,White,United States,Hungary,United States,English,Yes,Part-Time,
633d4590ce0486c5d664b62e,614e848825ae648282115670,APPROVED,2022-10-05T08:51:31.410000Z,2022-10-05T09:22:32.278000Z,2022-10-05T13:41:18.882000Z,2022-10-05T09:22:32.622172Z,1861.0,CYDMOCQ1,95,1.0,100.0,27,Female,Asian,Bangladesh,Hungary,Bangladesh,Bengali,Yes,Full-Time,
633d47b13b61303fa0431972,5f5d17f3547cf654d0eef5a0,APPROVED,2022-10-05T09:00:53.450000Z,2022-10-05T09:34:40.923000Z,2022-10-05T13:41:19.011000Z,2022-10-05T09:34:41.315919Z,2028.0,CYDMOCQ1,182,0.0,100.0,19,Female,White,Czech Republic,Czech Republic,Czech Republic,Czech,Yes,Part-Time,
633d4883071786bce04330b3,60ce30df032ca7cfb03900bc,APPROVED,2022-10-05T09:04:15.448000Z,2022-10-05T09:39:11.301000Z,2022-10-05T13:41:19.126000Z,2022-10-05T09:39:11.671576Z,2096.0,CYDMOCQ1,13,1.0,97.0,25,Female,Black,South Africa,Hungary,South Africa,English,Yes,Unemployed (and job seeking),
633d4925eb51b25e340af0ee,5f39084a25dba7015e07fed0,APPROVED,2022-10-05T09:06:45.848000Z,2022-10-05T09:47:59.456000Z,2022-10-05T13:41:19.241000Z,2022-10-05T09:47:59.893533Z,2474.0,CYDMOCQ1,118,2.0,100.0,23,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Full-Time,
633d4953b227e9fe692c6a2a,5d2d98a9a0d896001a5d6e4f,APPROVED,2022-10-05T09:07:31.973000Z,2022-10-05T09:32:05.735000Z,2022-10-05T13:41:19.359000Z,2022-10-05T09:32:06.201404Z,1474.0,CYDMOCQ1,245,0.0,100.0,35,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Full-Time,
633d495567114661ef1a74e2,60feacea43d557c2145d64c1,APPROVED,2022-10-05T09:09:57.930000Z,2022-10-05T09:43:46.633000Z,2022-10-05T13:41:19.491000Z,2022-10-05T09:43:47.145833Z,2029.0,CYDMOCQ1,54,0.0,100.0,34,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
633d4a76a6bcf65544326321,60fddc9ee6bb457b10b9a7ae,APPROVED,2022-10-05T09:12:24.187000Z,2022-10-05T09:57:43.419000Z,2022-10-05T13:41:19.613000Z,2022-10-05T09:57:43.995931Z,2720.0,CYDMOCQ1,40,0.0,100.0,19,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Other,
633d4b00e0dae263db88690c,61141453a04a618cbce285f6,APPROVED,2022-10-05T09:15:38.613000Z,2022-10-05T09:41:59.216000Z,2022-10-05T13:41:19.726000Z,2022-10-05T09:42:01.388197Z,1581.0,CYDMOCQ1,67,0.0,100.0,22,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,Yes,Part-Time,
633d4b7094e080f5d84fa3cc,5d909c555146de0019a80c41,APPROVED,2022-10-05T09:16:47.789000Z,2022-10-05T09:35:56.046000Z,2022-10-05T13:41:19.847000Z,2022-10-05T09:35:56.578458Z,1149.0,CYDMOCQ1,104,0.0,100.0,26,Female,White,Kazakhstan,Czech Republic,Russian Federation,Russian,Yes,Part-Time,
633d4b91202bafd3c75b2112,60ca0a178a861accb4161f1b,APPROVED,2022-10-05T09:17:05.440000Z,2022-10-05T09:35:52.147000Z,2022-10-05T13:41:19.966000Z,2022-10-05T09:35:52.560960Z,1127.0,CYDMOCQ1,156,1.0,100.0,21,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,Yes,Other,
633d4bea33b92b2ee8cdb9bb,5fd2159a30a24428526f9c69,APPROVED,2022-10-05T09:18:34.301000Z,2022-10-05T10:06:23.253000Z,2022-10-05T13:41:20.092000Z,2022-10-05T10:06:23.606944Z,2869.0,CYDMOCQ1,108,3.0,96.0,31,Female,White,Argentina,Hungary,Argentina,Spanish,Yes,Part-Time,
633d4c4fea0b1a034561e810,61085d59c7112d2f97f1f52a,APPROVED,2022-10-05T09:20:53.618000Z,2022-10-05T09:41:13.943000Z,2022-10-05T13:41:20.440000Z,2022-10-05T09:41:14.565916Z,1221.0,CYDMOCQ1,177,0.0,100.0,21,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking),
