left_id,right_id,matching_similarity_pct
KM1,Influencer,44.44444444444444
KM2,Careful,17.647058823529413
KM3,Early.Adopter,23.529411764705884
KM4,Uninterested,16.666666666666668
KM5,Homo.Economicus,13.333333333333334
KM6,Fearful,50
