"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Careful",68.75,"CREDIT SCORE; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; WELLBEING; RIGHTS AND DUTIES",15
"cluster_2","Fearful",41.1764705882353,"PROFITS; CREDIT SCORE; RISK PROFILE; LEGAL; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; SELF-SATISFACTION; AUTARKY; WELLBEING; COZINESS; FUN; AUTHORITY; APPROVAL",15
"cluster_3","Influencer",12.5,"PROFITS; RISK PROFILE; CLIMATE PROTECTION; TRUST; KNOWLEDGE; OWN COMPETENCE; COMMITMENT; ADHERENCE; AUTARKY; COZINESS; SOCIALISING; AGREEMENT; NOVELTY; AUTHORITY; APPROVAL",15
"cluster_4","Activist",31.25,"CREDIT SCORE; RISK PROFILE; ADDED VALUE; FRUGALITY; CLIMATE PROTECTION; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; NOVELTY; RECOGNITION",15
"cluster_5","Homo Economicus",33.3333333333333,"RISK PROFILE; ADDED VALUE; FRUGALITY; SAFETY; COST-EFFICIENCY; KNOWLEDGE; TECHNICAL FIT; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; COZINESS; SUPPORT; APPROVAL",15
"cluster_6","Early Adopter",16.6666666666667,"PROFITS; CREDIT SCORE; RISK PROFILE; ADDED VALUE; FRUGALITY; LEGAL; ENVIRONMENTAL CONCERNS; COMMITMENT; ADHERENCE; RIGHTS AND DUTIES; SUPPORT; SOCIALISING; AGREEMENT; NOVELTY; FUN",15
