"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,9,51,0.006375
5,38,817,0.102125
6,134,3694,0.46175
7,362,10927,1.365875
8,1272,164670,20.58375
9,1663,170794,21.34925
10,5059,343508,42.9385
11,5316,349801,43.725125
12,11179,658993,82.374125
13,11272,659613,82.451625
14,16365,783339,97.917375
15,16395,783409,97.926125
16,18394,799230,99.90375
17,18405,799244,99.9055
18,18652,799940,99.9925
19,18654,799944,99.993
20,18671,799993,99.999125
