integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
1578,why__5ed94a20b6a168108a272d9e,why,Investment_Arquetypes_2022,FR,FR,25_34,female,employed,usable_partial,TRUE,TRUE,31,49,46,NA,37,29,NA,NA,50,NA,NA,NA,26,32,30,50,40,42,25,50,50,NA,50,31,50,37,50,NA,50,50,50,50,50
1579,why__5eda77f4c6a4180e106355b0,why,Investment_Arquetypes_2022,DE,DE,25_34,female,unknown,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,44,NA,NA,37,NA,35,NA,NA,39
1580,why__5edad1e39a8cdd16ed155b20,why,Investment_Arquetypes_2022,PL,PL,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,NA,50,NA,NA,NA,35,30,NA,NA,30,40,25,NA,30,40,25,25,25,NA,NA,30,30,NA,35,NA,NA,30,30,NA,40,30,NA
1581,why__5edc142778c9e80e1a77a689,why,Investment_Arquetypes_2022,ES,ES,18_24,female,other,usable_partial,TRUE,TRUE,31,NA,30,41,30,26,50,NA,NA,41,NA,NA,NA,39,50,26,31,32,50,30,50,50,30,50,NA,45,41,37,46,40,38,46,NA
1582,why__5edc8e2eaa0f2295a0fcef85,why,Investment_Arquetypes_2022,NL,NL,18_24,male,employed,usable_complete,TRUE,TRUE,32,50,50,NA,NA,40,NA,NA,29,NA,39,25,NA,NA,NA,50,40,NA,50,50,36,NA,NA,NA,NA,NA,NA,NA,NA,35,50,NA,30
1583,why__5edd200c67bf00a0b0e45f43,why,Investment_Arquetypes_2022,PL,PL,18_24,female,employed,usable_complete,TRUE,TRUE,32,40,50,31,NA,NA,31,41,NA,27,30,38,32,28,40,NA,NA,27,NA,NA,NA,NA,NA,NA,31,NA,25,NA,NA,31,NA,37,NA
1584,why__5ede13094e77400127b0d8ac,why,Investment_Arquetypes_2022,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,32,NA,NA,NA,41,27,31,44,NA,NA,39,46,35,NA,26,NA,33,35,NA,33,NA,NA,NA,NA,NA,25,34,NA,38,NA
1585,why__5ede7fb10719970f875440a9,why,Investment_Arquetypes_2022,DE,DE,35_44,male,employed,usable_complete,TRUE,TRUE,32,NA,40,NA,34,40,41,34,30,43,39,30,40,41,30,27,41,32,NA,26,NA,26,NA,NA,33,NA,38,50,50,NA,41,50,40
1586,why__5ee410ca69bfc410338ecef5,why,Investment_Arquetypes_2022,IT,IT,35_44,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,50,NA,30,50,50,50,NA,50,50,30,50,NA,50,50,50,30,NA,NA,NA,50,NA,50,50,NA,50,50,50,50,50,NA
1587,why__5ee663e0200c1602f5ad99a0,why,Investment_Arquetypes_2022,DE,DE,25_34,male,unknown,usable_partial,TRUE,TRUE,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,35,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
1588,why__5ee7fbc114d0a60f9b076fb6,why,Investment_Arquetypes_2022,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,37,NA,NA,30,44,NA,31,30,NA,NA,25,40,41,30,38,NA,NA,40,39,30,NA,42,NA,30,40,45,50,43,41,NA
1589,why__5ee8ea15ea133f22ce2653d1,why,Investment_Arquetypes_2022,CZ,CZ,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,27,43,40,30,NA,50,50,NA,28,NA,50,NA,40,NA,NA,NA,NA,NA,NA,45,NA,31,NA,34,42,NA,NA,26,NA,NA
1590,why__5eeb5e13f5da500759d1840c,why,Investment_Arquetypes_2022,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,50,40,31,NA,NA,30,50,50,50,40,40,50,NA,50,30,50,50,30,NA,50,50,NA,40,NA,30,50,50,40,NA,50,50
1591,why__5eebb565978e4d37df00691a,why,Investment_Arquetypes_2022,PL,PL,35_44,male,other,usable_complete,TRUE,TRUE,32,NA,40,40,NA,NA,30,40,30,25,30,40,40,40,NA,40,NA,NA,NA,NA,NA,30,NA,NA,30,30,NA,NA,40,30,NA,40,NA
1592,why__5eed6d1f81b8d21990a6a5b6,why,Investment_Arquetypes_2022,GR,GR,25_34,female,employed,usable_complete,TRUE,TRUE,32,50,45,50,35,50,50,NA,50,45,50,40,35,30,50,NA,NA,50,35,NA,25,NA,NA,25,50,50,50,40,45,50,50,50,NA
1593,why__5eee61509e63ac300a199f84,why,Investment_Arquetypes_2022,DE,DE,35_44,male,employed,usable_complete,TRUE,TRUE,32,50,NA,30,NA,40,NA,NA,30,NA,50,35,NA,28,40,50,50,50,40,NA,NA,NA,45,NA,NA,45,50,NA,25,26,NA,25,NA
1594,why__5eef59b8c506f502aafee922,why,Investment_Arquetypes_2022,FR,FR,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,34,NA,NA,NA,32,50,NA,NA,35,50,NA,NA,NA,50,NA,NA,NA,28,29,50,NA,50,50,30,39,33,50,50,NA,50,NA
1595,why__5eef6be6d9005144df0e66cc,why,Investment_Arquetypes_2022,FR,FR,18_24,female,other,usable_partial,TRUE,TRUE,31,50,NA,NA,50,50,35,NA,NA,50,50,28,NA,NA,NA,50,NA,33,NA,50,49,NA,NA,NA,50,NA,32,50,50,50,50,50,50
1596,why__5ef0a462ebe9a7092d6bb28d,why,Investment_Arquetypes_2022,IT,IT,35_44,female,employed,usable_complete,TRUE,TRUE,32,25,NA,30,NA,NA,NA,NA,43,NA,NA,45,35,NA,26,28,29,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,40,NA
1597,why__5ef24a609debe2091eb31727,why,Investment_Arquetypes_2022,DE,DE,35_44,male,unknown,usable_partial,TRUE,TRUE,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
1598,why__5ef698a927c8ea38d5bcc192,why,Investment_Arquetypes_2022,PT,PT,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,30,NA,NA,NA,25,40,30,40,25,30,NA,NA,40,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA
1599,why__5ef91b6f49faae6a7078417f,why,Investment_Arquetypes_2022,FR,FR,25_34,female,employed,usable_partial,TRUE,TRUE,31,NA,40,45,34,25,NA,NA,40,NA,40,30,30,NA,NA,25,NA,30,NA,NA,35,40,NA,25,30,NA,NA,NA,40,NA,NA,40,NA
1600,why__5efa1989160c9b0cddc6aaff,why,Investment_Arquetypes_2022,DE,DE,18_24,male,unknown,usable_partial,TRUE,TRUE,31,NA,NA,NA,30,30,25,25,27,NA,25,NA,41,NA,NA,NA,NA,45,NA,NA,28,NA,30,30,NA,NA,30,30,NA,25,NA,NA,30
1601,why__5efc873089469102a6c8a6fd,why,Investment_Arquetypes_2022,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,40,NA,44,35,31,50,44,50,NA,37,50,28,50,35,50,27,50,33,28,NA,NA,50,39,42,NA,27,34,50,35,50,50,30
1602,why__5efd146921bf49159fe2d166,why,Investment_Arquetypes_2022,GR,GR,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,28,30,27,NA,NA,35,NA,41,50,NA,NA,NA,29,NA,37,NA,NA,NA,33,NA,NA,31,NA,NA,25,50,50,33,50,NA
1603,why__5efe473e63271c33b8744de3,why,Investment_Arquetypes_2022,BE,BE,25_34,female,employed,usable_partial,TRUE,TRUE,30,38,36,25,NA,41,NA,NA,38,NA,46,33,25,38,35,31,NA,30,28,NA,NA,26,25,33,39,29,46,50,44,27,35,40,28
1604,why__5eff2aa590ac84077f9b1b1f,why,Investment_Arquetypes_2022,BE,BE,35_44,male,employed,usable_complete,TRUE,TRUE,32,NA,25,35,NA,40,NA,25,30,35,35,NA,35,NA,25,NA,NA,25,NA,NA,25,40,NA,40,35,NA,40,NA,40,35,25,35,NA
1605,why__5eff53e20c71ad0ddef4afe7,why,Investment_Arquetypes_2022,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,25,NA,NA,NA,27,NA,30,NA,NA
1606,why__5f01b7e94738d231487f2911,why,Investment_Arquetypes_2022,CZ,CZ,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,26,39,NA,NA,32,NA,50,27,26,25,29,29,NA,NA,NA,NA,NA,NA,50,NA,36,36,NA,NA,50,50,NA,43,28
1607,why__5f06eefaf3fc742667b4e79d,why,Investment_Arquetypes_2022,PL,PL,35_44,male,employed,usable_complete,TRUE,TRUE,32,26,NA,NA,NA,NA,45,31,NA,NA,28,45,36,50,31,50,31,NA,NA,NA,NA,NA,42,NA,NA,NA,40,NA,NA,27,NA,NA,NA
1608,why__5f08439b3a08d6022c7b5759,why,Investment_Arquetypes_2022,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,29,NA,NA,NA,NA,NA,50,46,NA,NA,34,NA,NA,NA,44,43,NA,NA,NA,31,50,NA,NA,NA,NA,30,NA,25,NA,NA,NA,NA
1610,why__5f0ae85ed1a1d801cf4e8106,why,Investment_Arquetypes_2022,HU,HU,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,37,36,NA,NA,NA,NA,27,NA,NA,50,NA,NA,43,NA,NA,35,40,NA,NA,28,NA,NA,42,NA,NA,43,49,28,NA,36,50
1611,why__5f0c995fb3b906653518cc76,why,Investment_Arquetypes_2022,HU,HU,35_44,male,employed,usable_complete,TRUE,TRUE,32,NA,27,NA,NA,NA,NA,29,NA,NA,NA,50,NA,NA,NA,30,NA,NA,NA,NA,41,NA,26,NA,NA,NA,NA,NA,26,25,NA,38,NA
1612,why__5f0da6848c9769018bb99f27,why,Investment_Arquetypes_2022,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,30,30,31,30,26,30,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA
1613,why__5f0ef1582a709a00093a8b86,why,Investment_Arquetypes_2022,IE,IE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA
1614,why__5f10219362a3810008c4f2c3,why,Investment_Arquetypes_2022,DE,DE,35_44,male,unknown,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,43,34,NA,NA,NA,NA,NA,43,NA,32,NA,26,NA,NA,NA,NA,NA,28,33,43,30,NA,43,45,38,45,48,NA
1615,why__5f117f2b69f65101263bf8d0,why,Investment_Arquetypes_2022,FR,FR,18_24,female,employed,usable_complete,TRUE,TRUE,32,NA,26,NA,NA,NA,50,NA,NA,NA,48,NA,NA,NA,28,50,29,27,NA,50,50,NA,27,30,NA,26,32,NA,32,NA,NA,NA,NA
1616,why__5f11ccbc1a1a2c08b4a99efb,why,Investment_Arquetypes_2022,IT,IT,18_24,female,employed,usable_complete,TRUE,TRUE,32,NA,50,NA,34,NA,NA,NA,50,NA,NA,27,NA,25,50,50,NA,33,NA,26,NA,NA,50,27,50,NA,32,NA,NA,30,50,50,NA
1617,why__5f1219fec1ac14141d488e49,why,Investment_Arquetypes_2022,ES,ES,35_44,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,27,NA,NA,NA,38,37,NA,31,48,NA,41,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA
1618,why__5f149b7dab1b5e096ca4f39e,why,Investment_Arquetypes_2022,IT,IT,25_34,female,inactive_other,usable_complete,TRUE,TRUE,32,NA,45,40,35,NA,40,50,50,25,NA,40,40,40,NA,NA,NA,NA,NA,30,25,NA,NA,NA,45,NA,NA,NA,45,48,NA,40,NA
1619,why__5f14ae1200ee580bf5ace9d6,why,Investment_Arquetypes_2022,DE,DE,25_34,male,employed,usable_partial,TRUE,TRUE,31,NA,NA,29,NA,NA,NA,NA,29,26,25,30,NA,NA,42,NA,NA,33,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,35,39,33,50,NA
1620,why__5f16d4bf2c8000017b20331a,why,Investment_Arquetypes_2022,IT,IT,35_44,female,employed,usable_complete,TRUE,TRUE,32,40,NA,35,26,43,44,25,NA,NA,39,NA,28,40,35,31,34,40,31,28,NA,25,41,29,NA,NA,NA,44,NA,42,42,38,26
1621,why__5f1b2fe23bcef80c38d2a362,why,Investment_Arquetypes_2022,PL,PL,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,38,26,NA,NA,31,NA,43,NA,46,30,NA,NA,25,NA,NA,NA,NA,27,31,NA,31,NA,28,NA,25,NA,NA,NA,32,28,NA
1622,why__5f1bf7bb9f48184274051108,why,Investment_Arquetypes_2022,IE,IE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,26,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,25,NA,NA,NA,28,NA,NA,29,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA
1623,why__5f1f124196f8a80c1af85716,why,Investment_Arquetypes_2022,FR,FR,25_34,male,employed,usable_complete,TRUE,TRUE,32,37,50,37,NA,NA,NA,50,NA,50,50,50,50,40,NA,25,39,39,50,50,50,27,NA,NA,NA,37,39,38,NA,38,NA,NA,50
1624,why__5f1f459122764312bfbe265e,why,Investment_Arquetypes_2022,IT,IT,18_24,female,other,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,25,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,why__5f201637a239d00675904803,why,Investment_Arquetypes_2022,FR,FR,25_34,female,employed,usable_complete,TRUE,TRUE,32,50,50,50,50,50,NA,50,50,50,50,31,NA,35,50,50,50,50,26,50,50,NA,NA,27,27,NA,NA,36,36,31,NA,NA,33
1626,why__5f208c768e0e8a3ae4eba5db,why,Investment_Arquetypes_2022,DE,DE,25_34,female,unknown,usable_complete,TRUE,TRUE,32,NA,NA,25,NA,NA,NA,NA,25,NA,29,40,40,NA,NA,28,25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
1627,why__5f23f9035554f32008f8a35e,why,Investment_Arquetypes_2022,PL,PL,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,50,50,NA,50,50,NA,50,50,NA,29,30,NA,50,NA,50,32,32,NA,NA,40,NA,NA,NA,40,33,NA,NA,50,NA,NA,32,25
1628,why__5f2444d4181ad20009554767,why,Investment_Arquetypes_2022,IT,IT,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,NA,NA,28,NA,NA,NA,50,50,NA,28,50,NA,42,NA,50,40,31,25,33,29,37,36,NA,NA,NA,NA,NA,NA,37,NA,31,44
1629,why__5f245764a137ac00089e6c7d,why,Investment_Arquetypes_2022,PL,PL,18_24,female,employed,usable_complete,TRUE,TRUE,32,25,25,25,30,25,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,40,50,NA,30,NA,40,NA,40,40,NA,NA,NA,30,NA
1630,why__5f247ac02b2b8805b6cce266,why,Investment_Arquetypes_2022,DE,DE,35_44,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,30,50,30,NA,NA,50,30,40,NA,50,NA,26,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1631,why__5f248b7b1bde03086270bd37,why,Investment_Arquetypes_2022,PL,PL,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,39,44,NA,NA,NA,50,50,NA,31,50,39,35,NA,50,31,39,26,34,34,50,30,NA,50,50,NA,NA,50,32,30,50,NA
1632,why__5f26a9c838b9f84004646fec,why,Investment_Arquetypes_2022,PL,PL,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,NA,50,36,36,28,35,31,31,38,NA,33,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
1633,why__5f27d3ff4d533a01570306d3,why,Investment_Arquetypes_2022,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,43,NA,NA,NA,NA,38,33,NA,NA,32,34,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,25,NA,NA,38,NA,35,NA,26,NA
1634,why__5f296fc516fd7806914948f8,why,Investment_Arquetypes_2022,ES,ES,18_24,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,31,NA,28,NA,30,NA,NA,NA,38,31,28,33,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,33,28,NA,NA,31
1635,why__5f298b2b7823df0a46e25d81,why,Investment_Arquetypes_2022,DE,DE,35_44,female,employed,usable_complete,TRUE,TRUE,32,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,33,NA,50,NA,NA,26,35,NA,NA,NA,NA,NA,NA,NA,NA,39,NA
1636,why__5f2be3f5d81eaf0009520f8b,why,Investment_Arquetypes_2022,NL,NL,35_44,female,employed,usable_complete,TRUE,TRUE,32,30,NA,NA,NA,30,NA,NA,NA,NA,25,30,NA,NA,NA,35,NA,25,NA,30,30,NA,35,NA,30,NA,NA,NA,30,NA,NA,50,NA
1637,why__5f2d14d99d93bf265393b8ac,why,Investment_Arquetypes_2022,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,28,26,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,28,25,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,26
1638,why__5f2d3482d4ebd129db3d5a25,why,Investment_Arquetypes_2022,DE,DE,35_44,male,employed,usable_complete,TRUE,TRUE,32,30,50,NA,NA,NA,NA,NA,25,NA,30,NA,29,NA,30,30,NA,NA,45,25,30,40,NA,50,50,NA,NA,40,50,25,50,50,NA
1639,why__5f3151777dbdaa6148ce7f97,why,Investment_Arquetypes_2022,NL,NL,55_64,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,27,27,NA,42,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,47,NA,NA,NA,NA
1640,why__5f32397f6eeae117b7b66456,why,Investment_Arquetypes_2022,IT,IT,45_54,female,unemployed,usable_complete,TRUE,TRUE,32,NA,33,50,NA,31,27,50,50,50,25,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,50,26,NA,42,50,29,45,50,39
1641,why__5f325435f0fc671a7434cabe,why,Investment_Arquetypes_2022,HU,HU,25_34,male,employed,usable_partial,TRUE,TRUE,28,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,why__5f3284f1dd0c2204cd988bf0,why,Investment_Arquetypes_2022,ES,ES,35_44,male,employed,usable_complete,TRUE,TRUE,32,38,NA,43,35,NA,37,41,30,40,40,40,NA,31,NA,NA,30,NA,31,37,30,32,43,31,43,NA,NA,NA,42,35,40,NA,NA
1643,why__5f338ba6ea047119dbd6e49e,why,Investment_Arquetypes_2022,HU,HU,25_34,male,employed,usable_complete,TRUE,TRUE,32,30,40,40,35,35,30,40,40,45,35,40,25,30,35,40,30,30,25,30,40,30,NA,30,NA,40,NA,25,NA,NA,NA,NA,NA
1644,why__5f343de4d0c07630b7f90b92,why,Investment_Arquetypes_2022,IT,IT,35_44,male,employed,usable_complete,TRUE,TRUE,32,30,50,NA,30,NA,30,50,25,30,NA,40,NA,50,30,50,NA,50,30,NA,NA,50,NA,NA,50,NA,NA,30,50,40,40,50,NA
1645,why__5f37cdaeb05fd82674157052,why,Investment_Arquetypes_2022,PL,PL,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,35,29,48,36,NA,39,NA,NA,38,38,43,32,27,NA,NA,39,42,NA,NA,NA,28,39,31,NA,38,34,34,NA
1646,why__5f39084a25dba7015e07fed0,why,Investment_Arquetypes_2022,HU,HU,18_24,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,35,32,NA,NA,33,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,29
1647,why__5f392fae9168cc472f0468f6,why,Investment_Arquetypes_2022,IE,IE,65_plus,male,inactive_other,usable_partial,TRUE,TRUE,28,30,NA,NA,NA,NA,NA,30,40,NA,31,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,50,NA,25,40,40,30,33,50,NA
1648,why__5f3be95dfe449098eebe04e1,why,Investment_Arquetypes_2022,ES,ES,18_24,male,other,usable_complete,TRUE,TRUE,32,NA,30,NA,40,NA,50,NA,50,NA,25,50,NA,34,50,NA,50,NA,25,NA,35,NA,39,45,NA,25,NA,50,50,NA,50,50,50
1649,why__5f3ce48306ca7102dc4d2860,why,Investment_Arquetypes_2022,HU,HU,25_34,female,employed,usable_partial,TRUE,TRUE,31,NA,50,NA,27,50,NA,50,29,40,50,50,50,34,NA,50,50,31,30,50,40,50,NA,NA,NA,40,NA,41,39,NA,NA,35,NA
1650,why__5f3d61026e288b0e5151cdb0,why,Investment_Arquetypes_2022,ES,ES,18_24,female,other,usable_complete,TRUE,TRUE,32,NA,31,NA,35,38,NA,NA,NA,NA,45,44,40,NA,NA,27,NA,30,26,NA,NA,NA,NA,32,50,NA,32,NA,50,NA,36,36,NA
1651,why__5f3e721dde270107cd4c5bf6,why,Investment_Arquetypes_2022,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,36,29,NA,NA,NA,NA,NA,NA,32,45,NA,29,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,46,NA,37,30,NA,NA,NA,37,NA
1652,why__5f3f47ae0c03be23a4ed6845,why,Investment_Arquetypes_2022,PL,PL,25_34,male,unknown,usable_complete,TRUE,TRUE,32,46,NA,NA,30,39,50,NA,NA,NA,NA,42,50,36,NA,NA,NA,28,50,NA,43,NA,44,35,39,45,NA,NA,NA,NA,NA,NA,NA
1653,why__5f44a14dc9c379248aa705a9,why,Investment_Arquetypes_2022,LV,LV,18_24,female,unemployed,usable_complete,TRUE,TRUE,32,26,33,38,NA,50,NA,NA,43,NA,50,50,NA,50,NA,26,NA,50,NA,NA,NA,NA,NA,NA,41,NA,34,44,NA,30,32,42,NA
1654,why__5f4653d8a11887021cbf6829,why,Investment_Arquetypes_2022,FR,FR,45_54,male,unknown,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA
1655,why__5f47792545ed0015620c5dea,why,Investment_Arquetypes_2022,IT,IT,45_54,male,unknown,usable_complete,TRUE,TRUE,32,30,NA,NA,30,NA,50,NA,50,NA,NA,NA,28,NA,26,NA,26,NA,27,NA,NA,50,50,38,50,50,NA,33,50,50,50,50,NA
1656,why__5f480aa925629f16d6729716,why,Investment_Arquetypes_2022,FR,FR,35_44,male,unknown,usable_complete,TRUE,TRUE,32,NA,35,27,NA,NA,NA,NA,28,36,35,41,NA,40,NA,36,29,34,NA,36,35,25,40,NA,50,NA,31,NA,40,30,40,50,NA
1657,why__5f482ac357a1ab2e05c3f0d6,why,Investment_Arquetypes_2022,PL,PL,18_24,female,employed,usable_complete,TRUE,TRUE,32,43,35,NA,33,32,NA,NA,NA,NA,30,NA,NA,NA,NA,28,NA,NA,NA,NA,50,NA,NA,NA,44,NA,NA,33,NA,NA,NA,NA,NA
1658,why__5f48da80995b8b28c50147be,why,Investment_Arquetypes_2022,LV,LV,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,49,25,NA,NA,NA,49,50,NA,45,50,NA,50,35,30,30,35,NA,NA,30,NA,35,NA,40,40,NA,NA,50,45,35,50,NA
1659,why__5f48e56c7f02363ac9920942,why,Investment_Arquetypes_2022,IT,IT,18_24,female,other,usable_complete,TRUE,TRUE,32,NA,NA,31,NA,NA,NA,NA,NA,NA,36,NA,39,NA,NA,NA,NA,36,NA,NA,30,NA,NA,26,40,NA,NA,NA,41,NA,33,30,NA
1660,why__5f4a33e6d0e4f9031cdc7428,why,Investment_Arquetypes_2022,SE,SE,25_34,female,unknown,usable_complete,TRUE,TRUE,32,29,31,NA,28,42,NA,39,31,35,NA,41,31,NA,34,34,NA,NA,44,36,38,27,25,NA,40,33,27,41,41,40,43,40,38
1661,why__5f4a6d58addc8308676d3412,why,Investment_Arquetypes_2022,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,40,50,34,31,35,NA,35,50,32,50,30,26,NA,29,NA,50,32,NA,37,NA,26,32,36,50,50,38,34,50,50,50,50,25
1662,why__5f4b6001f958ee71ec91df89,why,Investment_Arquetypes_2022,HU,HU,18_24,male,unknown,usable_complete,TRUE,TRUE,32,38,NA,NA,40,37,27,NA,27,27,34,33,25,NA,NA,34,29,26,NA,NA,29,25,30,26,43,28,40,35,40,NA,34,28,32
1663,why__5f4cd7926e1f3e8ed56bd215,why,Investment_Arquetypes_2022,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,30,NA,25,NA,36,NA,NA,NA,32,27,31,NA,NA,39,NA,NA,NA,NA,NA,26,50,NA,33,33,NA,50,30,50,NA,50,29
1665,why__5f4fa43ff313fc07706bb0fe,why,Investment_Arquetypes_2022,FI,FI,45_54,male,employed,usable_complete,TRUE,TRUE,32,35,50,45,NA,NA,47,47,50,NA,50,45,30,40,NA,50,NA,42,NA,NA,NA,35,40,36,50,40,25,NA,38,25,40,46,25
1666,why__5f51129f9fc9f02dd5567892,why,Investment_Arquetypes_2022,HU,HU,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,why__5f5158bdaee7753975fc9a41,why,Investment_Arquetypes_2022,BE,BE,25_34,male,employed,usable_complete,TRUE,TRUE,32,27,33,NA,NA,29,NA,NA,NA,25,31,NA,NA,NA,NA,NA,NA,26,NA,33,28,NA,NA,33,NA,NA,30,NA,46,30,27,NA,NA
1668,why__5f52458b984fc84bb230800d,why,Investment_Arquetypes_2022,FR,FR,25_34,female,employed,usable_complete,TRUE,TRUE,32,50,NA,NA,39,NA,NA,NA,41,50,44,NA,NA,38,44,NA,31,32,31,50,50,NA,NA,NA,32,29,NA,44,NA,NA,32,43,30
