"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Uninterested",60,"COMPETENCE; AUTONOMY; PHYSICALNESS",3
"cluster_2","Homo.Economicus",100,"FINANCIAL; SECURITY; COMPETENCE",3
"cluster_3","Early.Adopter",28.5714285714286,"FINANCIAL; AUTONOMY; STIMULATION",3
"cluster_4","Stubborn",33.3333333333333,"SECURITY; AUTONOMY; POPULARITY",3
"cluster_5","Careful",0,"",0
"cluster_6","Fearful",42.8571428571429,"SECURITY; PHYSICALNESS; MEANING",3
