"cluster","Early.Adopter","Uninterested","Homo.Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",23.5294117647059,16.6666666666667,41.1764705882353,60,20,5.26315789473684,68.75,40
"cluster_2",23.5294117647059,5,33.3333333333333,33.3333333333333,20,11.1111111111111,50,40
"cluster_3",10.5263157894737,23.5294117647059,33.3333333333333,41.1764705882353,12.5,11.1111111111111,35,5
"cluster_4",23.5294117647059,16.6666666666667,33.3333333333333,41.1764705882353,20,5.26315789473684,42.1052631578947,23.5294117647059
"cluster_5",16.6666666666667,10.5263157894737,14.2857142857143,14.2857142857143,12.5,17.6470588235294,35,16.6666666666667
