bootstrap_id,mean_similarity_to_others
100,77.6936026936027
24,77.10437710437711
41,76.93602693602693
81,76.85185185185185
34,76.70454545454545
7,76.53619528619528
60,76.53619528619528
87,76.45202020202021
51,76.0942760942761
54,76.0942760942761
86,75.90488215488216
88,75.84175084175084
9,75.82070707070707
19,75.61026936026936
18,75.58922558922559
52,75.52609427609427
17,75.5050505050505
22,75.4419191919192
38,75.33670033670033
78,75.29461279461279
44,75.21043771043772
59,75.21043771043772
1,75.16835016835017
74,75.16835016835017
92,75.16835016835017
53,75.1473063973064
94,75.10521885521885
62,75
33,74.97895622895624
36,74.95791245791246
91,74.89478114478115
64,74.87373737373737
30,74.81060606060606
29,74.78956228956228
70,74.78956228956228
25,74.74747474747474
80,74.70538720538721
37,74.57912457912458
11,74.5580808080808
72,74.51599326599326
71,74.38973063973064
15,74.28451178451178
32,74.26346801346801
10,74.13720538720538
35,74.13720538720538
42,74.09511784511784
16,74.0530303030303
26,73.94781144781145
84,73.86363636363636
89,73.8425925925926
75,73.54797979797979
93,73.48484848484848
8,73.46380471380472
20,73.44276094276094
90,73.23232323232324
43,73.1902356902357
63,73.14814814814815
40,73.12710437710437
55,73.12710437710437
65,73.08501683501683
57,72.83249158249158
27,72.79040404040404
85,72.57996632996633
46,72.3063973063973
83,72.20117845117845
45,72.11700336700336
68,72.11700336700336
79,72.05387205387206
23,72.01178451178451
12,71.96969696969697
58,71.96969696969697
82,71.88552188552188
28,71.61195286195286
49,71.48569023569024
31,71.4436026936027
47,71.42255892255892
2,71.1489898989899
76,71.10690235690235
99,71.08585858585859
56,71.0016835016835
61,70.85437710437711
67,70.22306397306397
39,70.11784511784512
14,70.07575757575758
3,70.01262626262626
66,69.9074074074074
98,68.96043771043772
97,68.93939393939394
5,68.85521885521885
48,68.26599326599326
50,68.26599326599326
77,67.50841750841751
95,66.9402356902357
13,66.81397306397307
96,65.57239057239057
6,65.08838383838383
73,63.9520202020202
69,62.60521885521885
4,60.437710437710436
21,59.38552188552188
