bootstrap_id,target_sample_type,usable_for_main_analysis,usable_for_clustering,row_quality_final,n,prop_within_type
3,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
3,abstention,TRUE,TRUE,usable_complete,401,0.7924901185770751
3,abstention,TRUE,TRUE,usable_complete_limited_metadata,12,0.023715415019762844
3,abstention,TRUE,TRUE,usable_partial,51,0.1007905138339921
3,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
3,voter,FALSE,FALSE,no_determinants,69,0.1396761133603239
3,voter,FALSE,FALSE,suspicious_determinants,5,0.010121457489878543
3,voter,FALSE,FALSE,too_many_missing_determinants,19,0.038461538461538464
3,voter,TRUE,TRUE,usable_complete,286,0.5789473684210527
3,voter,TRUE,TRUE,usable_complete_limited_metadata,3,0.006072874493927126
3,voter,TRUE,TRUE,usable_partial,111,0.22469635627530365
3,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
4,abstention,FALSE,FALSE,no_determinants,42,0.08300395256916997
4,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
4,abstention,TRUE,TRUE,usable_complete,381,0.7529644268774703
4,abstention,TRUE,TRUE,usable_complete_limited_metadata,21,0.041501976284584984
4,abstention,TRUE,TRUE,usable_partial,57,0.11264822134387352
4,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
4,voter,FALSE,FALSE,no_determinants,66,0.13360323886639677
4,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
4,voter,FALSE,FALSE,too_many_missing_determinants,24,0.048582995951417005
4,voter,TRUE,TRUE,usable_complete,264,0.5344129554655871
4,voter,TRUE,TRUE,usable_complete_limited_metadata,16,0.032388663967611336
4,voter,TRUE,TRUE,usable_partial,122,0.24696356275303644
4,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
5,abstention,FALSE,FALSE,no_determinants,32,0.06324110671936758
5,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
5,abstention,TRUE,TRUE,usable_complete,413,0.8162055335968379
5,abstention,TRUE,TRUE,usable_complete_limited_metadata,19,0.037549407114624504
5,abstention,TRUE,TRUE,usable_partial,35,0.0691699604743083
5,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
5,voter,FALSE,FALSE,no_determinants,76,0.15384615384615385
5,voter,FALSE,FALSE,too_many_missing_determinants,15,0.030364372469635626
5,voter,TRUE,TRUE,usable_complete,297,0.6012145748987854
5,voter,TRUE,TRUE,usable_complete_limited_metadata,8,0.016194331983805668
5,voter,TRUE,TRUE,usable_partial,97,0.19635627530364372
5,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
6,abstention,FALSE,FALSE,no_determinants,27,0.0533596837944664
6,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
6,abstention,FALSE,FALSE,too_many_missing_determinants,6,0.011857707509881422
6,abstention,TRUE,TRUE,usable_complete,401,0.7924901185770751
6,abstention,TRUE,TRUE,usable_complete_limited_metadata,17,0.03359683794466403
6,abstention,TRUE,TRUE,usable_partial,51,0.1007905138339921
6,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
6,voter,FALSE,FALSE,no_determinants,77,0.15587044534412955
6,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
6,voter,FALSE,FALSE,too_many_missing_determinants,15,0.030364372469635626
6,voter,TRUE,TRUE,usable_complete,274,0.5546558704453441
6,voter,TRUE,TRUE,usable_complete_limited_metadata,11,0.022267206477732792
6,voter,TRUE,TRUE,usable_partial,115,0.23279352226720648
6,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
7,abstention,FALSE,FALSE,no_determinants,29,0.05731225296442688
7,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
7,abstention,FALSE,FALSE,too_many_missing_determinants,2,0.003952569169960474
7,abstention,TRUE,TRUE,usable_complete,409,0.808300395256917
7,abstention,TRUE,TRUE,usable_complete_limited_metadata,18,0.03557312252964427
7,abstention,TRUE,TRUE,usable_partial,45,0.08893280632411067
7,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
7,voter,FALSE,FALSE,no_determinants,70,0.1417004048582996
7,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
7,voter,FALSE,FALSE,too_many_missing_determinants,20,0.04048582995951417
7,voter,TRUE,TRUE,usable_complete,267,0.5404858299595142
7,voter,TRUE,TRUE,usable_complete_limited_metadata,11,0.022267206477732792
7,voter,TRUE,TRUE,usable_partial,124,0.25101214574898784
7,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
8,abstention,FALSE,FALSE,no_determinants,35,0.0691699604743083
8,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
8,abstention,FALSE,FALSE,too_many_missing_determinants,8,0.015810276679841896
8,abstention,TRUE,TRUE,usable_complete,382,0.7549407114624506
8,abstention,TRUE,TRUE,usable_complete_limited_metadata,24,0.04743083003952569
8,abstention,TRUE,TRUE,usable_partial,55,0.10869565217391304
8,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
8,voter,FALSE,FALSE,no_determinants,63,0.12753036437246965
8,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
8,voter,FALSE,FALSE,too_many_missing_determinants,20,0.04048582995951417
8,voter,TRUE,TRUE,usable_complete,295,0.597165991902834
8,voter,TRUE,TRUE,usable_complete_limited_metadata,5,0.010121457489878543
8,voter,TRUE,TRUE,usable_partial,110,0.22267206477732793
9,abstention,FALSE,FALSE,no_determinants,37,0.07312252964426877
9,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
9,abstention,TRUE,TRUE,usable_complete,396,0.782608695652174
9,abstention,TRUE,TRUE,usable_complete_limited_metadata,18,0.03557312252964427
9,abstention,TRUE,TRUE,usable_partial,48,0.09486166007905138
9,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
9,voter,FALSE,FALSE,no_determinants,69,0.1396761133603239
9,voter,FALSE,FALSE,suspicious_determinants,6,0.012145748987854251
9,voter,FALSE,FALSE,too_many_missing_determinants,22,0.044534412955465584
9,voter,TRUE,TRUE,usable_complete,277,0.5607287449392713
9,voter,TRUE,TRUE,usable_complete_limited_metadata,8,0.016194331983805668
9,voter,TRUE,TRUE,usable_partial,112,0.22672064777327935
10,abstention,FALSE,FALSE,no_determinants,29,0.05731225296442688
10,abstention,FALSE,FALSE,too_many_missing_determinants,1,0.001976284584980237
10,abstention,TRUE,TRUE,usable_complete,404,0.7984189723320159
10,abstention,TRUE,TRUE,usable_complete_limited_metadata,22,0.043478260869565216
10,abstention,TRUE,TRUE,usable_partial,49,0.09683794466403162
10,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
10,voter,FALSE,FALSE,no_determinants,69,0.1396761133603239
10,voter,FALSE,FALSE,suspicious_determinants,5,0.010121457489878543
10,voter,FALSE,FALSE,too_many_missing_determinants,18,0.03643724696356275
10,voter,TRUE,TRUE,usable_complete,295,0.597165991902834
10,voter,TRUE,TRUE,usable_complete_limited_metadata,4,0.008097165991902834
10,voter,TRUE,TRUE,usable_partial,103,0.20850202429149797
11,abstention,FALSE,FALSE,no_determinants,28,0.05533596837944664
11,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
11,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
11,abstention,TRUE,TRUE,usable_complete,414,0.8181818181818182
11,abstention,TRUE,TRUE,usable_complete_limited_metadata,15,0.029644268774703556
11,abstention,TRUE,TRUE,usable_partial,42,0.08300395256916997
11,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
11,voter,FALSE,FALSE,no_determinants,73,0.14777327935222673
11,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
11,voter,FALSE,FALSE,too_many_missing_determinants,17,0.03441295546558704
11,voter,TRUE,TRUE,usable_complete,294,0.5951417004048583
11,voter,TRUE,TRUE,usable_complete_limited_metadata,6,0.012145748987854251
11,voter,TRUE,TRUE,usable_partial,103,0.20850202429149797
12,abstention,FALSE,FALSE,no_determinants,32,0.06324110671936758
12,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
12,abstention,TRUE,TRUE,usable_complete,402,0.7944664031620553
12,abstention,TRUE,TRUE,usable_complete_limited_metadata,28,0.05533596837944664
12,abstention,TRUE,TRUE,usable_partial,36,0.07114624505928854
12,abstention,TRUE,TRUE,usable_partial_limited_metadata,4,0.007905138339920948
12,voter,FALSE,FALSE,no_determinants,61,0.12348178137651822
12,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
12,voter,FALSE,FALSE,too_many_missing_determinants,12,0.024291497975708502
12,voter,TRUE,TRUE,usable_complete,291,0.5890688259109311
12,voter,TRUE,TRUE,usable_complete_limited_metadata,6,0.012145748987854251
12,voter,TRUE,TRUE,usable_partial,121,0.24493927125506074
13,abstention,FALSE,FALSE,no_determinants,31,0.06126482213438735
13,abstention,FALSE,FALSE,suspicious_determinants,3,0.005928853754940711
13,abstention,FALSE,FALSE,too_many_missing_determinants,7,0.01383399209486166
13,abstention,TRUE,TRUE,usable_complete,393,0.7766798418972332
13,abstention,TRUE,TRUE,usable_complete_limited_metadata,19,0.037549407114624504
13,abstention,TRUE,TRUE,usable_partial,50,0.09881422924901186
13,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
13,voter,FALSE,FALSE,no_determinants,60,0.1214574898785425
13,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
13,voter,FALSE,FALSE,too_many_missing_determinants,14,0.02834008097165992
13,voter,TRUE,TRUE,usable_complete,297,0.6012145748987854
13,voter,TRUE,TRUE,usable_complete_limited_metadata,11,0.022267206477732792
13,voter,TRUE,TRUE,usable_partial,109,0.22064777327935223
14,abstention,FALSE,FALSE,no_determinants,35,0.0691699604743083
14,abstention,FALSE,FALSE,too_many_missing_determinants,8,0.015810276679841896
14,abstention,TRUE,TRUE,usable_complete,388,0.766798418972332
14,abstention,TRUE,TRUE,usable_complete_limited_metadata,21,0.041501976284584984
14,abstention,TRUE,TRUE,usable_partial,52,0.10276679841897234
14,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
14,voter,FALSE,FALSE,no_determinants,68,0.13765182186234817
14,voter,FALSE,FALSE,suspicious_determinants,2,0.004048582995951417
14,voter,FALSE,FALSE,too_many_missing_determinants,16,0.032388663967611336
14,voter,TRUE,TRUE,usable_complete,289,0.5850202429149798
14,voter,TRUE,TRUE,usable_complete_limited_metadata,10,0.020242914979757085
14,voter,TRUE,TRUE,usable_partial,109,0.22064777327935223
15,abstention,FALSE,FALSE,no_determinants,27,0.0533596837944664
15,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
15,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
15,abstention,TRUE,TRUE,usable_complete,397,0.7845849802371542
15,abstention,TRUE,TRUE,usable_complete_limited_metadata,24,0.04743083003952569
15,abstention,TRUE,TRUE,usable_partial,50,0.09881422924901186
15,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
15,voter,FALSE,FALSE,no_determinants,57,0.11538461538461539
15,voter,FALSE,FALSE,suspicious_determinants,5,0.010121457489878543
15,voter,FALSE,FALSE,too_many_missing_determinants,13,0.02631578947368421
15,voter,TRUE,TRUE,usable_complete,287,0.5809716599190283
15,voter,TRUE,TRUE,usable_complete_limited_metadata,9,0.018218623481781375
15,voter,TRUE,TRUE,usable_partial,121,0.24493927125506074
15,voter,TRUE,TRUE,usable_partial_limited_metadata,2,0.004048582995951417
16,abstention,FALSE,FALSE,no_determinants,31,0.06126482213438735
16,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
16,abstention,FALSE,FALSE,too_many_missing_determinants,9,0.017786561264822136
16,abstention,TRUE,TRUE,usable_complete,399,0.7885375494071146
16,abstention,TRUE,TRUE,usable_complete_limited_metadata,26,0.05138339920948617
16,abstention,TRUE,TRUE,usable_partial,39,0.07707509881422925
16,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
16,voter,FALSE,FALSE,no_determinants,64,0.12955465587044535
16,voter,FALSE,FALSE,suspicious_determinants,7,0.01417004048582996
16,voter,FALSE,FALSE,too_many_missing_determinants,16,0.032388663967611336
16,voter,TRUE,TRUE,usable_complete,289,0.5850202429149798
16,voter,TRUE,TRUE,usable_complete_limited_metadata,7,0.01417004048582996
16,voter,TRUE,TRUE,usable_partial,111,0.22469635627530365
17,abstention,FALSE,FALSE,no_determinants,22,0.043478260869565216
17,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
17,abstention,TRUE,TRUE,usable_complete,422,0.83399209486166
17,abstention,TRUE,TRUE,usable_complete_limited_metadata,16,0.03162055335968379
17,abstention,TRUE,TRUE,usable_partial,40,0.07905138339920949
17,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
17,voter,FALSE,FALSE,no_determinants,64,0.12955465587044535
17,voter,FALSE,FALSE,suspicious_determinants,4,0.008097165991902834
17,voter,FALSE,FALSE,too_many_missing_determinants,12,0.024291497975708502
17,voter,TRUE,TRUE,usable_complete,289,0.5850202429149798
17,voter,TRUE,TRUE,usable_complete_limited_metadata,5,0.010121457489878543
17,voter,TRUE,TRUE,usable_partial,119,0.2408906882591093
17,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
18,abstention,FALSE,FALSE,no_determinants,32,0.06324110671936758
18,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
18,abstention,TRUE,TRUE,usable_complete,401,0.7924901185770751
18,abstention,TRUE,TRUE,usable_complete_limited_metadata,15,0.029644268774703556
18,abstention,TRUE,TRUE,usable_partial,50,0.09881422924901186
18,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
18,voter,FALSE,FALSE,no_determinants,66,0.13360323886639677
18,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
18,voter,FALSE,FALSE,too_many_missing_determinants,21,0.04251012145748988
18,voter,TRUE,TRUE,usable_complete,283,0.5728744939271255
18,voter,TRUE,TRUE,usable_complete_limited_metadata,13,0.02631578947368421
18,voter,TRUE,TRUE,usable_partial,109,0.22064777327935223
18,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
19,abstention,FALSE,FALSE,no_determinants,32,0.06324110671936758
19,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
19,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
19,abstention,TRUE,TRUE,usable_complete,410,0.8102766798418972
19,abstention,TRUE,TRUE,usable_complete_limited_metadata,20,0.039525691699604744
19,abstention,TRUE,TRUE,usable_partial,39,0.07707509881422925
19,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
19,voter,FALSE,FALSE,no_determinants,57,0.11538461538461539
19,voter,FALSE,FALSE,suspicious_determinants,2,0.004048582995951417
19,voter,FALSE,FALSE,too_many_missing_determinants,15,0.030364372469635626
19,voter,TRUE,TRUE,usable_complete,300,0.6072874493927125
19,voter,TRUE,TRUE,usable_complete_limited_metadata,7,0.01417004048582996
19,voter,TRUE,TRUE,usable_partial,113,0.22874493927125505
20,abstention,FALSE,FALSE,no_determinants,29,0.05731225296442688
20,abstention,FALSE,FALSE,too_many_missing_determinants,6,0.011857707509881422
20,abstention,TRUE,TRUE,usable_complete,398,0.7865612648221344
20,abstention,TRUE,TRUE,usable_complete_limited_metadata,29,0.05731225296442688
20,abstention,TRUE,TRUE,usable_partial,40,0.07905138339920949
20,abstention,TRUE,TRUE,usable_partial_limited_metadata,4,0.007905138339920948
20,voter,FALSE,FALSE,no_determinants,63,0.12753036437246965
20,voter,FALSE,FALSE,too_many_missing_determinants,18,0.03643724696356275
20,voter,TRUE,TRUE,usable_complete,288,0.582995951417004
20,voter,TRUE,TRUE,usable_complete_limited_metadata,14,0.02834008097165992
20,voter,TRUE,TRUE,usable_partial,111,0.22469635627530365
21,abstention,FALSE,FALSE,no_determinants,28,0.05533596837944664
21,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
21,abstention,TRUE,TRUE,usable_complete,394,0.7786561264822134
21,abstention,TRUE,TRUE,usable_complete_limited_metadata,27,0.0533596837944664
21,abstention,TRUE,TRUE,usable_partial,49,0.09683794466403162
21,abstention,TRUE,TRUE,usable_partial_limited_metadata,4,0.007905138339920948
21,voter,FALSE,FALSE,no_determinants,73,0.14777327935222673
21,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
21,voter,FALSE,FALSE,too_many_missing_determinants,16,0.032388663967611336
21,voter,TRUE,TRUE,usable_complete,282,0.5708502024291497
21,voter,TRUE,TRUE,usable_complete_limited_metadata,10,0.020242914979757085
21,voter,TRUE,TRUE,usable_partial,112,0.22672064777327935
22,abstention,FALSE,FALSE,no_determinants,30,0.05928853754940711
22,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
22,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
22,abstention,TRUE,TRUE,usable_complete,400,0.7905138339920948
22,abstention,TRUE,TRUE,usable_complete_limited_metadata,19,0.037549407114624504
22,abstention,TRUE,TRUE,usable_partial,51,0.1007905138339921
22,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
22,voter,FALSE,FALSE,no_determinants,56,0.11336032388663968
22,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
22,voter,FALSE,FALSE,too_many_missing_determinants,15,0.030364372469635626
22,voter,TRUE,TRUE,usable_complete,313,0.6336032388663968
22,voter,TRUE,TRUE,usable_complete_limited_metadata,14,0.02834008097165992
22,voter,TRUE,TRUE,usable_partial,93,0.1882591093117409
23,abstention,FALSE,FALSE,no_determinants,26,0.05138339920948617
23,abstention,FALSE,FALSE,too_many_missing_determinants,7,0.01383399209486166
23,abstention,TRUE,TRUE,usable_complete,416,0.8221343873517787
23,abstention,TRUE,TRUE,usable_complete_limited_metadata,20,0.039525691699604744
23,abstention,TRUE,TRUE,usable_partial,36,0.07114624505928854
23,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
23,voter,FALSE,FALSE,no_determinants,65,0.13157894736842105
23,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
23,voter,FALSE,FALSE,too_many_missing_determinants,15,0.030364372469635626
23,voter,TRUE,TRUE,usable_complete,284,0.5748987854251012
23,voter,TRUE,TRUE,usable_complete_limited_metadata,14,0.02834008097165992
23,voter,TRUE,TRUE,usable_partial,112,0.22672064777327935
23,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
24,abstention,FALSE,FALSE,no_determinants,38,0.07509881422924901
24,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
24,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
24,abstention,TRUE,TRUE,usable_complete,397,0.7845849802371542
24,abstention,TRUE,TRUE,usable_complete_limited_metadata,18,0.03557312252964427
24,abstention,TRUE,TRUE,usable_partial,47,0.09288537549407115
24,voter,FALSE,FALSE,no_determinants,77,0.15587044534412955
24,voter,FALSE,FALSE,suspicious_determinants,4,0.008097165991902834
24,voter,FALSE,FALSE,too_many_missing_determinants,10,0.020242914979757085
24,voter,TRUE,TRUE,usable_complete,290,0.5870445344129555
24,voter,TRUE,TRUE,usable_complete_limited_metadata,8,0.016194331983805668
24,voter,TRUE,TRUE,usable_partial,105,0.2125506072874494
25,abstention,FALSE,FALSE,no_determinants,33,0.06521739130434782
25,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
25,abstention,TRUE,TRUE,usable_complete,400,0.7905138339920948
25,abstention,TRUE,TRUE,usable_complete_limited_metadata,22,0.043478260869565216
25,abstention,TRUE,TRUE,usable_partial,44,0.08695652173913043
25,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
25,voter,FALSE,FALSE,no_determinants,79,0.15991902834008098
25,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
25,voter,FALSE,FALSE,too_many_missing_determinants,18,0.03643724696356275
25,voter,TRUE,TRUE,usable_complete,277,0.5607287449392713
25,voter,TRUE,TRUE,usable_complete_limited_metadata,9,0.018218623481781375
25,voter,TRUE,TRUE,usable_partial,110,0.22267206477732793
26,abstention,FALSE,FALSE,no_determinants,28,0.05533596837944664
26,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
26,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
26,abstention,TRUE,TRUE,usable_complete,398,0.7865612648221344
26,abstention,TRUE,TRUE,usable_complete_limited_metadata,14,0.02766798418972332
26,abstention,TRUE,TRUE,usable_partial,56,0.11067193675889328
26,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
26,voter,FALSE,FALSE,no_determinants,65,0.13157894736842105
26,voter,FALSE,FALSE,suspicious_determinants,2,0.004048582995951417
26,voter,FALSE,FALSE,too_many_missing_determinants,12,0.024291497975708502
26,voter,TRUE,TRUE,usable_complete,303,0.6133603238866396
26,voter,TRUE,TRUE,usable_complete_limited_metadata,6,0.012145748987854251
26,voter,TRUE,TRUE,usable_partial,106,0.2145748987854251
27,abstention,FALSE,FALSE,no_determinants,30,0.05928853754940711
27,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
27,abstention,TRUE,TRUE,usable_complete,406,0.8023715415019763
27,abstention,TRUE,TRUE,usable_complete_limited_metadata,17,0.03359683794466403
27,abstention,TRUE,TRUE,usable_partial,48,0.09486166007905138
27,voter,FALSE,FALSE,no_determinants,71,0.1437246963562753
27,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
27,voter,FALSE,FALSE,too_many_missing_determinants,19,0.038461538461538464
27,voter,TRUE,TRUE,usable_complete,286,0.5789473684210527
27,voter,TRUE,TRUE,usable_complete_limited_metadata,7,0.01417004048582996
27,voter,TRUE,TRUE,usable_partial,110,0.22267206477732793
28,abstention,FALSE,FALSE,no_determinants,23,0.045454545454545456
28,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
28,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
28,abstention,TRUE,TRUE,usable_complete,407,0.8043478260869565
28,abstention,TRUE,TRUE,usable_complete_limited_metadata,20,0.039525691699604744
28,abstention,TRUE,TRUE,usable_partial,46,0.09090909090909091
28,abstention,TRUE,TRUE,usable_partial_limited_metadata,5,0.009881422924901186
28,voter,FALSE,FALSE,no_determinants,60,0.1214574898785425
28,voter,FALSE,FALSE,suspicious_determinants,2,0.004048582995951417
28,voter,FALSE,FALSE,too_many_missing_determinants,17,0.03441295546558704
28,voter,TRUE,TRUE,usable_complete,298,0.6032388663967612
28,voter,TRUE,TRUE,usable_complete_limited_metadata,8,0.016194331983805668
28,voter,TRUE,TRUE,usable_partial,109,0.22064777327935223
29,abstention,FALSE,FALSE,no_determinants,38,0.07509881422924901
29,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
29,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
29,abstention,TRUE,TRUE,usable_complete,406,0.8023715415019763
29,abstention,TRUE,TRUE,usable_complete_limited_metadata,11,0.021739130434782608
29,abstention,TRUE,TRUE,usable_partial,44,0.08695652173913043
29,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
29,voter,FALSE,FALSE,no_determinants,76,0.15384615384615385
29,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
29,voter,FALSE,FALSE,too_many_missing_determinants,15,0.030364372469635626
29,voter,TRUE,TRUE,usable_complete,274,0.5546558704453441
29,voter,TRUE,TRUE,usable_complete_limited_metadata,10,0.020242914979757085
29,voter,TRUE,TRUE,usable_partial,116,0.23481781376518218
30,abstention,FALSE,FALSE,no_determinants,28,0.05533596837944664
30,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
30,abstention,FALSE,FALSE,too_many_missing_determinants,2,0.003952569169960474
30,abstention,TRUE,TRUE,usable_complete,399,0.7885375494071146
30,abstention,TRUE,TRUE,usable_complete_limited_metadata,18,0.03557312252964427
30,abstention,TRUE,TRUE,usable_partial,57,0.11264822134387352
30,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
30,voter,FALSE,FALSE,no_determinants,76,0.15384615384615385
30,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
30,voter,FALSE,FALSE,too_many_missing_determinants,13,0.02631578947368421
30,voter,TRUE,TRUE,usable_complete,277,0.5607287449392713
30,voter,TRUE,TRUE,usable_complete_limited_metadata,2,0.004048582995951417
30,voter,TRUE,TRUE,usable_partial,124,0.25101214574898784
30,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
31,abstention,FALSE,FALSE,no_determinants,31,0.06126482213438735
31,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
31,abstention,FALSE,FALSE,too_many_missing_determinants,7,0.01383399209486166
31,abstention,TRUE,TRUE,usable_complete,391,0.7727272727272727
31,abstention,TRUE,TRUE,usable_complete_limited_metadata,21,0.041501976284584984
31,abstention,TRUE,TRUE,usable_partial,52,0.10276679841897234
31,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
31,voter,FALSE,FALSE,no_determinants,70,0.1417004048582996
