left_id,right_id,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants
KM1,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
KM1,Careful,8,12,6,75,50,42.857142857142854,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_16_commitment; det_17_adherence
KM1,Early.Adopter,8,6,3,37.5,50,27.272727272727273,det_11_knowledge; det_15_self_satisfaction; det_17_adherence
KM1,Fearful,8,9,5,62.5,55.55555555555556,41.666666666666664,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
KM1,Homo.Economicus,8,9,5,62.5,55.55555555555556,41.666666666666664,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM1,Influencer,8,5,1,12.5,20,8.333333333333334,det_11_knowledge
KM1,Stubborn,8,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence
KM1,Uninterested,8,6,1,12.5,16.666666666666668,7.6923076923076925,det_13_technical_fit
KM2,Activist,15,6,5,33.333333333333336,83.33333333333333,31.25,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
KM2,Careful,15,12,9,60,75,50,det_02_credit_score; det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_16_commitment; det_17_adherence; det_19_wellbeing
KM2,Early.Adopter,15,6,3,20,50,16.666666666666668,det_11_knowledge; det_15_self_satisfaction; det_17_adherence
KM2,Fearful,15,9,8,53.333333333333336,88.88888888888889,50,det_02_credit_score; det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
KM2,Homo.Economicus,15,9,7,46.666666666666664,77.77777777777777,41.1764705882353,det_01_profits; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM2,Influencer,15,5,1,6.666666666666667,20,5.2631578947368425,det_11_knowledge
KM2,Stubborn,15,3,3,20,100,20,det_11_knowledge; det_15_self_satisfaction; det_17_adherence
KM2,Uninterested,15,6,3,20,50,16.666666666666668,det_13_technical_fit; det_19_wellbeing; det_20_coziness
KM3,Activist,15,6,6,40,100,40,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
KM3,Careful,15,12,11,73.33333333333333,91.66666666666667,68.75,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence
KM3,Early.Adopter,15,6,4,26.666666666666668,66.66666666666667,23.529411764705884,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence
KM3,Fearful,15,9,8,53.333333333333336,88.88888888888889,50,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
KM3,Homo.Economicus,15,9,7,46.666666666666664,77.77777777777777,41.1764705882353,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM3,Influencer,15,5,1,6.666666666666667,20,5.2631578947368425,det_11_knowledge
KM3,Stubborn,15,3,3,20,100,20,det_11_knowledge; det_15_self_satisfaction; det_17_adherence
KM3,Uninterested,15,6,2,13.333333333333334,33.333333333333336,10.526315789473685,det_07_legal; det_13_technical_fit
KM4,Activist,13,6,5,38.46153846153846,83.33333333333333,35.714285714285715,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence
KM4,Careful,13,12,8,61.53846153846154,66.66666666666667,47.05882352941177,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_17_adherence
KM4,Early.Adopter,13,6,4,30.76923076923077,66.66666666666667,26.666666666666668,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence
KM4,Fearful,13,9,6,46.15384615384615,66.66666666666667,37.5,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
KM4,Homo.Economicus,13,9,6,46.15384615384615,66.66666666666667,37.5,det_04_added_value; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM4,Influencer,13,5,1,7.6923076923076925,20,5.882352941176471,det_11_knowledge
KM4,Stubborn,13,3,3,23.076923076923077,100,23.076923076923077,det_11_knowledge; det_15_self_satisfaction; det_17_adherence
KM4,Uninterested,13,6,1,7.6923076923076925,16.666666666666668,5.555555555555555,det_13_technical_fit
KM5,Activist,14,6,4,28.571428571428573,66.66666666666667,25,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence
KM5,Careful,14,12,7,50,58.333333333333336,36.8421052631579,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence
KM5,Early.Adopter,14,6,3,21.428571428571427,50,17.647058823529413,det_11_knowledge; det_15_self_satisfaction; det_17_adherence
KM5,Fearful,14,9,7,50,77.77777777777777,43.75,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
KM5,Homo.Economicus,14,9,7,50,77.77777777777777,43.75,det_01_profits; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM5,Influencer,14,5,1,7.142857142857143,20,5.555555555555555,det_11_knowledge
KM5,Stubborn,14,3,3,21.428571428571427,100,21.428571428571427,det_11_knowledge; det_15_self_satisfaction; det_17_adherence
KM5,Uninterested,14,6,3,21.428571428571427,50,17.647058823529413,det_07_legal; det_13_technical_fit; det_20_coziness
KM6,Activist,8,6,1,12.5,16.666666666666668,7.6923076923076925,det_15_self_satisfaction
KM6,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_19_wellbeing
KM6,Early.Adopter,8,6,1,12.5,16.666666666666668,7.6923076923076925,det_15_self_satisfaction
KM6,Fearful,8,9,4,50,44.44444444444444,30.76923076923077,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_19_wellbeing
KM6,Homo.Economicus,8,9,3,37.5,33.333333333333336,21.428571428571427,det_01_profits; det_10_cost_efficiency; det_15_self_satisfaction
KM6,Influencer,8,5,0,0,0,0,
KM6,Stubborn,8,3,1,12.5,33.333333333333336,10,det_15_self_satisfaction
KM6,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
