left_id,right_id,matching_similarity_pct
KM1,Influencer,62.5
KM2,Homo.Economicus,70
KM3,Activist,27.272727272727273
KM4,Fearful,54.54545454545455
KM5,Careful,33.333333333333336
KM6,Early.Adopter,16.666666666666668
