"pattern_id","cluster"
1,1
3,1
4,1
14,1
18,1
19,1
39,1
40,1
51,1
58,1
61,1
64,1
66,1
71,1
78,1
83,1
88,1
104,1
107,1
119,1
129,1
151,1
156,1
157,1
173,1
182,1
186,1
187,1
212,1
221,1
222,1
238,1
247,1
249,1
268,1
280,1
332,1
389,1
392,1
393,1
399,1
405,1
431,1
437,1
439,1
444,1
463,1
492,1
504,1
506,1
514,1
552,1
595,1
617,1
649,1
653,1
666,1
685,1
719,1
742,1
752,1
806,1
855,1
875,1
930,1
935,1
938,1
985,1
986,1
991,1
1003,1
1059,1
1070,1
1111,1
1115,1
1218,1
1220,1
1236,1
1244,1
1258,1
1278,1
1283,1
1292,1
1337,1
1338,1
1353,1
1360,1
1483,1
1553,1
1808,1
1911,1
1968,1
2020,1
2153,1
2179,1
2276,1
2422,1
2438,1
2477,1
2591,1
2682,1
2688,1
2791,1
2843,1
2890,1
3032,1
3059,1
3196,1
3408,1
3614,1
3615,1
4031,1
4071,1
4157,1
4167,1
4288,1
4637,1
4659,1
4800,1
4851,1
5180,1
5332,1
5571,1
5582,1
5821,1
5912,1
6089,1
6103,1
6677,1
6739,1
6771,1
7075,1
7246,1
7370,1
7413,1
7779,1
7875,1
7967,1
7996,1
8223,1
8628,1
9331,1
9337,1
9683,1
9797,1
10739,1
10869,1
11187,1
11199,1
11278,1
12033,1
13138,1
13238,1
13754,1
13956,1
14188,1
14522,1
14641,1
14767,1
15934,1
17411,1
17795,1
17868,1
2,2
6,2
7,2
9,2
10,2
12,2
15,2
21,2
23,2
25,2
31,2
34,2
35,2
62,2
70,2
74,2
89,2
112,2
118,2
124,2
153,2
155,2
160,2
161,2
177,2
197,2
206,2
208,2
214,2
227,2
242,2
278,2
291,2
336,2
346,2
372,2
390,2
391,2
395,2
436,2
450,2
456,2
472,2
479,2
490,2
493,2
508,2
520,2
558,2
567,2
572,2
602,2
604,2
615,2
656,2
676,2
744,2
767,2
823,2
834,2
849,2
863,2
884,2
896,2
899,2
909,2
923,2
926,2
928,2
945,2
953,2
1051,2
1156,2
1215,2
1260,2
1383,2
1467,2
1536,2
1608,2
1654,2
1671,2
1689,2
1810,2
1838,2
1972,2
2031,2
2197,2
2235,2
2364,2
2423,2
2565,2
2721,2
2747,2
2764,2
2911,2
3072,2
3169,2
3281,2
3285,2
3485,2
3518,2
3612,2
3687,2
3967,2
4255,2
4342,2
4412,2
4686,2
4728,2
4955,2
5044,2
5303,2
5882,2
5883,2
6362,2
6670,2
6686,2
6994,2
7163,2
7262,2
7380,2
7533,2
7539,2
7558,2
7582,2
7808,2
8007,2
8016,2
8112,2
8288,2
8289,2
8311,2
8509,2
8645,2
8767,2
8845,2
8876,2
8893,2
9000,2
9426,2
9438,2
9691,2
9775,2
9908,2
10689,2
10924,2
11472,2
12131,2
12357,2
12366,2
12618,2
12881,2
14258,2
14400,2
14734,2
14739,2
15482,2
15699,2
15849,2
16365,2
17786,2
17849,2
17955,2
18240,2
18540,2
