"cluster","n_active_dets","active_determinants"
"cluster_1",0,""
"cluster_2",15,"CREDIT SCORE; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; SELF-SATISFACTION; COMMITMENT; ADHERENCE; WELLBEING; RECOGNITION; OWN SIGNIFICANCE"
"cluster_3",15,"CREDIT SCORE; LEGAL; TRUST; COST-EFFICIENCY; KNOWLEDGE; TECHNICAL FIT; SELF-SATISFACTION; ADHERENCE; RIGHTS AND DUTIES; SOCIALISING; FUN; RECOGNITION; TRENDS; AUTHORITY; OWN SIGNIFICANCE"
"cluster_4",15,"PROFITS; CREDIT SCORE; RISK PROFILE; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; COZINESS; RIGHTS AND DUTIES; NOVELTY"
"cluster_5",10,"PROFITS; CLIMATE PROTECTION; COST-EFFICIENCY; SELF-SATISFACTION; SUPPORT; SOCIALISING; RECOGNITION; TRENDS; AUTHORITY; OWN SIGNIFICANCE"
"cluster_6",15,"PROFITS; CREDIT SCORE; RISK PROFILE; COST-EFFICIENCY; KNOWLEDGE; TECHNICAL FIT; SELF-SATISFACTION; ADHERENCE; AUTARKY; WELLBEING; COZINESS; SOCIALISING; RECOGNITION; TRENDS; OWN SIGNIFICANCE"
"cluster_7",15,"PROFITS; CREDIT SCORE; ADDED VALUE; FRUGALITY; CLIMATE PROTECTION; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; AUTARKY; COZINESS; RIGHTS AND DUTIES"
