"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",192,0.603147676939026,100
"2",408,1.28168881349543,99.396852323061
"3",202,0.634561618446266,98.1151635095655
"4",345,1.08378098199981,97.4806018911193
"Restantes",30686,96.3968209091195,0
