"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",16422,90.9906914893617,100
"2",438,2.42686170212766,9.00930851063831
"3",79,0.437721631205674,6.58244680851065
"4",227,1.25775709219858,6.14472517730498
"5",53,0.29366134751773,4.88696808510639
"6",30,0.166223404255319,4.59330673758866
"7",142,0.786790780141844,4.42708333333334
"8",35,0.193927304964539,3.6402925531915
"Restantes",622,3.44636524822695,0
