"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Fearful",60,"CREDIT SCORE; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; WELLBEING; RIGHTS AND DUTIES",15
"cluster_2","Careful",35,"PROFITS; RISK PROFILE; CLIMATE PROTECTION; TRUST; KNOWLEDGE; OWN COMPETENCE; COMMITMENT; ADHERENCE; AUTARKY; COZINESS; SOCIALISING; AGREEMENT; NOVELTY; AUTHORITY; APPROVAL",15
"cluster_3","Influencer",14.2857142857143,"PEER-PRESSURE; AGREEMENT; RECOGNITION; TRENDS; OWN SIGNIFICANCE",5
"cluster_4","Homo Economicus",26.3157894736842,"CREDIT SCORE; ADDED VALUE; FRUGALITY; CLIMATE PROTECTION; LEGAL; SAFETY; TECHNICAL FIT; SELF-SATISFACTION; AUTARKY; WELLBEING; COZINESS; SUPPORT; NOVELTY; FUN; TRENDS",15
