"cluster","n_archetypes","pct_total_arch","pct_rest_arch"
1,18497,98.61910855193,100
2,84,0.447856685860525,1.38089144806996
3,115,0.613137129451909,0.933034762209431
4,44,0.234591597355513,0.319897632757517
5,10,0.0533162721262529,0.0853060354019988
6,5,0.0266581360631265,0.031989763275746
7,1,0.00533162721262529,0.00533162721261249
