"cluster","Early.Adopter","Uninterested","Homo.Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",0,0,0,0,0,0,0,0
"cluster_2",16.6666666666667,16.6666666666667,41.1764705882353,60,20,11.1111111111111,58.8235294117647,31.25
"cluster_3",23.5294117647059,10.5263157894737,26.3157894736842,26.3157894736842,20,17.6470588235294,22.7272727272727,16.6666666666667
"cluster_4",33.3333333333333,11.1111111111111,21.0526315789474,15,21.4285714285714,26.6666666666667,30,25
"cluster_5",23.5294117647059,16.6666666666667,26.3157894736842,26.3157894736842,12.5,0,42.1052631578947,23.5294117647059
"cluster_6",10.5263157894737,10.5263157894737,41.1764705882353,33.3333333333333,5.88235294117647,5.26315789473684,42.1052631578947,16.6666666666667
"cluster_7",10.5263157894737,10.5263157894737,20,26.3157894736842,12.5,17.6470588235294,28.5714285714286,23.5294117647059
