"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Uninterested",0,"",0
"cluster_2","Influencer",25,"KNOWLEDGE; SOCIALISING; FUN; RECOGNITION; TRENDS; AUTHORITY; OWN SIGNIFICANCE",7
"cluster_3","Fearful",60,"CREDIT SCORE; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; SELF-SATISFACTION; COMMITMENT; ADHERENCE; WELLBEING; RECOGNITION; OWN SIGNIFICANCE",15
"cluster_4","Activist",23.5294117647059,"CREDIT SCORE; RISK PROFILE; LEGAL; TRUST; COST-EFFICIENCY; KNOWLEDGE; TECHNICAL FIT; SELF-SATISFACTION; ADHERENCE; SOCIALISING; FUN; RECOGNITION; TRENDS; AUTHORITY; OWN SIGNIFICANCE",15
"cluster_5","Careful",50,"PROFITS; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; COZINESS; RIGHTS AND DUTIES",15
"cluster_6","Stubborn",8.33333333333333,"PROFITS; CREDIT SCORE; COST-EFFICIENCY; SELF-SATISFACTION; SUPPORT; SOCIALISING; RECOGNITION; TRENDS; AUTHORITY; OWN SIGNIFICANCE",10
"cluster_7","Homo Economicus",45.4545454545455,"PROFITS; CREDIT SCORE; COST-EFFICIENCY; KNOWLEDGE; TECHNICAL FIT; SELF-SATISFACTION; OWN SIGNIFICANCE",7
"cluster_8","Early Adopter",33.3333333333333,"CLIMATE PROTECTION; TRUST; COST-EFFICIENCY; KNOWLEDGE; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; ADHERENCE; PEER-PRESSURE; SOCIALISING; FUN; RECOGNITION; TRENDS; AUTHORITY; OWN SIGNIFICANCE",14
