"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",19972,18.7333508423067,100
"2",44716,41.9427456571493,81.2666491576933
"3",12071,11.3223652121712,39.323903500544
"Restantes",29853,28.0015382883728,0
