kmeans_prototype,kmeans_signature_size,kmeans_determinants,incremental_covered_pct,cumulative_covered_pct,efa_match,common_km_efa,similarity_km_efa_pct,jaccard_km_efa_pct,common_determinants_km_efa,efa_determinants,expert_match,expert_n_active,common_km_expert,km_determinants_found_in_expert_pct,expert_determinants_found_in_km_pct,jaccard_km_expert_pct,common_determinants_km_expert,expert_determinants
KM1,9,det_10_cost_efficiency; det_11_knowledge; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority; det_31_approval,0.9296428571426208,0.9296428571426208,EFA4,4,44.44444444444444,30.76923076923077,det_10_cost_efficiency; det_11_knowledge; det_30_authority; det_31_approval,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_30_authority; det_31_approval,Influencer,5,5,55.55555555555556,100,55.55555555555556,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
KM2,11,det_06_climate_protection; det_11_knowledge; det_13_technical_fit; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_29_trends; det_31_approval; det_32_own_significance,1.031309523809261,1.9609523809518823,EFA2,4,36.36363636363637,26.666666666666668,det_22_peer_pressure; det_24_socialising; det_29_trends; det_32_own_significance,det_08_trust; det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_32_own_significance,Influencer,5,4,36.36363636363637,80,33.333333333333336,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
KM3,13,det_02_credit_score; det_04_added_value; det_09_safety; det_10_cost_efficiency; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority,0.5369047619046247,2.4978571428565077,EFA3,4,30.76923076923077,23.529411764705884,det_02_credit_score; det_14_environmental_concerns; det_25_agreement; det_30_authority,det_01_profits; det_02_credit_score; det_05_frugality; det_07_legal; det_12_own_competence; det_14_environmental_concerns; det_25_agreement; det_30_authority,Careful,12,5,38.46153846153846,41.666666666666664,25,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_14_environmental_concerns; det_17_adherence,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM4,15,det_02_credit_score; det_04_added_value; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_31_approval,0.2686309523808841,2.7664880952373916,EFA5,4,26.666666666666668,21.05263157894737,det_02_credit_score; det_04_added_value; det_13_technical_fit; det_23_support,det_02_credit_score; det_03_risk_profile; det_04_added_value; det_13_technical_fit; det_18_autonomy; det_23_support; det_25_agreement; det_26_novelty,Careful,12,7,46.666666666666664,58.333333333333336,35,det_02_credit_score; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM5,8,det_02_credit_score; det_06_climate_protection; det_15_self_satisfaction; det_17_adherence; det_20_coziness; det_22_peer_pressure; det_30_authority; det_32_own_significance,0.45931547619035895,3.22580357142775,EFA6,4,50,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_17_adherence; det_20_coziness,det_02_credit_score; det_05_frugality; det_06_climate_protection; det_09_safety; det_17_adherence; det_20_coziness; det_23_support; det_27_fun,Uninterested,6,3,37.5,50,27.272727272727273,det_20_coziness; det_22_peer_pressure; det_30_authority,det_07_legal; det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_30_authority
KM6,12,det_05_frugality; det_09_safety; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_23_support; det_24_socialising; det_25_agreement; det_29_trends; det_32_own_significance,0.6616071428569741,3.887410714284724,EFA1,6,50,42.857142857142854,det_16_commitment; det_19_wellbeing; det_23_support; det_25_agreement; det_29_trends; det_32_own_significance,det_01_profits; det_16_commitment; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_25_agreement; det_29_trends; det_32_own_significance,Early.Adopter,6,4,33.333333333333336,66.66666666666667,28.571428571428573,det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_29_trends,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_26_novelty; det_29_trends
