"pattern","freq","archetype","dist","sim_jaccard"
"pattern_46",6,"Uninterested",7,0.125
"pattern_57",6,"Uninterested",8,0
"pattern_42",5,"Uninterested",6,0
"pattern_51",5,"Uninterested",6,0.142857142857143
"pattern_49",3,"Uninterested",6,0.25
"pattern_52",3,"Uninterested",7,0
"pattern_50",2,"Uninterested",7,0.2
"pattern_54",2,"Uninterested",8,0
"pattern_55",2,"Uninterested",5,0.333333333333333
"pattern_58",2,"Uninterested",7,0.166666666666667
"pattern_59",2,"Uninterested",6,0
"pattern_64",2,"Uninterested",5,0.2
"pattern_45",1,"Uninterested",7,0
"pattern_56",1,"Uninterested",8,0.142857142857143
"pattern_60",1,"Uninterested",6,0.2
"pattern_62",1,"Uninterested",5,0.25
"pattern_63",1,"Uninterested",7,0
"pattern_65",1,"Uninterested",6,0.166666666666667
"pattern_66",1,"Uninterested",7,0
"pattern_67",1,"Uninterested",6,0
"pattern_68",1,"Uninterested",8,0.142857142857143
"pattern_2",2760156,"Homo.Economicus",5,0
"pattern_3",2203514,"Homo.Economicus",9,0
"pattern_4",1201147,"Homo.Economicus",4,0
"pattern_1",626171,"Homo.Economicus",6,0
"pattern_5",213752,"Homo.Economicus",8,0
"pattern_9",189333,"Homo.Economicus",4,0
"pattern_7",187315,"Homo.Economicus",5,0
"pattern_8",172540,"Homo.Economicus",6,0
"pattern_11",168301,"Homo.Economicus",7,0
"pattern_15",51323,"Homo.Economicus",8,0
"pattern_14",49306,"Homo.Economicus",5,0
"pattern_6",47081,"Homo.Economicus",4,0
"pattern_10",36726,"Homo.Economicus",7,0
"pattern_12",25362,"Homo.Economicus",7,0
"pattern_17",24218,"Homo.Economicus",8,0
"pattern_20",14963,"Homo.Economicus",7,0
"pattern_13",7860,"Homo.Economicus",6,0
"pattern_19",3275,"Homo.Economicus",4,0
"pattern_22",2917,"Homo.Economicus",4,0
"pattern_18",2557,"Homo.Economicus",5,0
"pattern_21",2037,"Homo.Economicus",6,0
"pattern_26",2034,"Homo.Economicus",8,0
"pattern_23",903,"Homo.Economicus",7,0
"pattern_34",812,"Homo.Economicus",4,1
"pattern_16",735,"Homo.Economicus",6,0
"pattern_28",723,"Homo.Economicus",5,0
"pattern_31",690,"Homo.Economicus",7,0
"pattern_27",666,"Homo.Economicus",7,0
"pattern_25",573,"Homo.Economicus",5,0
"pattern_24",559,"Homo.Economicus",8,0
"pattern_30",513,"Homo.Economicus",6,0
"pattern_36",459,"Homo.Economicus",6,0
"pattern_32",336,"Homo.Economicus",4,0
"pattern_33",273,"Homo.Economicus",6,0
"pattern_29",208,"Homo.Economicus",5,0
"pattern_35",172,"Homo.Economicus",7,0
"pattern_37",160,"Homo.Economicus",6,0
"pattern_41",85,"Homo.Economicus",7,0
"pattern_40",68,"Homo.Economicus",7,0
"pattern_39",30,"Homo.Economicus",5,0
"pattern_44",25,"Homo.Economicus",6,0
"pattern_38",22,"Homo.Economicus",4,0
"pattern_43",13,"Homo.Economicus",4,0
"pattern_47",11,"Homo.Economicus",5,0
"pattern_53",11,"Homo.Economicus",5,0
"pattern_61",9,"Homo.Economicus",4,0
"pattern_48",7,"Homo.Economicus",6,0
"pattern_46",6,"Homo.Economicus",9,0
"pattern_57",6,"Homo.Economicus",5,0
"pattern_42",5,"Homo.Economicus",4,0
"pattern_51",5,"Homo.Economicus",9,0
"pattern_49",3,"Homo.Economicus",6,0
"pattern_52",3,"Homo.Economicus",5,0
"pattern_50",2,"Homo.Economicus",6,0
"pattern_54",2,"Homo.Economicus",8,0
"pattern_55",2,"Homo.Economicus",5,0
"pattern_58",2,"Homo.Economicus",7,0
"pattern_59",2,"Homo.Economicus",5,0
"pattern_64",2,"Homo.Economicus",6,0
"pattern_45",1,"Homo.Economicus",7,0
"pattern_56",1,"Homo.Economicus",8,0
"pattern_60",1,"Homo.Economicus",6,0
"pattern_62",1,"Homo.Economicus",5,0
"pattern_63",1,"Homo.Economicus",5,0
"pattern_65",1,"Homo.Economicus",8,0
"pattern_66",1,"Homo.Economicus",6,0
"pattern_67",1,"Homo.Economicus",6,0
"pattern_68",1,"Homo.Economicus",8,0
"pattern_2",2760156,"Fearful",5,0
"pattern_3",2203514,"Fearful",9,0
"pattern_4",1201147,"Fearful",5,0
"pattern_1",626171,"Fearful",6,0
"pattern_5",213752,"Fearful",8,0
"pattern_9",189333,"Fearful",5,0
"pattern_7",187315,"Fearful",5,0
"pattern_8",172540,"Fearful",6,0
"pattern_11",168301,"Fearful",7,0
"pattern_15",51323,"Fearful",8,0
"pattern_14",49306,"Fearful",6,0
"pattern_6",47081,"Fearful",5,0
"pattern_10",36726,"Fearful",7,0
"pattern_12",25362,"Fearful",7,0
"pattern_17",24218,"Fearful",8,0
"pattern_20",14963,"Fearful",7,0
"pattern_13",7860,"Fearful",6,0
"pattern_19",3275,"Fearful",5,0
"pattern_22",2917,"Fearful",4,0
"pattern_18",2557,"Fearful",5,0
"pattern_21",2037,"Fearful",7,0
"pattern_26",2034,"Fearful",9,0
"pattern_23",903,"Fearful",8,0
"pattern_34",812,"Fearful",4,1
"pattern_16",735,"Fearful",6,0
"pattern_28",723,"Fearful",6,0
"pattern_31",690,"Fearful",8,0
"pattern_27",666,"Fearful",7,0
"pattern_25",573,"Fearful",6,0
"pattern_24",559,"Fearful",8,0
"pattern_30",513,"Fearful",6,0
"pattern_36",459,"Fearful",7,0
"pattern_32",336,"Fearful",4,0
"pattern_33",273,"Fearful",7,0
"pattern_29",208,"Fearful",5,0
"pattern_35",172,"Fearful",7,0
"pattern_37",160,"Fearful",7,0
"pattern_41",85,"Fearful",8,0
"pattern_40",68,"Fearful",8,0
"pattern_39",30,"Fearful",6,0
"pattern_44",25,"Fearful",7,0
"pattern_38",22,"Fearful",4,0
"pattern_43",13,"Fearful",5,0
"pattern_47",11,"Fearful",5,0
"pattern_53",11,"Fearful",4,0
"pattern_61",9,"Fearful",4,0
"pattern_48",7,"Fearful",7,0
"pattern_46",6,"Fearful",8,0
"pattern_57",6,"Fearful",6,0
"pattern_42",5,"Fearful",4,0
"pattern_51",5,"Fearful",8,0
"pattern_49",3,"Fearful",6,0
"pattern_52",3,"Fearful",6,0
"pattern_50",2,"Fearful",6,0
"pattern_54",2,"Fearful",8,0
"pattern_55",2,"Fearful",4,0
"pattern_58",2,"Fearful",7,0
"pattern_59",2,"Fearful",6,0
"pattern_64",2,"Fearful",6,0
"pattern_45",1,"Fearful",7,0
"pattern_56",1,"Fearful",8,0
"pattern_60",1,"Fearful",6,0
"pattern_62",1,"Fearful",4,0
"pattern_63",1,"Fearful",6,0
"pattern_65",1,"Fearful",7,0
"pattern_66",1,"Fearful",6,0
"pattern_67",1,"Fearful",7,0
"pattern_68",1,"Fearful",8,0
"pattern_2",2760156,"Stubborn",5,0
"pattern_3",2203514,"Stubborn",9,0
"pattern_4",1201147,"Stubborn",4,0
"pattern_1",626171,"Stubborn",6,0
"pattern_5",213752,"Stubborn",8,0
"pattern_9",189333,"Stubborn",3,0
"pattern_7",187315,"Stubborn",4,0
"pattern_8",172540,"Stubborn",6,0
"pattern_11",168301,"Stubborn",7,0
"pattern_15",51323,"Stubborn",8,0
"pattern_14",49306,"Stubborn",5,0
"pattern_6",47081,"Stubborn",2,0
"pattern_10",36726,"Stubborn",7,0
"pattern_12",25362,"Stubborn",7,0
"pattern_17",24218,"Stubborn",8,0
"pattern_20",14963,"Stubborn",7,0
"pattern_13",7860,"Stubborn",6,0
"pattern_19",3275,"Stubborn",3,0
"pattern_22",2917,"Stubborn",2,0
"pattern_18",2557,"Stubborn",3,0
"pattern_21",2037,"Stubborn",6,0
"pattern_26",2034,"Stubborn",8,0
"pattern_23",903,"Stubborn",7,0
"pattern_34",812,"Stubborn",2,1
"pattern_16",735,"Stubborn",5,0
"pattern_28",723,"Stubborn",5,0
"pattern_31",690,"Stubborn",7,0
"pattern_27",666,"Stubborn",7,0
"pattern_25",573,"Stubborn",5,0
"pattern_24",559,"Stubborn",8,0
"pattern_30",513,"Stubborn",6,0
"pattern_36",459,"Stubborn",6,0
"pattern_32",336,"Stubborn",3,0
"pattern_33",273,"Stubborn",6,0
"pattern_29",208,"Stubborn",4,0
"pattern_35",172,"Stubborn",7,0
"pattern_37",160,"Stubborn",6,0
"pattern_41",85,"Stubborn",7,0
"pattern_40",68,"Stubborn",7,0
"pattern_39",30,"Stubborn",5,0
"pattern_44",25,"Stubborn",6,0
"pattern_38",22,"Stubborn",3,0
"pattern_43",13,"Stubborn",2,0
"pattern_47",11,"Stubborn",3,0
"pattern_53",11,"Stubborn",3,0
"pattern_61",9,"Stubborn",4,0
"pattern_48",7,"Stubborn",6,0
"pattern_46",6,"Stubborn",9,0
"pattern_57",6,"Stubborn",4,0
"pattern_42",5,"Stubborn",3,0
"pattern_51",5,"Stubborn",8,0
"pattern_49",3,"Stubborn",4,0
"pattern_52",3,"Stubborn",4,0
"pattern_50",2,"Stubborn",5,0
"pattern_54",2,"Stubborn",8,0
"pattern_55",2,"Stubborn",4,0
"pattern_58",2,"Stubborn",6,0
"pattern_59",2,"Stubborn",4,0
"pattern_64",2,"Stubborn",5,0
"pattern_45",1,"Stubborn",6,0
"pattern_56",1,"Stubborn",7,0
"pattern_60",1,"Stubborn",5,0
"pattern_62",1,"Stubborn",5,0
"pattern_63",1,"Stubborn",4,0
"pattern_65",1,"Stubborn",8,0
"pattern_66",1,"Stubborn",5,0
"pattern_67",1,"Stubborn",5,0
"pattern_68",1,"Stubborn",7,0
"pattern_2",2760156,"Influencer",8,0
"pattern_3",2203514,"Influencer",9,0
"pattern_4",1201147,"Influencer",7,0
"pattern_1",626171,"Influencer",8,0
"pattern_5",213752,"Influencer",9,0
"pattern_9",189333,"Influencer",6,0
"pattern_7",187315,"Influencer",7,0
"pattern_8",172540,"Influencer",8,0
"pattern_11",168301,"Influencer",8,0
"pattern_15",51323,"Influencer",8,0
"pattern_14",49306,"Influencer",7,0
"pattern_6",47081,"Influencer",5,0
"pattern_10",36726,"Influencer",9,0
"pattern_12",25362,"Influencer",8,0
"pattern_17",24218,"Influencer",9,0
"pattern_20",14963,"Influencer",9,0
"pattern_13",7860,"Influencer",9,0
"pattern_19",3275,"Influencer",6,0
"pattern_22",2917,"Influencer",4,0
"pattern_18",2557,"Influencer",6,0
"pattern_21",2037,"Influencer",8,0
"pattern_26",2034,"Influencer",8,0
"pattern_23",903,"Influencer",8,0
"pattern_34",812,"Influencer",4,1
"pattern_16",735,"Influencer",7,0
"pattern_28",723,"Influencer",8,0
"pattern_31",690,"Influencer",8,0
"pattern_27",666,"Influencer",8,0
"pattern_25",573,"Influencer",7,0
"pattern_24",559,"Influencer",9,0
"pattern_30",513,"Influencer",8,0
"pattern_36",459,"Influencer",8,0
"pattern_32",336,"Influencer",5,0
"pattern_33",273,"Influencer",7,0
"pattern_29",208,"Influencer",7,0
"pattern_35",172,"Influencer",9,0
"pattern_37",160,"Influencer",7,0
"pattern_41",85,"Influencer",7,0
"pattern_40",68,"Influencer",8,0
"pattern_39",30,"Influencer",7,0
"pattern_44",25,"Influencer",8,0
"pattern_38",22,"Influencer",5,0
"pattern_43",13,"Influencer",5,0
"pattern_47",11,"Influencer",4,0
"pattern_53",11,"Influencer",5,0
"pattern_61",9,"Influencer",6,0
"pattern_48",7,"Influencer",7,0
"pattern_46",6,"Influencer",8,0
"pattern_57",6,"Influencer",6,0
"pattern_42",5,"Influencer",5,0
"pattern_51",5,"Influencer",7,0
"pattern_49",3,"Influencer",6,0
"pattern_52",3,"Influencer",7,0
"pattern_50",2,"Influencer",7,0
"pattern_54",2,"Influencer",7,0
"pattern_55",2,"Influencer",6,0
"pattern_58",2,"Influencer",8,0
"pattern_59",2,"Influencer",6,0
"pattern_64",2,"Influencer",7,0
"pattern_45",1,"Influencer",6,0
"pattern_56",1,"Influencer",7,0
"pattern_60",1,"Influencer",8,0
"pattern_62",1,"Influencer",7,0
"pattern_63",1,"Influencer",6,0
"pattern_65",1,"Influencer",8,0
"pattern_66",1,"Influencer",6,0
"pattern_67",1,"Influencer",7,0
"pattern_68",1,"Influencer",8,0
"pattern_2",2760156,"Careful",5,0
"pattern_3",2203514,"Careful",9,0
"pattern_4",1201147,"Careful",5,0
"pattern_1",626171,"Careful",6,0
"pattern_5",213752,"Careful",8,0
"pattern_9",189333,"Careful",5,0
"pattern_7",187315,"Careful",5,0
"pattern_8",172540,"Careful",6,0
"pattern_11",168301,"Careful",7,0
"pattern_15",51323,"Careful",8,0
"pattern_14",49306,"Careful",6,0
"pattern_6",47081,"Careful",5,0
"pattern_10",36726,"Careful",7,0
"pattern_12",25362,"Careful",7,0
"pattern_17",24218,"Careful",8,0
"pattern_20",14963,"Careful",7,0
"pattern_13",7860,"Careful",6,0
"pattern_19",3275,"Careful",5,0
"pattern_22",2917,"Careful",5,0
"pattern_18",2557,"Careful",5,0
"pattern_21",2037,"Careful",7,0
"pattern_26",2034,"Careful",9,0
"pattern_23",903,"Careful",8,0
"pattern_34",812,"Careful",5,1
"pattern_16",735,"Careful",6,0
"pattern_28",723,"Careful",6,0
"pattern_31",690,"Careful",8,0
"pattern_27",666,"Careful",7,0
"pattern_25",573,"Careful",6,0
"pattern_24",559,"Careful",8,0
"pattern_30",513,"Careful",6,0
"pattern_36",459,"Careful",7,0
"pattern_32",336,"Careful",5,0
"pattern_33",273,"Careful",7,0
"pattern_29",208,"Careful",5,0
"pattern_35",172,"Careful",7,0
"pattern_37",160,"Careful",7,0
"pattern_41",85,"Careful",8,0
"pattern_40",68,"Careful",8,0
"pattern_39",30,"Careful",6,0
"pattern_44",25,"Careful",7,0
"pattern_38",22,"Careful",5,0
"pattern_43",13,"Careful",5,0
"pattern_47",11,"Careful",6,0
"pattern_53",11,"Careful",5,0
"pattern_61",9,"Careful",5,0
"pattern_48",7,"Careful",7,0
"pattern_46",6,"Careful",9,0
"pattern_57",6,"Careful",6,0
"pattern_42",5,"Careful",5,0
"pattern_51",5,"Careful",9,0
"pattern_49",3,"Careful",6,0
"pattern_52",3,"Careful",6,0
"pattern_50",2,"Careful",6,0
"pattern_54",2,"Careful",9,0
"pattern_55",2,"Careful",5,0
"pattern_58",2,"Careful",7,0
"pattern_59",2,"Careful",6,0
"pattern_64",2,"Careful",6,0
"pattern_45",1,"Careful",8,0
"pattern_56",1,"Careful",8,0
"pattern_60",1,"Careful",6,0
"pattern_62",1,"Careful",5,0
"pattern_63",1,"Careful",6,0
"pattern_65",1,"Careful",8,0
"pattern_66",1,"Careful",7,0
"pattern_67",1,"Careful",7,0
"pattern_68",1,"Careful",8,0
"pattern_2",2760156,"Activist",5,0
"pattern_3",2203514,"Activist",9,0
"pattern_4",1201147,"Activist",4,0
"pattern_1",626171,"Activist",6,0
"pattern_5",213752,"Activist",8,0
"pattern_9",189333,"Activist",4,0
"pattern_7",187315,"Activist",5,0
"pattern_8",172540,"Activist",6,0
"pattern_11",168301,"Activist",7,0
"pattern_15",51323,"Activist",8,0
"pattern_14",49306,"Activist",5,0
"pattern_6",47081,"Activist",3,0
"pattern_10",36726,"Activist",7,0
"pattern_12",25362,"Activist",7,0
"pattern_17",24218,"Activist",8,0
"pattern_20",14963,"Activist",7,0
"pattern_13",7860,"Activist",6,0
"pattern_19",3275,"Activist",3,0
"pattern_22",2917,"Activist",3,0
"pattern_18",2557,"Activist",4,0
"pattern_21",2037,"Activist",6,0
"pattern_26",2034,"Activist",8,0
"pattern_23",903,"Activist",7,0
"pattern_34",812,"Activist",3,1
"pattern_16",735,"Activist",6,0
"pattern_28",723,"Activist",5,0
"pattern_31",690,"Activist",7,0
"pattern_27",666,"Activist",7,0
"pattern_25",573,"Activist",5,0
"pattern_24",559,"Activist",8,0
"pattern_30",513,"Activist",6,0
"pattern_36",459,"Activist",6,0
"pattern_32",336,"Activist",4,0
"pattern_33",273,"Activist",6,0
"pattern_29",208,"Activist",4,0
"pattern_35",172,"Activist",7,0
"pattern_37",160,"Activist",6,0
"pattern_41",85,"Activist",7,0
"pattern_40",68,"Activist",7,0
"pattern_39",30,"Activist",5,0
"pattern_44",25,"Activist",6,0
"pattern_38",22,"Activist",3,0
"pattern_43",13,"Activist",3,0
"pattern_47",11,"Activist",4,0
"pattern_53",11,"Activist",4,0
"pattern_61",9,"Activist",4,0
"pattern_48",7,"Activist",6,0
"pattern_46",6,"Activist",9,0
"pattern_57",6,"Activist",5,0
"pattern_42",5,"Activist",4,0
"pattern_51",5,"Activist",8,0
"pattern_49",3,"Activist",5,0
"pattern_52",3,"Activist",5,0
"pattern_50",2,"Activist",6,0
"pattern_54",2,"Activist",8,0
"pattern_55",2,"Activist",5,0
"pattern_58",2,"Activist",7,0
"pattern_59",2,"Activist",4,0
"pattern_64",2,"Activist",5,0
"pattern_45",1,"Activist",7,0
"pattern_56",1,"Activist",8,0
"pattern_60",1,"Activist",6,0
"pattern_62",1,"Activist",5,0
"pattern_63",1,"Activist",4,0
"pattern_65",1,"Activist",8,0
"pattern_66",1,"Activist",6,0
"pattern_67",1,"Activist",5,0
"pattern_68",1,"Activist",8,0
