"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",23,25.2747252747253,100
"2",18,19.7802197802198,74.7252747252747
"3",12,13.1868131868132,54.945054945055
"4",2,2.1978021978022,41.7582417582418
"Restantes",36,39.5604395604396,0
