kmeans_prototype,kmeans_determinants,incremental_covered_pct,cumulative_covered_pct,efa_match,common_km_efa,similarity_km_efa_pct,jaccard_km_efa_pct,common_determinants_km_efa,efa_determinants,expert_match,expert_n_active,common_km_expert,km_determinants_found_in_expert_pct,expert_determinants_found_in_km_pct,jaccard_km_expert_pct,common_determinants_km_expert,expert_determinants
KM1,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_28_recognition; det_31_approval,23.335714285714054,23.335714285714054,EFA2,0,0,0,,det_04_added_value; det_05_frugality; det_06_climate_protection; det_14_environmental_concerns; det_23_support; det_25_agreement; det_27_fun; det_32_own_significance,Homo.Economicus,9,5,62.5,55.55555555555556,41.666666666666664,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,det_01_profits; det_04_added_value; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM2,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,27.08714285714255,50.42285714285661,EFA1,7,87.5,77.77777777777777,det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,Influencer,5,5,62.5,100,62.5,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
KM3,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing,24.82166666666642,75.24452380952303,EFA3,4,50,33.333333333333336,det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence,det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_26_novelty; det_32_own_significance,Careful,12,7,87.5,58.333333333333336,53.84615384615385,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM4,det_08_trust; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval,6.409761904761843,81.65428571428487,EFA5,3,37.5,23.076923076923077,det_08_trust; det_16_commitment; det_17_adherence,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_25_agreement,Activist,6,4,50,66.66666666666667,40,det_08_trust; det_15_self_satisfaction; det_16_commitment; det_17_adherence,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
KM5,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_24_socialising; det_31_approval,3.601904761904727,85.25619047618959,EFA6,4,50,33.333333333333336,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_13_technical_fit,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_18_autonomy,Homo.Economicus,9,5,62.5,55.55555555555556,41.666666666666664,det_01_profits; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,det_01_profits; det_04_added_value; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM6,det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,5.26499999999995,90.52119047618952,EFA4,4,50,33.333333333333336,det_09_safety; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness,det_09_safety; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_27_fun; det_32_own_significance,Fearful,9,5,62.5,55.55555555555556,41.666666666666664,det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
