bootstrap_id,mean_similarity_to_others
92,87.73148148148148
79,87.52104377104376
84,87.41582491582491
14,86.80555555555556
43,86.78451178451178
32,86.74242424242425
41,86.57407407407408
89,86.51094276094277
86,86.46885521885523
91,86.3425925925926
53,86.30050505050505
83,86.23737373737374
99,86.21632996632997
51,86.11111111111111
31,85.94276094276094
63,85.94276094276094
15,85.81649831649831
18,85.81649831649831
42,85.753367003367
96,85.6902356902357
40,85.64814814814815
5,85.56397306397307
12,85.56397306397307
64,85.54292929292929
81,85.43771043771044
88,85.43771043771044
62,85.41666666666667
54,85.39562289562289
68,85.29040404040404
72,85.12205387205387
80,85.07996632996633
50,84.95370370370371
74,84.86952861952862
65,84.84848484848484
30,84.8063973063973
98,84.8063973063973
3,84.78535353535354
26,84.78535353535354
95,84.63804713804714
61,84.51178451178451
29,84.46969696969697
58,84.40656565656566
69,84.3013468013468
25,84.25925925925925
27,84.25925925925925
47,84.25925925925925
93,84.25925925925925
94,84.23821548821549
56,84.19612794612794
60,84.17508417508418
33,84.1540404040404
36,84.0909090909091
44,84.06986531986531
28,84.04882154882155
73,84.02777777777779
11,84.02777777777777
57,84.02777777777777
66,84.006734006734
37,83.96464646464646
55,83.88047138047138
82,83.83838383838383
4,83.69107744107744
19,83.62794612794613
39,83.56481481481481
21,83.54377104377105
22,83.52272727272727
75,83.5016835016835
45,83.48063973063974
6,83.4385521885522
20,83.4385521885522
23,83.41750841750842
97,83.39646464646465
49,83.29124579124579
24,83.27020202020202
7,83.24915824915826
16,83.14393939393939
35,83.08080808080808
9,82.95454545454545
34,82.91245791245791
70,82.78619528619528
71,82.78619528619528
1,82.63888888888889
77,82.42845117845118
78,82.4074074074074
85,82.3442760942761
10,82.30218855218855
52,81.9023569023569
90,81.31313131313131
48,81.25
13,81.22895622895624
100,81.20791245791246
59,81.16582491582491
87,80.97643097643098
8,80.91329966329967
38,80.70286195286195
17,80.36616161616162
67,79.56649831649831
46,78.80892255892256
76,78.36700336700336
2,76.53619528619528
