"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Careful",68.75,"CREDIT SCORE; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; WELLBEING; RIGHTS AND DUTIES",15
"cluster_2","Stubborn",20,"PROFITS; CREDIT SCORE; RISK PROFILE; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; COZINESS",15
"cluster_3","Influencer",5.88235294117647,"CREDIT SCORE; RISK PROFILE; ADDED VALUE; CLIMATE PROTECTION; LEGAL; TRUST; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; APPROVAL",15
"cluster_4","Homo Economicus",41.1764705882353,"PROFITS; CREDIT SCORE; RISK PROFILE; FRUGALITY; LEGAL; TRUST; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; RIGHTS AND DUTIES",15
"cluster_5","Early Adopter",23.5294117647059,"PROFITS; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; SELF-SATISFACTION; COMMITMENT; ADHERENCE; WELLBEING; COZINESS; RIGHTS AND DUTIES; NOVELTY",15
"cluster_6","Activist",50,"CREDIT SCORE; RISK PROFILE; TRUST; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY",12
"cluster_7","Fearful",60,"PROFITS; CREDIT SCORE; RISK PROFILE; FRUGALITY; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; TECHNICAL FIT; SELF-SATISFACTION; ADHERENCE; WELLBEING; COZINESS; RIGHTS AND DUTIES",15
"cluster_8","Uninterested",17.6470588235294,"PROFITS; RISK PROFILE; LEGAL; SAFETY; COST-EFFICIENCY; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; COZINESS; RIGHTS AND DUTIES",15
