"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,5,5,0.000625
10,26,62,0.00775
11,91,398,0.04975
12,368,2002,0.25025
13,692,6055,0.756875
14,2911,259124,32.3905
15,3372,270368,33.796
16,9116,730358,91.29475
17,9263,735649,91.956125
18,15083,792678,99.08475
19,15105,792719,99.089875
20,17618,799336,99.917
