consensus_factor,id,determinants,mean_selection_frequency,mean_abs_loading
1,EFA1,det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.9625,0.5514382505487591
2,EFA2,det_01_profits; det_05_frugality; det_07_legal; det_09_safety; det_14_environmental_concerns; det_17_adherence; det_26_novelty; det_32_own_significance,0.51625,0.2041516185016989
3,EFA3,det_01_profits; det_09_safety; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_26_novelty; det_32_own_significance,0.70625,0.34539066638845645
4,EFA4,det_04_added_value; det_06_climate_protection; det_07_legal; det_14_environmental_concerns; det_21_rights_and_duties; det_23_support; det_27_fun; det_32_own_significance,0.81875,0.3597441193555959
5,EFA5,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy,0.6775,0.3198950682711749
6,EFA6,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence; det_21_rights_and_duties,0.7374999999999999,0.3421364482118049
