"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",57579,84.8759563083182,100
"2",2908,4.28661979097569,15.1240436916818
"3",633,0.9330915844868,10.8374239007061
"4",1419,2.09171715384956,9.90433231621928
"Restantes",5300,7.81261516236973,0
