"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",7213,22.4340631998009,100
"2",15596,48.5070913162478,77.565936800199
"3",3870,12.0365762627519,29.0588454839512
"4",971,3.02002985817367,17.0222692211993
"Restantes",4502,14.0022393630256,0
