"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,1,1,0.000125
4,10,28,0.0035
5,46,344,0.043
6,537,190918,23.86475
7,780,195857,24.482125
8,3542,536786,67.09825
9,3960,546317,68.289625
10,9519,735413,91.926625
11,9780,741264,92.658
12,14948,790316,98.7895
13,15014,790726,98.84075
14,17666,798361,99.795125
15,17678,798433,99.804125
16,18521,799681,99.960125
17,18525,799685,99.960625
18,18662,799984,99.998
19,18662,799984,99.998
20,18673,799999,99.999875
