"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,1,1,0.000125
4,12,821,0.102625
5,62,4008,0.501
6,194,10588,1.3235
7,610,22906,2.86325
8,1245,45096,5.637
9,2755,87688,10.961
10,4380,147545,18.443125
11,7995,273877,34.234625
12,10678,353934,44.24175
13,16216,486835,60.854375
14,18279,625169,78.146125
15,24625,740584,92.573
16,25443,746837,93.354625
17,30014,793346,99.16825
18,30175,794060,99.2575
19,31663,799500,99.9375
20,31674,799511,99.938875
