analysis_sample,matrix_name,n_factors,determinant,mean_importance,sd_importance,median_importance,mean_rank,prop_above_0_20,prop_above_0_30,prop_above_0_40
RENOVISOR,matrix_32_ext_0_1,2,det_19_wellbeing,0.4959445978620416,0.044185172346575124,0.4962945019218626,16.03,1,1,0.98
RENOVISOR,matrix_32_ext_0_1,2,det_01_profits,0.45898145869429013,0.04641670938186623,0.46301321793329586,19.01,1,1,0.89
RENOVISOR,matrix_32_ext_0_1,2,det_27_fun,0.4437786829607971,0.05006390220644265,0.443911514947104,20.29,1,1,0.8
RENOVISOR,matrix_32_ext_0_1,2,det_12_own_competence,0.4422395595292125,0.04644765428787158,0.4470511428055857,20.39,1,1,0.85
RENOVISOR,matrix_32_ext_0_1,2,det_11_knowledge,0.4235542013321846,0.04196795598758252,0.42204747490229483,21.8,1,1,0.72
RENOVISOR,matrix_32_ext_0_1,2,det_05_frugality,0.41859218664665104,0.046176801903035566,0.4192842297281701,22.01,1,1,0.64
RENOVISOR,matrix_32_ext_0_1,2,det_18_autonomy,0.3837463328160785,0.05806414898959043,0.3843132632934361,24.15,1,0.92,0.4
RENOVISOR,matrix_32_ext_0_1,2,det_02_credit_score,0.38072738842480824,0.04905584136652893,0.3844784346529547,24.47,1,0.94,0.36
RENOVISOR,matrix_32_ext_0_1,2,det_04_added_value,0.3660937533275935,0.058308594370007474,0.3634658808259176,25.18,1,0.85,0.3
RENOVISOR,matrix_32_ext_0_1,2,det_25_agreement,0.32010631586310934,0.03716837582507822,0.3219860157810731,27.75,1,0.69,0.02
RENOVISOR,matrix_32_ext_0_1,2,det_26_novelty,0.3155474561887975,0.0513717182213966,0.3215336144308665,27.96,1,0.6,0.07
RENOVISOR,matrix_32_ext_0_1,2,det_32_own_significance,0.3079782096002915,0.03968491064674593,0.29822671511429266,28.47,1,0.49,0.01
RENOVISOR,matrix_32_ext_0_1,2,det_23_support,0.2879887782994904,0.037949580808184134,0.28543183186832216,29.65,1,0.38,0
RENOVISOR,matrix_32_ext_0_1,2,det_06_climate_protection,0.28162088212804187,0.04739855426949533,0.27622763694194385,29.7,1,0.31,0.02
RENOVISOR,matrix_32_ext_0_1,2,det_14_environmental_concerns,0.2673977348660206,0.047130332444597786,0.2599324098201381,30.58,0.98,0.2,0.02
RENOVISOR,matrix_32_ext_0_1,3,det_06_climate_protection,0.7214708159699172,0.06775691734463424,0.7179491901319852,2.82,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_31_approval,0.7148625528152792,0.030352110446004874,0.7201889827619188,2.29,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_24_socialising,0.691355979821717,0.03443450408941842,0.69061822936844,3.51,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_28_recognition,0.6900442796748001,0.034693742232621325,0.6943832514000556,3.5,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_30_authority,0.6304276845414692,0.035100695076658014,0.6278589927029636,6.5,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_14_environmental_concerns,0.6296337610696937,0.05648399378119572,0.6357086682078379,6.88,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_03_risk_profile,0.6277111136448099,0.05191397270604754,0.6284631382394092,7.11,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_09_safety,0.6045594561851674,0.04470391738922587,0.6042471420750224,8.45,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_29_trends,0.595852336057639,0.037569012542117725,0.5942193521491513,8.76,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_20_coziness,0.5565259865051765,0.04718383901799753,0.5630492303707919,11.5,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_17_adherence,0.5442685933004102,0.042965647161642896,0.540831751969906,12.6,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_15_self_satisfaction,0.5439203885489137,0.051080015760073844,0.5502663838352937,12.54,1,1,0.99
RENOVISOR,matrix_32_ext_0_1,3,det_10_cost_efficiency,0.5400103185084787,0.04393111079028798,0.5429608382217986,13.06,1,1,0.99
RENOVISOR,matrix_32_ext_0_1,3,det_22_peer_pressure,0.5310732369762936,0.04487302074212345,0.5372653624670305,13.78,1,1,1
RENOVISOR,matrix_32_ext_0_1,3,det_08_trust,0.5172885770370294,0.039444518040428804,0.5122184574054354,14.82,1,1,0.99
RENOVISOR,matrix_32_ext_0_1,3,det_07_legal,0.5061448661771143,0.05046634091398549,0.5009194052266672,15.58,1,1,0.99
RENOVISOR,matrix_32_ext_0_1,3,det_13_technical_fit,0.48847063728681733,0.05161662176533303,0.49254082845045577,16.91,1,1,0.93
RENOVISOR,matrix_32_ext_0_1,3,det_16_commitment,0.4755935250902476,0.0610285521314656,0.4833033297866455,17.73,1,1,0.87
RENOVISOR,matrix_32_ext_0_1,3,det_19_wellbeing,0.47323459935414214,0.04836592905919303,0.4709130162953017,18.05,1,1,0.93
RENOVISOR,matrix_32_ext_0_1,3,det_21_rights_and_duties,0.43783695000984507,0.05574532871809545,0.4365256182698615,20.88,1,1,0.72
RENOVISOR,matrix_32_ext_0_1,3,det_27_fun,0.41904875907965794,0.050843941976306296,0.4204790247205744,21.97,1,0.98,0.69
RENOVISOR,matrix_32_ext_0_1,3,det_05_frugality,0.4144464618262758,0.0572325070612493,0.41736060753549753,22.39,1,0.96,0.62
RENOVISOR,matrix_32_ext_0_1,3,det_11_knowledge,0.4127358469104905,0.04872847038779421,0.4155250294171598,22.64,1,0.99,0.63
RENOVISOR,matrix_32_ext_0_1,3,det_01_profits,0.41121579699703353,0.056043652107425346,0.41576970234619576,22.34,1,0.97,0.59
RENOVISOR,matrix_32_ext_0_1,3,det_12_own_competence,0.37673839941235393,0.05400821888470816,0.3806157953495687,24.85,1,0.91,0.33
RENOVISOR,matrix_32_ext_0_1,3,det_04_added_value,0.3632911154461486,0.060887276067043514,0.3573481069747009,25.34,1,0.82,0.3
RENOVISOR,matrix_32_ext_0_1,3,det_02_credit_score,0.35596117566736657,0.05773133981987639,0.35659146831583316,26.09,1,0.83,0.23
RENOVISOR,matrix_32_ext_0_1,3,det_18_autonomy,0.3244387874679004,0.06117808290344811,0.3245894319040647,27.83,0.99,0.63,0.1
RENOVISOR,matrix_32_ext_0_1,3,det_26_novelty,0.31409745296744157,0.053114191081892456,0.31754062885194767,28.31,1,0.6,0.06
RENOVISOR,matrix_32_ext_0_1,3,det_32_own_significance,0.3075960705409623,0.05210599610247847,0.30263431590504764,28.62,0.99,0.52,0.05
RENOVISOR,matrix_32_ext_0_1,3,det_25_agreement,0.27090567372036634,0.03434759362206789,0.26663755884557144,30.43,0.99,0.22,0
RENOVISOR,matrix_32_ext_0_1,3,det_23_support,0.2700456657888763,0.06813510382805021,0.25493100741082253,29.92,0.95,0.27,0.03
RENOVISOR,matrix_32_ext_0_1,4,det_06_climate_protection,0.7459127480105834,0.055438263930467635,0.7373203597491165,2.08,1,1,1
RENOVISOR,matrix_32_ext_0_1,4,det_31_approval,0.7297267513725029,0.030937986885058586,0.7315153858533479,2.22,1,1,1
RENOVISOR,matrix_32_ext_0_1,4,det_28_recognition,0.7200436530145473,0.03599215505757738,0.7201820132367469,2.55,1,1,1
RENOVISOR,matrix_32_ext_0_1,4,det_24_socialising,0.6597543162010532,0.04152529498123186,0.6587373228863023,4.9,1,1,1
RENOVISOR,matrix_32_ext_0_1,4,det_14_environmental_concerns,0.638468447742782,0.051237528025816076,0.6384371237441668,6.15,1,1,1
RENOVISOR,matrix_32_ext_0_1,4,det_30_authority,0.6008818816029212,0.0389840479794842,0.6011630499877398,8.11,1,1,1
RENOVISOR,matrix_32_ext_0_1,4,det_29_trends,0.6000255536012504,0.040826688348182275,0.6032653956748648,8.02,1,1,1
RENOVISOR,matrix_32_ext_0_1,4,det_03_risk_profile,0.5864276102426282,0.08686722790360311,0.6047108890121469,9.3,1,1,0.95
RENOVISOR,matrix_32_ext_0_1,4,det_09_safety,0.5724895533156384,0.07454627817722921,0.5844989957188765,9.9,1,1,0.99
RENOVISOR,matrix_32_ext_0_1,4,det_10_cost_efficiency,0.535564646602415,0.07730843384551099,0.5401092751716965,12.74,1,1,0.97
RENOVISOR,matrix_32_ext_0_1,4,det_22_peer_pressure,0.5288204456270297,0.04626537612203628,0.5353786497581661,12.9,1,1,1
RENOVISOR,matrix_32_ext_0_1,4,det_20_coziness,0.525481241081497,0.06566412753251757,0.5324889060026141,13.05,1,1,0.97
RENOVISOR,matrix_32_ext_0_1,4,det_17_adherence,0.5090512382912337,0.07064707669795199,0.5229493125569029,14.11,1,1,0.91
RENOVISOR,matrix_32_ext_0_1,4,det_15_self_satisfaction,0.5016058251608974,0.06965214171822981,0.5121283079794561,14.69,1,1,0.9
RENOVISOR,matrix_32_ext_0_1,4,det_07_legal,0.49949680968097215,0.08125799098127202,0.5050638122236537,14.86,1,1,0.86
RENOVISOR,matrix_32_ext_0_1,4,det_19_wellbeing,0.47174301173461414,0.07860655327980567,0.48023934592590534,17.2,1,0.97,0.82
RENOVISOR,matrix_32_ext_0_1,4,det_08_trust,0.47121711550100204,0.06755323494511453,0.47715699820395674,16.85,1,0.99,0.88
RENOVISOR,matrix_32_ext_0_1,4,det_21_rights_and_duties,0.453062664635795,0.08758507255901958,0.4640407049592602,18.28,1,0.99,0.67
RENOVISOR,matrix_32_ext_0_1,4,det_13_technical_fit,0.4478182369267002,0.06655919193352641,0.46312339564631955,18.56,1,0.98,0.74
RENOVISOR,matrix_32_ext_0_1,4,det_16_commitment,0.4311685776715477,0.08076253184031962,0.42472388697522123,19.67,1,0.96,0.61
RENOVISOR,matrix_32_ext_0_1,4,det_05_frugality,0.4255326111198202,0.07796933178051442,0.43872482653200284,20.1,1,0.94,0.64
RENOVISOR,matrix_32_ext_0_1,4,det_01_profits,0.4243670829069326,0.07891372088772267,0.42370049177605773,20.22,1,0.96,0.6
RENOVISOR,matrix_32_ext_0_1,4,det_27_fun,0.3954817405653969,0.05148361660077983,0.4012385990463635,22.25,1,0.96,0.5
RENOVISOR,matrix_32_ext_0_1,4,det_11_knowledge,0.38400759810684587,0.06659399484441915,0.37562592425142943,23.27,1,0.9,0.39
RENOVISOR,matrix_32_ext_0_1,4,det_04_added_value,0.3695642850733604,0.06433844431084618,0.36070972471148954,23.97,1,0.87,0.3
RENOVISOR,matrix_32_ext_0_1,4,det_02_credit_score,0.35246930971629314,0.06598862729086762,0.3476055394162426,25.21,1,0.74,0.24
RENOVISOR,matrix_32_ext_0_1,4,det_12_own_competence,0.34688267173909354,0.060110080519017915,0.3458691050702005,25.92,1,0.79,0.18
RENOVISOR,matrix_32_ext_0_1,4,det_23_support,0.337820845353905,0.05947717962309409,0.3397054802273067,26.1,1,0.72,0.12
RENOVISOR,matrix_32_ext_0_1,4,det_26_novelty,0.3187287335782097,0.05214857827758863,0.31679681915529734,27.63,1,0.63,0.04
RENOVISOR,matrix_32_ext_0_1,4,det_32_own_significance,0.30802297055498495,0.04939695563300535,0.30422866502381646,28.12,1,0.54,0.05
RENOVISOR,matrix_32_ext_0_1,4,det_18_autonomy,0.30063293731941293,0.06828969997184618,0.2986535293634075,28.54,0.94,0.49,0.08
RENOVISOR,matrix_32_ext_0_1,4,det_25_agreement,0.2662121766596842,0.03819653815945839,0.26432623138090683,30.53,0.97,0.14,0.01
RENOVISOR,matrix_32_ext_0_1,5,det_06_climate_protection,0.7699726079421599,0.06136941979040542,0.7699853986716683,1.8,1,1,1
RENOVISOR,matrix_32_ext_0_1,5,det_31_approval,0.7407931535524188,0.04649530946010509,0.7464728438208758,2.31,1,1,1
RENOVISOR,matrix_32_ext_0_1,5,det_28_recognition,0.705472607549249,0.060021278679737514,0.7144471272813917,3.6,1,1,1
RENOVISOR,matrix_32_ext_0_1,5,det_24_socialising,0.6629547220807888,0.04880811506494737,0.6690862906560681,4.93,1,1,1
RENOVISOR,matrix_32_ext_0_1,5,det_14_environmental_concerns,0.6443776360283104,0.05740102696037939,0.6444937261668359,5.62,1,1,1
RENOVISOR,matrix_32_ext_0_1,5,det_30_authority,0.5900085021580662,0.0433678975952829,0.5883791215277284,8.11,1,1,1
RENOVISOR,matrix_32_ext_0_1,5,det_09_safety,0.5837494684464178,0.1150771858735349,0.6168779719156103,9.18,1,1,0.92
RENOVISOR,matrix_32_ext_0_1,5,det_29_trends,0.5817911846095926,0.047236817755078146,0.5872637003779391,8.43,1,1,1
RENOVISOR,matrix_32_ext_0_1,5,det_22_peer_pressure,0.514107377962599,0.05206157685415227,0.5165352308016032,12.33,1,1,0.97
RENOVISOR,matrix_32_ext_0_1,5,det_03_risk_profile,0.49556111531621566,0.09642974662800323,0.4870151081718423,13.48,1,0.98,0.8
RENOVISOR,matrix_32_ext_0_1,5,det_19_wellbeing,0.4954485343981566,0.09985253778287038,0.5132233857460362,14.16,1,0.96,0.83
RENOVISOR,matrix_32_ext_0_1,5,det_21_rights_and_duties,0.480125883817466,0.11332086160422547,0.4693887258762169,15.16,1,0.97,0.76
RENOVISOR,matrix_32_ext_0_1,5,det_07_legal,0.4759084686562338,0.09805073578282429,0.46270831241158816,14.99,1,0.98,0.75
RENOVISOR,matrix_32_ext_0_1,5,det_20_coziness,0.47076701719879155,0.08578816779527781,0.4788866154596251,15.29,1,0.98,0.8
RENOVISOR,matrix_32_ext_0_1,5,det_10_cost_efficiency,0.4566431986705672,0.09323962021961502,0.4519944894049288,16.44,1,0.94,0.7
RENOVISOR,matrix_32_ext_0_1,5,det_17_adherence,0.45266370202082884,0.08892842167330678,0.4459054629683096,16.52,1,0.96,0.68
RENOVISOR,matrix_32_ext_0_1,5,det_01_profits,0.4350928683336913,0.08910043169657986,0.42501448053867347,17.84,1,0.95,0.63
RENOVISOR,matrix_32_ext_0_1,5,det_15_self_satisfaction,0.42245956393709116,0.09128636794740622,0.42898639451245896,18.64,1,0.91,0.58
RENOVISOR,matrix_32_ext_0_1,5,det_16_commitment,0.41439803019295457,0.09263696604144989,0.3997090765524145,19.12,1,0.91,0.49
RENOVISOR,matrix_32_ext_0_1,5,det_02_credit_score,0.4016147309501937,0.10533353908778359,0.38424159912145095,20.23,1,0.83,0.42
RENOVISOR,matrix_32_ext_0_1,5,det_08_trust,0.39147043236081164,0.07060181043968665,0.39147529693895977,20.64,1,0.88,0.46
RENOVISOR,matrix_32_ext_0_1,5,det_05_frugality,0.388464376908125,0.08859254605905777,0.38065737853135134,21.2,1,0.81,0.42
RENOVISOR,matrix_32_ext_0_1,5,det_27_fun,0.3830992562440742,0.06984907846327816,0.38495371910592824,21.38,1,0.94,0.29
RENOVISOR,matrix_32_ext_0_1,5,det_11_knowledge,0.38024170527198325,0.08858695942410846,0.3700167679574391,21.65,0.99,0.84,0.4
RENOVISOR,matrix_32_ext_0_1,5,det_13_technical_fit,0.37253830693624296,0.08365665929938147,0.3553271932026326,22.45,1,0.8,0.33
RENOVISOR,matrix_32_ext_0_1,5,det_04_added_value,0.3544855898028576,0.06350058930962889,0.3503473155067706,23.37,1,0.8,0.25
RENOVISOR,matrix_32_ext_0_1,5,det_23_support,0.3354469031793626,0.06306748424744034,0.3342877251311944,24.76,1,0.72,0.13
RENOVISOR,matrix_32_ext_0_1,5,det_18_autonomy,0.320759510533304,0.10744025096589335,0.28961534165401587,25.61,0.93,0.46,0.23
RENOVISOR,matrix_32_ext_0_1,5,det_12_own_competence,0.3204263080922985,0.087338558236979,0.2943181418897536,25.83,0.98,0.48,0.2
RENOVISOR,matrix_32_ext_0_1,5,det_26_novelty,0.3183306499760666,0.05997945951803626,0.3153594322551406,25.95,0.99,0.59,0.1
RENOVISOR,matrix_32_ext_0_1,5,det_32_own_significance,0.3055114887360772,0.051033293993383716,0.3010321405932581,26.96,0.99,0.53,0.04
RENOVISOR,matrix_32_ext_0_1,5,det_25_agreement,0.2602163475732625,0.04428780421620832,0.26094829177973766,30.02,0.93,0.16,0.01
RENOVISOR,matrix_32_ext_0_1,6,det_06_climate_protection,0.7805307636511482,0.07591192852805383,0.7819198874571978,1.9,1,1,1
RENOVISOR,matrix_32_ext_0_1,6,det_31_approval,0.741329861245424,0.041790007000939114,0.7452590599322404,2.43,1,1,1
RENOVISOR,matrix_32_ext_0_1,6,det_28_recognition,0.692153816549111,0.07038064306256805,0.6994530126486924,4.31,1,1,0.99
RENOVISOR,matrix_32_ext_0_1,6,det_24_socialising,0.6742714858967814,0.0560843670898915,0.6738072832262474,4.67,1,1,1
RENOVISOR,matrix_32_ext_0_1,6,det_14_environmental_concerns,0.6549271732184813,0.07325887553873098,0.65143915000985,5.41,1,1,1
RENOVISOR,matrix_32_ext_0_1,6,det_30_authority,0.5862826602015783,0.04758457336406129,0.5850699582876153,8.25,1,1,1
RENOVISOR,matrix_32_ext_0_1,6,det_29_trends,0.5598094223547917,0.054732840935406014,0.5600024504118175,9.81,1,1,0.99
RENOVISOR,matrix_32_ext_0_1,6,det_09_safety,0.5527993933939472,0.11606936178584563,0.5775730160316535,10.25,1,0.97,0.88
RENOVISOR,matrix_32_ext_0_1,6,det_21_rights_and_duties,0.5509955462920876,0.1233635448407661,0.567195969507903,11.21,1,0.96,0.85
RENOVISOR,matrix_32_ext_0_1,6,det_19_wellbeing,0.5086673202235427,0.10650806316296026,0.5104970522669141,13.04,1,0.99,0.82
RENOVISOR,matrix_32_ext_0_1,6,det_07_legal,0.5051701402806874,0.10319106290427048,0.49346461250352436,13.1,1,0.98,0.79
RENOVISOR,matrix_32_ext_0_1,6,det_22_peer_pressure,0.5023896178482304,0.05180205077428928,0.5106944174316959,12.8,1,1,0.97
RENOVISOR,matrix_32_ext_0_1,6,det_03_risk_profile,0.4579400610603213,0.10206342148351055,0.439629376695982,15.85,1,0.96,0.68
RENOVISOR,matrix_32_ext_0_1,6,det_20_coziness,0.44516007916334316,0.09049485535344148,0.44771771234972046,16.64,1,0.94,0.67
RENOVISOR,matrix_32_ext_0_1,6,det_17_adherence,0.44342857904281696,0.09507196225547834,0.4370491727989065,16.6,1,0.95,0.62
RENOVISOR,matrix_32_ext_0_1,6,det_01_profits,0.4356595539504071,0.09853400377603175,0.4171431195347766,17.36,1,0.93,0.61
RENOVISOR,matrix_32_ext_0_1,6,det_10_cost_efficiency,0.4241168619149597,0.07980178549967086,0.41357669212399834,17.67,1,0.96,0.55
RENOVISOR,matrix_32_ext_0_1,6,det_02_credit_score,0.415719024812194,0.10222790080260025,0.39999507934714573,18.66,1,0.87,0.5
RENOVISOR,matrix_32_ext_0_1,6,det_16_commitment,0.41476273178148826,0.10767851602297668,0.40176068064765136,18.77,1,0.84,0.51
RENOVISOR,matrix_32_ext_0_1,6,det_11_knowledge,0.3991147713622817,0.111185913202132,0.38547286964321714,20.06,1,0.78,0.42
RENOVISOR,matrix_32_ext_0_1,6,det_05_frugality,0.39005683615399117,0.0950955452445219,0.36766228409815627,20.71,1,0.87,0.36
RENOVISOR,matrix_32_ext_0_1,6,det_27_fun,0.38709069790554423,0.07366065251817208,0.3754701907092323,20.42,1,0.93,0.28
RENOVISOR,matrix_32_ext_0_1,6,det_15_self_satisfaction,0.37009101325731303,0.08340981480317725,0.35661443907942814,21.82,1,0.8,0.28
RENOVISOR,matrix_32_ext_0_1,6,det_08_trust,0.3549670797288627,0.07128629843990336,0.35743567752670524,22.69,1,0.73,0.28
RENOVISOR,matrix_32_ext_0_1,6,det_04_added_value,0.3544966195441488,0.07030353781256661,0.3457140869102103,22.79,1,0.74,0.25
RENOVISOR,matrix_32_ext_0_1,6,det_18_autonomy,0.3482277406789375,0.11794901302819391,0.3281067113302132,23.27,0.9,0.6,0.29
RENOVISOR,matrix_32_ext_0_1,6,det_23_support,0.3349607571742952,0.06306122989230535,0.3329611794371742,24.04,1,0.66,0.16
RENOVISOR,matrix_32_ext_0_1,6,det_13_technical_fit,0.33329350485835113,0.08523621090971974,0.31971205544326986,24.54,0.99,0.58,0.18
RENOVISOR,matrix_32_ext_0_1,6,det_26_novelty,0.31304900599378965,0.06500779276237263,0.29975698066847,25.89,0.99,0.5,0.11
RENOVISOR,matrix_32_ext_0_1,6,det_12_own_competence,0.3092820823607008,0.06575012819963526,0.30414561091618,25.83,0.97,0.53,0.11
RENOVISOR,matrix_32_ext_0_1,6,det_32_own_significance,0.28718191797895143,0.05256110519254768,0.28323734619640584,27.87,0.98,0.36,0.02
RENOVISOR,matrix_32_ext_0_1,6,det_25_agreement,0.26355715416627096,0.051499682140752956,0.2614877415662065,29.34,0.93,0.19,0.01
RENOVISOR,matrix_32_ext_0_1,7,det_06_climate_protection,0.7865191415570387,0.07619119771301998,0.7832777236279107,1.95,1,1,1
RENOVISOR,matrix_32_ext_0_1,7,det_31_approval,0.7333032729278618,0.057256953960564606,0.7392357134090075,2.84,1,1,1
RENOVISOR,matrix_32_ext_0_1,7,det_28_recognition,0.6806428443781465,0.07921257346295868,0.6906446124041363,4.77,1,1,0.99
RENOVISOR,matrix_32_ext_0_1,7,det_24_socialising,0.6746228428212598,0.06343881377087794,0.6760228345948043,5,1,1,1
RENOVISOR,matrix_32_ext_0_1,7,det_14_environmental_concerns,0.662743511059947,0.07638200169510032,0.6627341207707476,5.56,1,1,1
RENOVISOR,matrix_32_ext_0_1,7,det_30_authority,0.5752586350479406,0.051645243915703166,0.5754943745529335,9.06,1,1,1
RENOVISOR,matrix_32_ext_0_1,7,det_21_rights_and_duties,0.5708433703152642,0.12720713003467446,0.5849838811711213,10.01,1,0.96,0.89
RENOVISOR,matrix_32_ext_0_1,7,det_29_trends,0.548819983786126,0.060347720262557386,0.5465405158244412,10.41,1,1,0.99
RENOVISOR,matrix_32_ext_0_1,7,det_07_legal,0.5315783492512213,0.1256358493584711,0.5325253958861496,12.23,1,0.96,0.86
RENOVISOR,matrix_32_ext_0_1,7,det_09_safety,0.5171907111182537,0.12940146099389208,0.5417137637605252,12.32,1,0.97,0.76
RENOVISOR,matrix_32_ext_0_1,7,det_19_wellbeing,0.5152255671192628,0.13732419098833823,0.5055100842502078,12.99,1,0.96,0.8
RENOVISOR,matrix_32_ext_0_1,7,det_22_peer_pressure,0.48549749275862775,0.05581499652779471,0.4942525901753735,13.75,1,1,0.91
RENOVISOR,matrix_32_ext_0_1,7,det_03_risk_profile,0.44418643924209916,0.11885833008511487,0.4230024853775403,16.49,1,0.91,0.57
RENOVISOR,matrix_32_ext_0_1,7,det_16_commitment,0.4420363435040463,0.12358185073524133,0.42194985691388964,16.89,1,0.9,0.58
RENOVISOR,matrix_32_ext_0_1,7,det_01_profits,0.4357708998301976,0.1203441027223187,0.40891958694174546,17.54,1,0.85,0.53
RENOVISOR,matrix_32_ext_0_1,7,det_20_coziness,0.43505073117399917,0.1028775614281095,0.43852487867750606,17.05,1,0.92,0.6
RENOVISOR,matrix_32_ext_0_1,7,det_02_credit_score,0.43325909926231904,0.12528757361626877,0.40932137762065623,17.35,1,0.86,0.51
RENOVISOR,matrix_32_ext_0_1,7,det_11_knowledge,0.4237940234608034,0.13844792087828534,0.40977735147400396,18.14,0.98,0.77,0.53
RENOVISOR,matrix_32_ext_0_1,7,det_10_cost_efficiency,0.4054463160635603,0.09040299516688542,0.3930669824656768,18.38,1,0.89,0.48
RENOVISOR,matrix_32_ext_0_1,7,det_17_adherence,0.4011457845737651,0.09606122570942996,0.38336950327104274,18.88,1,0.84,0.41
RENOVISOR,matrix_32_ext_0_1,7,det_05_frugality,0.39459254421241863,0.11653937673013291,0.3740258439296228,19.83,0.99,0.79,0.4
RENOVISOR,matrix_32_ext_0_1,7,det_27_fun,0.3856511931022508,0.0848233833419425,0.36868756835496536,20.01,1,0.9,0.32
RENOVISOR,matrix_32_ext_0_1,7,det_18_autonomy,0.37889464526676225,0.12134286248116775,0.3673155446620416,20.68,0.96,0.73,0.38
RENOVISOR,matrix_32_ext_0_1,7,det_04_added_value,0.3594809693805501,0.07927902445953365,0.3576854614641237,21.76,1,0.77,0.25
RENOVISOR,matrix_32_ext_0_1,7,det_15_self_satisfaction,0.35931316490888504,0.100375688636036,0.3339041930692532,21.91,1,0.67,0.26
RENOVISOR,matrix_32_ext_0_1,7,det_26_novelty,0.3296948185566924,0.09184227974331609,0.3081048794405229,24.01,1,0.59,0.14
RENOVISOR,matrix_32_ext_0_1,7,det_23_support,0.32576602804373694,0.07844670428254719,0.3159519057915414,24.38,0.99,0.57,0.18
RENOVISOR,matrix_32_ext_0_1,7,det_08_trust,0.3087429464137416,0.06379080913227997,0.3074702523248572,25.57,0.98,0.54,0.11
RENOVISOR,matrix_32_ext_0_1,7,det_13_technical_fit,0.3049879163583741,0.07147602116189188,0.2963517904436244,25.88,0.98,0.48,0.11
RENOVISOR,matrix_32_ext_0_1,7,det_12_own_competence,0.29942646045566695,0.0730922011483056,0.29318315850883003,26,0.94,0.46,0.11
RENOVISOR,matrix_32_ext_0_1,7,det_32_own_significance,0.2752272783804586,0.0468656176172903,0.26435790098812945,28.06,0.97,0.26,0.01
RENOVISOR,matrix_32_ext_0_1,7,det_25_agreement,0.2654054895588046,0.05612437186471466,0.25601828226625134,28.3,0.9,0.26,0.02
RENOVISOR,matrix_32_ext_0_1,8,det_06_climate_protection,0.7886835282550756,0.08720476672224052,0.7848267784576035,2.25,1,1,1
RENOVISOR,matrix_32_ext_0_1,8,det_31_approval,0.7173533032650786,0.07921305622479732,0.731426498503746,3.61,1,1,1
