kmeans_prototype,kmeans_signature_size,kmeans_determinants,incremental_covered_pct,cumulative_covered_pct,efa_match,common_km_efa,similarity_km_efa_pct,jaccard_km_efa_pct,common_determinants_km_efa,efa_determinants,expert_match,expert_n_active,common_km_expert,km_determinants_found_in_expert_pct,expert_determinants_found_in_km_pct,jaccard_km_expert_pct,common_determinants_km_expert,expert_determinants
KM1,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support,3.026101190475919,3.026101190475919,EFA3,7,58.333333333333336,53.84615384615385,det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness,det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_32_own_significance,Careful,12,7,58.333333333333336,58.333333333333336,41.1764705882353,det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM2,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support,5.998809523808898,9.024910714284816,EFA2,4,50,33.333333333333336,det_03_risk_profile; det_05_frugality; det_09_safety; det_17_adherence,det_03_risk_profile; det_05_frugality; det_09_safety; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_29_trends,Fearful,9,4,50,44.44444444444444,30.76923076923077,det_02_credit_score; det_03_risk_profile; det_07_legal; det_09_safety,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
KM3,9,det_04_added_value; det_06_climate_protection; det_07_legal; det_14_environmental_concerns; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_27_fun; det_32_own_significance,7.051130952380198,16.076041666665017,EFA1,5,55.55555555555556,41.666666666666664,det_04_added_value; det_06_climate_protection; det_14_environmental_concerns; det_23_support; det_32_own_significance,det_04_added_value; det_05_frugality; det_06_climate_protection; det_14_environmental_concerns; det_20_coziness; det_23_support; det_26_novelty; det_32_own_significance,Careful,12,3,33.333333333333336,25,16.666666666666668,det_06_climate_protection; det_14_environmental_concerns; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM4,8,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_32_own_significance,1.3867559523808288,17.462797619045844,EFA5,1,12.5,6.666666666666667,det_24_socialising,det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,Homo.Economicus,9,5,62.5,55.55555555555556,41.666666666666664,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction,det_01_profits; det_04_added_value; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM5,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_27_fun,4.373214285713885,21.83601190475973,EFA4,6,75,60,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy,Fearful,9,5,62.5,55.55555555555556,41.666666666666664,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
KM6,15,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_17_adherence; det_21_rights_and_duties; det_23_support; det_25_agreement; det_29_trends; det_32_own_significance,0.9764285714284844,22.81244047618821,EFA6,7,46.666666666666664,43.75,det_02_credit_score; det_03_risk_profile; det_12_own_competence; det_21_rights_and_duties; det_23_support; det_25_agreement; det_29_trends,det_02_credit_score; det_03_risk_profile; det_12_own_competence; det_18_autonomy; det_21_rights_and_duties; det_23_support; det_25_agreement; det_29_trends,Fearful,9,7,46.666666666666664,77.77777777777777,41.1764705882353,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
