bootstrap_id,mean_similarity_to_others
32,68.07659932659932
60,67.8030303030303
99,67.57154882154882
78,67.25589225589225
59,67.23484848484848
85,67.12962962962963
100,67.08754208754209
7,66.58249158249158
82,66.5614478114478
14,66.4983164983165
57,66.43518518518519
21,66.37205387205387
45,66.3510101010101
52,65.993265993266
61,65.993265993266
55,65.95117845117845
10,65.9090909090909
13,65.50925925925925
23,65.36195286195286
41,65.31986531986531
27,65.27777777777777
80,65.15151515151516
19,64.92003367003367
98,64.87794612794613
75,64.85690235690235
97,64.79377104377105
20,64.7516835016835
48,64.70959595959596
58,64.66750841750842
15,64.64646464646465
91,64.60437710437711
18,64.58333333333333
2,64.56228956228956
67,64.47811447811448
83,64.28872053872054
79,64.12037037037037
43,64.01515151515152
46,63.888888888888886
47,63.74158249158249
65,63.678451178451176
36,63.46801346801347
26,63.40488215488215
70,63.341750841750844
24,63.215488215488215
38,63.1523569023569
33,63.08922558922559
42,63.08922558922559
86,63.08922558922559
88,63.06818181818182
54,62.96296296296296
30,62.92087542087542
56,62.92087542087542
94,62.83670033670034
17,62.68939393939394
92,62.41582491582491
95,62.352693602693606
51,62.31060606060606
11,62.28956228956229
31,61.97390572390572
39,61.784511784511785
87,61.763468013468014
8,61.67929292929293
63,61.637205387205384
4,61.59511784511785
5,61.574074074074076
1,61.553030303030305
96,61.53198653198653
90,61.46885521885522
3,61.447811447811446
81,61.447811447811446
28,61.4057239057239
84,61.321548821548824
62,61.27946127946128
69,61.216329966329965
49,61.15319865319865
74,61.06902356902357
22,60.96380471380471
68,60.94276094276094
50,60.92171717171717
76,60.92171717171717
25,60.60606060606061
40,60.563973063973066
71,60.52188552188552
16,60.47979797979798
29,60.31144781144781
12,60.18518518518518
93,60.16414141414141
64,59.995791245791246
89,59.995791245791246
35,59.70117845117845
37,59.638047138047135
77,59.00673400673401
44,58.88047138047138
72,58.775252525252526
9,58.67003367003367
6,58.58585858585859
66,58.27020202020202
53,58.101851851851855
34,57.47053872053872
73,57.02861952861953
