analysis_sample,matrix,comparison,metric,left_id,right_id,matching_similarity_pct,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants,greater_than_50,greater_or_equal_50
COMPLETE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
COMPLETE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM3,Early.Adopter,23.529411764705884,15,6,4,26.666666666666668,66.66666666666667,23.529411764705884,det_11_knowledge; det_14_environmental_concerns; det_26_novelty; det_29_trends,FALSE,FALSE
COMPLETE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM2,Careful,17.647058823529413,8,12,3,37.5,25,17.647058823529413,det_02_credit_score; det_06_climate_protection; det_14_environmental_concerns,FALSE,FALSE
COMPLETE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM4,Uninterested,16.666666666666668,15,6,3,20,50,16.666666666666668,det_07_legal; det_22_peer_pressure; det_30_authority,FALSE,FALSE
COMPLETE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM5,Homo.Economicus,13.333333333333334,8,9,2,25,22.22222222222222,13.333333333333334,det_01_profits; det_04_added_value,FALSE,FALSE
COMPLETE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Activist,55.55555555555556,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,TRUE,TRUE
COMPLETE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Careful,42.10526315789474,15,12,8,53.333333333333336,66.66666666666667,42.10526315789474,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence,FALSE,FALSE
COMPLETE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,36.36363636363637,10,5,4,40,80,36.36363636363637,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
COMPLETE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Uninterested,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_07_legal; det_19_wellbeing; det_20_coziness,FALSE,FALSE
COMPLETE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Early.Adopter,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_26_novelty; det_29_trends,FALSE,FALSE
COMPLETE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Homo.Economicus,13.333333333333334,8,9,2,25,22.22222222222222,13.333333333333334,det_04_added_value; det_11_knowledge,FALSE,FALSE
EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM1,EFA1,62.5,8,8,5,62.5,62.5,45.45454545454545,det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM2,EFA4,58.333333333333336,12,15,7,58.333333333333336,46.666666666666664,35,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_16_commitment; det_17_adherence; det_21_rights_and_duties,TRUE,TRUE
EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM5,EFA6,50,14,14,7,50,50,33.333333333333336,det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_30_authority; det_31_approval,FALSE,TRUE
EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM6,EFA2,37.5,8,8,3,37.5,37.5,23.076923076923077,det_06_climate_protection; det_08_trust; det_14_environmental_concerns,FALSE,FALSE
EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM3,EFA5,35.714285714285715,14,10,5,35.714285714285715,50,26.31578947368421,det_08_trust; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM4,EFA3,26.666666666666668,15,9,4,26.666666666666668,44.44444444444444,20,det_01_profits; det_10_cost_efficiency; det_19_wellbeing; det_20_coziness,FALSE,FALSE
EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM2,Fearful,50,12,9,7,58.333333333333336,77.77777777777777,50,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,FALSE,TRUE
EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_11_knowledge; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM3,Homo.Economicus,43.75,14,9,7,50,77.77777777777777,43.75,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM6,Activist,40,8,6,4,50,66.66666666666667,40,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_17_adherence,FALSE,FALSE
EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM5,Early.Adopter,33.333333333333336,14,6,5,35.714285714285715,83.33333333333333,33.333333333333336,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_29_trends,FALSE,FALSE
EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM4,Uninterested,31.25,15,6,5,33.333333333333336,83.33333333333333,31.25,det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_30_authority,FALSE,FALSE
EUROPE,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA3,Fearful,50,9,9,6,66.66666666666667,66.66666666666667,50,det_02_credit_score; det_03_risk_profile; det_07_legal; det_09_safety; det_10_cost_efficiency; det_19_wellbeing,FALSE,TRUE
EUROPE,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA5,Activist,45.45454545454545,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,FALSE,FALSE
EUROPE,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
EUROPE,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA4,Careful,35,15,12,7,46.666666666666664,58.333333333333336,35,det_06_climate_protection; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence,FALSE,FALSE
EUROPE,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA6,Early.Adopter,25,14,6,4,28.571428571428573,66.66666666666667,25,det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_26_novelty,FALSE,FALSE
EUROPE,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA2,Homo.Economicus,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_04_added_value; det_07_legal; det_08_trust,FALSE,FALSE
EUROPE,POS,KM_vs_EFA,overlap_left_pct,KM5,EFA3,87.5,8,8,7,87.5,87.5,77.77777777777777,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,TRUE,TRUE
EUROPE,POS,KM_vs_EFA,overlap_left_pct,KM1,EFA5,86.66666666666667,15,15,13,86.66666666666667,86.66666666666667,76.47058823529412,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness,TRUE,TRUE
EUROPE,POS,KM_vs_EFA,overlap_left_pct,KM2,EFA4,75,8,9,6,75,66.66666666666667,54.54545454545455,det_08_trust; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,TRUE,TRUE
EUROPE,POS,KM_vs_EFA,overlap_left_pct,KM4,EFA6,75,8,15,6,75,40,35.294117647058826,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_17_adherence,TRUE,TRUE
EUROPE,POS,KM_vs_EFA,overlap_left_pct,KM3,EFA2,40,15,8,6,40,75,35.294117647058826,det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_14_environmental_concerns; det_21_rights_and_duties,FALSE,FALSE
EUROPE,POS,KM_vs_EFA,overlap_left_pct,KM6,EFA1,13.333333333333334,15,9,2,13.333333333333334,22.22222222222222,9.090909090909092,det_26_novelty; det_27_fun,FALSE,FALSE
EUROPE,POS,KM_vs_EXPERTS,jaccard_pct,KM2,Activist,75,8,6,6,75,100,75,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence,TRUE,TRUE
EUROPE,POS,KM_vs_EXPERTS,jaccard_pct,KM4,Fearful,70,8,9,7,87.5,77.77777777777777,70,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,TRUE,TRUE
EUROPE,POS,KM_vs_EXPERTS,jaccard_pct,KM1,Careful,50,15,12,9,60,75,50,det_02_credit_score; det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_16_commitment; det_17_adherence; det_19_wellbeing,FALSE,TRUE
EUROPE,POS,KM_vs_EXPERTS,jaccard_pct,KM3,Homo.Economicus,50,15,9,8,53.333333333333336,88.88888888888889,50,det_04_added_value; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,FALSE,TRUE
EUROPE,POS,KM_vs_EXPERTS,jaccard_pct,KM6,Early.Adopter,23.529411764705884,15,6,4,26.666666666666668,66.66666666666667,23.529411764705884,det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_26_novelty,FALSE,FALSE
EUROPE,POS,KM_vs_EXPERTS,jaccard_pct,KM5,Stubborn,22.22222222222222,8,3,2,25,66.66666666666667,22.22222222222222,det_11_knowledge; det_15_self_satisfaction,FALSE,FALSE
EUROPE,POS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Activist,50,9,6,5,55.55555555555556,83.33333333333333,50,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,FALSE,TRUE
EUROPE,POS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Fearful,50,15,9,8,53.333333333333336,88.88888888888889,50,det_02_credit_score; det_03_risk_profile; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,FALSE,TRUE
EUROPE,POS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Homo.Economicus,41.666666666666664,8,9,5,62.5,55.55555555555556,41.666666666666664,det_01_profits; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
EUROPE,POS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,40,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
EUROPE,POS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Careful,35,15,12,7,46.666666666666664,58.333333333333336,35,det_06_climate_protection; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence,FALSE,FALSE
EUROPE,POS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Uninterested,7.6923076923076925,8,6,1,12.5,16.666666666666668,7.6923076923076925,det_07_legal,FALSE,FALSE
EUROPE,EXT,KM_vs_EFA,overlap_left_pct,KM1,EFA5,100,9,15,9,100,60,60,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
EUROPE,EXT,KM_vs_EFA,overlap_left_pct,KM2,EFA2,92.85714285714286,14,13,13,92.85714285714286,100,92.85714285714286,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,TRUE,TRUE
EUROPE,EXT,KM_vs_EFA,overlap_left_pct,KM3,EFA4,75,8,10,6,75,60,50,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment,TRUE,TRUE
EUROPE,EXT,KM_vs_EFA,overlap_left_pct,KM6,EFA6,46.666666666666664,15,8,7,46.666666666666664,87.5,43.75,det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness,FALSE,FALSE
EUROPE,EXT,KM_vs_EFA,overlap_left_pct,KM4,EFA1,33.333333333333336,15,8,5,33.333333333333336,62.5,27.77777777777778,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_31_approval,FALSE,FALSE
EUROPE,EXT,KM_vs_EFA,overlap_left_pct,KM5,EFA3,12.5,8,8,1,12.5,12.5,6.666666666666667,det_14_environmental_concerns,FALSE,FALSE
EUROPE,EXT,KM_vs_EXPERTS,jaccard_pct,KM2,Fearful,64.28571428571429,14,9,9,64.28571428571429,100,64.28571428571429,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,TRUE,TRUE
EUROPE,EXT,KM_vs_EXPERTS,jaccard_pct,KM1,Influencer,55.55555555555556,9,5,5,55.55555555555556,100,55.55555555555556,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,TRUE,TRUE
EUROPE,EXT,KM_vs_EXPERTS,jaccard_pct,KM5,Careful,53.84615384615385,8,12,7,87.5,58.333333333333336,53.84615384615385,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_17_adherence; det_19_wellbeing,TRUE,TRUE
EUROPE,EXT,KM_vs_EXPERTS,jaccard_pct,KM6,Homo.Economicus,41.1764705882353,15,9,7,46.666666666666664,77.77777777777777,41.1764705882353,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
EUROPE,EXT,KM_vs_EXPERTS,jaccard_pct,KM3,Activist,40,8,6,4,50,66.66666666666667,40,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment,FALSE,FALSE
EUROPE,EXT,KM_vs_EXPERTS,jaccard_pct,KM4,Early.Adopter,31.25,15,6,5,33.333333333333336,83.33333333333333,31.25,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_29_trends,FALSE,FALSE
EUROPE,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA2,Homo.Economicus,46.666666666666664,13,9,7,53.84615384615385,77.77777777777777,46.666666666666664,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
EUROPE,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA4,Activist,45.45454545454545,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,FALSE,FALSE
EUROPE,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
EUROPE,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA6,Fearful,41.666666666666664,8,9,5,62.5,55.55555555555556,41.666666666666664,det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_19_wellbeing,FALSE,FALSE
EUROPE,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA5,Uninterested,16.666666666666668,15,6,3,20,50,16.666666666666668,det_13_technical_fit; det_22_peer_pressure; det_30_authority,FALSE,FALSE
EUROPE,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA3,Careful,11.11111111111111,8,12,2,25,16.666666666666668,11.11111111111111,det_06_climate_protection; det_14_environmental_concerns,FALSE,FALSE
EUROPE,Z_ABS,KM_vs_EFA,overlap_left_pct,KM1,EFA1,100,8,8,8,100,100,100,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
EUROPE,Z_ABS,KM_vs_EFA,overlap_left_pct,KM5,EFA2,75,8,9,6,75,66.66666666666667,54.54545454545455,det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing; det_20_coziness,TRUE,TRUE
EUROPE,Z_ABS,KM_vs_EFA,overlap_left_pct,KM3,EFA4,70,10,9,7,70,77.77777777777777,58.333333333333336,det_01_profits; det_04_added_value; det_06_climate_protection; det_14_environmental_concerns; det_17_adherence; det_23_support; det_32_own_significance,TRUE,TRUE
EUROPE,Z_ABS,KM_vs_EFA,overlap_left_pct,KM2,EFA6,54.54545454545455,11,8,6,54.54545454545455,75,46.15384615384615,det_01_profits; det_02_credit_score; det_05_frugality; det_21_rights_and_duties; det_25_agreement; det_27_fun,TRUE,TRUE
EUROPE,Z_ABS,KM_vs_EFA,overlap_left_pct,KM6,EFA3,53.333333333333336,15,12,8,53.333333333333336,66.66666666666667,42.10526315789474,det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_21_rights_and_duties,TRUE,TRUE
EUROPE,Z_ABS,KM_vs_EFA,overlap_left_pct,KM4,EFA5,33.333333333333336,15,9,5,33.333333333333336,55.55555555555556,26.31578947368421,det_02_credit_score; det_07_legal; det_23_support; det_30_authority; det_32_own_significance,FALSE,FALSE
EUROPE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM5,Fearful,54.54545454545455,8,9,6,75,66.66666666666667,54.54545454545455,det_03_risk_profile; det_07_legal; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing,TRUE,TRUE
EUROPE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
EUROPE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM6,Homo.Economicus,33.333333333333336,15,9,6,40,66.66666666666667,33.333333333333336,det_01_profits; det_07_legal; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
EUROPE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM3,Careful,22.22222222222222,10,12,4,40,33.333333333333336,22.22222222222222,det_02_credit_score; det_06_climate_protection; det_14_environmental_concerns; det_17_adherence,FALSE,FALSE
EUROPE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM2,Uninterested,13.333333333333334,11,6,2,18.181818181818183,33.333333333333336,13.333333333333334,det_07_legal; det_22_peer_pressure,FALSE,FALSE
EUROPE,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM4,Early.Adopter,10.526315789473683,15,6,2,13.333333333333334,33.333333333333336,10.526315789473683,det_26_novelty; det_29_trends,FALSE,FALSE
EUROPE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Fearful,50,9,9,6,66.66666666666667,66.66666666666667,50,det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing,FALSE,TRUE
EUROPE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
EUROPE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Careful,41.1764705882353,12,12,7,58.333333333333336,58.333333333333336,41.1764705882353,det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence,FALSE,FALSE
EUROPE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Activist,25,9,6,3,33.333333333333336,50,25,det_08_trust; det_14_environmental_concerns; det_17_adherence,FALSE,FALSE
EUROPE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Homo.Economicus,20,9,9,3,33.333333333333336,33.333333333333336,20,det_04_added_value; det_07_legal; det_09_safety,FALSE,FALSE
EUROPE,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Early.Adopter,7.6923076923076925,8,6,1,12.5,16.666666666666668,7.6923076923076925,det_26_novelty,FALSE,FALSE
LATAM,RAW,KM_vs_EFA,overlap_left_pct,KM1,EFA6,93.33333333333331,15,15,14,93.33333333333331,93.33333333333331,87.5,det_01_profits; det_02_credit_score; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness,TRUE,TRUE
LATAM,RAW,KM_vs_EFA,overlap_left_pct,KM2,EFA1,53.84615384615385,13,8,7,53.84615384615385,87.5,50,det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
LATAM,RAW,KM_vs_EFA,overlap_left_pct,KM6,EFA2,50,8,8,4,50,50,33.333333333333336,det_09_safety; det_12_own_competence; det_15_self_satisfaction; det_19_wellbeing,FALSE,TRUE
LATAM,RAW,KM_vs_EFA,overlap_left_pct,KM5,EFA3,46.666666666666664,15,10,7,46.666666666666664,70,38.888888888888886,det_03_risk_profile; det_07_legal; det_09_safety; det_11_knowledge; det_12_own_competence; det_17_adherence; det_21_rights_and_duties,FALSE,FALSE
LATAM,RAW,KM_vs_EFA,overlap_left_pct,KM4,EFA4,44.44444444444444,9,8,4,44.44444444444444,50,30.76923076923077,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_15_self_satisfaction,FALSE,FALSE
LATAM,RAW,KM_vs_EFA,overlap_left_pct,KM3,EFA5,12.5,8,8,1,12.5,12.5,6.666666666666667,det_13_technical_fit,FALSE,FALSE
LATAM,RAW,KM_vs_EXPERTS,jaccard_pct,KM1,Careful,50,15,12,9,60,75,50,det_02_credit_score; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence; det_19_wellbeing,FALSE,TRUE
LATAM,RAW,KM_vs_EXPERTS,jaccard_pct,KM6,Fearful,41.666666666666664,8,9,5,62.5,55.55555555555556,41.666666666666664,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
LATAM,RAW,KM_vs_EXPERTS,jaccard_pct,KM2,Influencer,38.46153846153846,13,5,5,38.46153846153846,100,38.46153846153846,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
LATAM,RAW,KM_vs_EXPERTS,jaccard_pct,KM3,Stubborn,37.5,8,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
LATAM,RAW,KM_vs_EXPERTS,jaccard_pct,KM4,Homo.Economicus,28.571428571428573,9,9,4,44.44444444444444,44.44444444444444,28.571428571428573,det_01_profits; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction,FALSE,FALSE
LATAM,RAW,KM_vs_EXPERTS,jaccard_pct,KM5,Activist,23.529411764705884,15,6,4,26.666666666666668,66.66666666666667,23.529411764705884,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,FALSE,FALSE
LATAM,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA6,Careful,50,15,12,9,60,75,50,det_02_credit_score; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence; det_19_wellbeing,FALSE,TRUE
LATAM,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
LATAM,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA3,Fearful,35.714285714285715,10,9,5,50,55.55555555555556,35.714285714285715,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge,FALSE,FALSE
LATAM,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA4,Homo.Economicus,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_01_profits; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
LATAM,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA5,Activist,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_14_environmental_concerns; det_16_commitment,FALSE,FALSE
LATAM,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA2,Uninterested,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness,FALSE,FALSE
LATAM,POS,KM_vs_EFA,overlap_left_pct,KM1,EFA5,100,14,15,14,100,93.33333333333331,93.33333333333331,det_01_profits; det_02_credit_score; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness,TRUE,TRUE
LATAM,POS,KM_vs_EFA,overlap_left_pct,KM3,EFA2,75,8,8,6,75,75,60,det_01_profits; det_02_credit_score; det_05_frugality; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction,TRUE,TRUE
LATAM,POS,KM_vs_EFA,overlap_left_pct,KM2,EFA3,66.66666666666667,12,10,8,66.66666666666667,80,57.142857142857146,det_03_risk_profile; det_07_legal; det_08_trust; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence; det_21_rights_and_duties,TRUE,TRUE
LATAM,POS,KM_vs_EFA,overlap_left_pct,KM6,EFA4,55.55555555555556,9,8,5,55.55555555555556,62.5,41.666666666666664,det_09_safety; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness,TRUE,TRUE
LATAM,POS,KM_vs_EFA,overlap_left_pct,KM4,EFA6,30.76923076923077,13,8,4,30.76923076923077,50,23.529411764705884,det_06_climate_protection; det_13_technical_fit; det_14_environmental_concerns; det_19_wellbeing,FALSE,FALSE
LATAM,POS,KM_vs_EFA,overlap_left_pct,KM5,EFA1,8.333333333333334,12,8,1,8.333333333333334,12.5,5.2631578947368425,det_26_novelty,FALSE,FALSE
LATAM,POS,KM_vs_EXPERTS,jaccard_pct,KM4,Careful,66.66666666666667,13,12,10,76.92307692307692,83.33333333333333,66.66666666666667,det_02_credit_score; det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing,TRUE,TRUE
