id,prototype,determinants,signature_size,incremental_covered_pct,cumulative_covered_pct
EFA1,1,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,8,15.285119047618991,15.285119047618991
EFA2,2,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence,8,12.220684523809718,27.50580357142871
EFA3,3,det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_32_own_significance,8,11.619732142857352,39.12553571428606
EFA4,4,det_01_profits; det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_32_own_significance,14,11.11568452380963,50.24122023809569
EFA5,5,det_01_profits; det_04_added_value; det_08_trust; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,15,2.3961904761904784,52.63741071428617
EFA6,6,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_17_adherence; det_21_rights_and_duties; det_25_agreement,11,3.552797619047622,56.19020833333379
