"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Early.Adopter",0,"",0
"cluster_2","Uninterested",60,"COMPETENCE; AUTONOMY; PHYSICALNESS",3
"cluster_3","Fearful",77.7777777777778,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS; RELATEDNESS; STIMULATION; POPULARITY; MEANING",9
