"cluster","n_archetypes","pct_total_arch","pct_rest_arch"
1,18112,96.5664320750693,100
2,120,0.639795265515035,3.43356792493068
3,192,1.02367242482406,2.79377265941565
4,129,0.687779910428663,1.7701002345916
5,33,0.175943698016635,1.08232032416294
6,40,0.213265088505012,0.906376626146297
7,25,0.133290680315632,0.693111537641286
8,53,0.282576242269141,0.559820857325647
