bootstrap_id,mean_similarity_to_others
22,51.494107744107744
20,51.24158249158249
23,51.22053872053872
3,50.862794612794616
96,50.862794612794616
41,50.7996632996633
81,50.75757575757576
19,50.736531986531986
44,50.61026936026936
35,50.58922558922559
82,50.56818181818182
14,50.505050505050505
95,50.39983164983165
63,50.35774410774411
31,50.273569023569024
17,49.95791245791246
30,49.76851851851852
77,49.76851851851852
46,49.60016835016835
89,49.494949494949495
47,49.41077441077441
74,49.41077441077441
75,49.38973063973064
7,49.284511784511785
34,49.284511784511785
1,49.263468013468014
52,49.053030303030305
84,49.053030303030305
79,49.01094276094276
2,48.98989898989899
12,48.96885521885522
37,48.88468013468013
85,48.86363636363637
59,48.842592592592595
18,48.77946127946128
15,48.75841750841751
27,48.75841750841751
33,48.75841750841751
24,48.73737373737374
61,48.695286195286194
97,48.632154882154886
40,48.611111111111114
42,48.5479797979798
60,48.5479797979798
53,48.505892255892256
67,48.505892255892256
70,48.46380471380471
93,48.4006734006734
56,48.35858585858586
87,48.29545454545455
65,48.19023569023569
100,48.16919191919192
83,48.148148148148145
5,48.127104377104374
92,48.127104377104374
10,48.10606060606061
43,48.10606060606061
4,47.95875420875421
55,47.95875420875421
32,47.85353535353536
58,47.72727272727273
94,47.66414141414141
69,47.495791245791246
28,47.4537037037037
68,47.4537037037037
98,47.41161616161616
73,47.30639730639731
72,47.285353535353536
13,47.22222222222222
38,47.20117845117845
88,47.138047138047135
99,47.01178451178451
6,46.9486531986532
90,46.927609427609426
21,46.86447811447812
80,46.822390572390574
66,46.8013468013468
62,46.78030303030303
16,46.73821548821549
91,46.611952861952865
54,46.54882154882155
71,46.54882154882155
45,46.464646464646464
57,46.42255892255892
9,46.38047138047138
76,46.10690235690236
50,46.06481481481482
48,46.043771043771045
86,45.98063973063973
49,45.66498316498316
29,45.601851851851855
51,45.58080808080808
25,45.43350168350168
78,45.39141414141414
39,45.28619528619529
26,44.88636363636363
8,44.76010101010101
36,44.71801346801347
64,44.465488215488215
11,44.29713804713805
