analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
DIEGO,2858,DIEGO,EUROPE,1,diego__diego_1,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_1,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.10988108836194688,0.5323362321255432,0.4635458929676264,0.5043550078818221,0.2866108469623228,0.47167040825721307,0.8617501266304284,0.6998532991505527,0.2339253869387499,0.9987234419864198,0.97581746254574,0.782171282466934,0.7024387871222317,0.7843114980122649,0.20305676279015544,0.5616922350507716,0.4886727897068912,0.620972321944746,0.7652866727596771,0.6724343802853825,0.30383401741089,0.10369678993968742,0.5141197850695075,0.7512346633714826,0.20120777927054692,0.6315379209629935,0.5410744374349913,0.5063764856789709,0.5386339359083128,0.0890773505780017,0.5957646541175012,0.449249768989216
DIEGO,2859,DIEGO,EUROPE,2,diego__diego_2,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_2,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.18352468412431067,0.2785193833086832,0.3756957145383226,0.9951751240116531,0.5163493119721697,0.9310798068185125,0.8759100533071615,0.9062327774076192,0.938738395923009,0.34253263223060704,0.6331008389343118,0.8146705538780522,0.7646859302002842,0.7769168928369337,0.9787019905003885,0.6724478953772162,0.9178505641126313,0.7435887419351762,0.6704762131974462,0.6949375479092019,0.9673144378040466,0.9552650648912391,0.9479565254197396,0.5801669054987405,0.5372788381555931,0.9540101443438942,0.5105729829200912,0.14898595022723776,0.48830795159917995,0.36538508453071034,0.44703897580717666,0.890499217882419
DIEGO,2860,DIEGO,EUROPE,3,diego__diego_3,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_3,NA,NA,ES,ES,southern_europe,18_24,female,student,usable_complete,TRUE,TRUE,32,0.8896770785372807,0.17973949088175087,0.7384097723458999,0.9808291199157257,0.5806771109144674,0.40674897190383164,0.905813325727741,0.1889253321068222,0.41066902255366794,0.6924741308056511,0.9287552481714718,0.5209483524730205,0.9232401528227463,0.3877874627494998,0.8737793951523449,0.8931338352038098,0.749372186133906,0.27738054940287626,0.5542181939622983,0.6600894842756315,0.6575406272507491,0.04200350516829065,0.6172456916807912,0.42968910543021815,0.5277051792782413,0.37996714282991634,0.7396256839393203,0.4378052303987183,0.7849346504410657,0.09715624188948173,0.7283770983764218,0.4956678648038669
DIEGO,2861,DIEGO,EUROPE,4,diego__diego_4,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_4,NA,NA,ES,ES,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.517627097856144,0.475069907654149,0.617583663314604,0.8326718213167996,0.5545751558882906,0.36293630381646935,0.24129810794833845,0.8658582522533433,0.5943584159344063,0.8732767189947077,0.7531979409389947,0.25213148546839514,0.41994698913688444,0.7156679104195088,0.5856938860293031,0.5854055304275384,0.7655954367619855,0.63878881862379,0.5226021111540641,0.2420795184569869,0.45483502542083654,0.6351487479625182,0.7703735211626094,0.8808251937243986,0.8441039811972673,0.6125187465376218,0.8127635645907813,0.09377612630973202,0.2944319877769796,0.1721345780187905,0.5487297196079314,0.2860479218246752
DIEGO,2862,DIEGO,EUROPE,5,diego__diego_5,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_5,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.28232193379023646,0.6117551131634688,0.47075522397987113,0.6141656318895357,0.18560381913700547,0.566200685470002,0.7177716930721469,0.5106759016701606,0.03644395975869031,0.05094372955293876,0.22197968729071135,0.08925112076433846,0.5753237060996825,0.3125302789474709,0.26311551617821716,0.7809636619713939,0.3238779134877883,0.25777774176939133,0.6281718551315696,0.3409166561584599,0.23756742414781293,0.38206175149341415,0.36172265042955426,0.2491643607757402,0.3594743328178751,0.21561402395973148,0.8192160038562547,0.09340992066805047,0.8268483976407259,0.45801596275621953,0.5385522219967265,0.6801519847294965
DIEGO,2863,DIEGO,EUROPE,6,diego__diego_6,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_6,NA,NA,IT,IT,southern_europe,18_24,male,student,usable_complete,TRUE,TRUE,32,0.386073824585994,0.4772499308379585,0.48891060065047304,0.5792354600448401,0.9563161785346388,0.6404247403651954,0.9244773958864192,0.5573669882443538,0.6506282771623759,0.7717121005622741,0.9917890804108634,0.8720071160090153,0.6904541742912407,0.6655663814091252,0.05013001421402791,0.7987656081837521,0.4690618549182745,0.12003634860755012,0.07864082233090955,0.302463005869971,0.8445788739067568,0.07250649846859047,0.094199954954302,0.08869217775330966,0.17814319158317857,0.6696463437137914,0.7469158382800596,0.48822318407606763,0.29548944726135784,0.004575242753530219,0.8540368249047239,0.28000347487804667
DIEGO,2864,DIEGO,EUROPE,7,diego__diego_7,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_7,NA,NA,GR,GR,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.11522905149730052,0.2650526081537768,0.5782917358069838,0.8522867316325781,0.38525006905931314,0.8605703070038182,0.5694349432418081,0.4166319259938536,0.6348097292285748,0.9752307705232801,0.38635907153703086,0.3789359896616235,0.7688902931854839,0.5947819114020693,0.38988295448710397,0.8313606749285118,0.8368416855051037,0.6208429216412523,0.5704436317726241,0.670486975544273,0.15730161785509902,0.36035198959326814,0.9535772180625744,0.6635607209467856,0.8698706217768059,0.9163363114753974,0.7287382124350603,0.7142846248889602,0.8135811117689172,0.8654168981202521,0.8331549243103895,0.523587179742669
DIEGO,2865,DIEGO,EUROPE,8,diego__diego_8,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_8,NA,NA,GR,GR,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.4337346913483664,0.26498269958224946,0.42103364328627835,0.5473354492593956,0.45898484111454196,0.25707099346814427,0.6255480420179075,0.6206391413747652,0.8268604665709748,0.5958992076043164,0.7101058164669157,0.4131567258617971,0.742532692236655,0.6989202506799103,0.5050461944723811,0.48237756812956534,0.3938519100230169,0.7480406023083936,0.8579908449339633,0.19186167686029956,0.67097105476958,0.8003598131081673,0.6984834264079585,0.43548940147087556,0.8724998086867711,0.8666158613255674,0.9027255353332986,0.4996430391484283,0.5375290450040757,0.6258793453989838,0.6138554745189879,0.7254034458852743
DIEGO,2866,DIEGO,EUROPE,9,diego__diego_9,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_9,NA,NA,GR,GR,southern_europe,45_54,male,self_employed,usable_complete,TRUE,TRUE,32,0.3282867870266186,0.75120794148134,0.7448175801406091,0.42014765320047515,0.5908413485813375,0.3546975472385878,0.38270970806660864,0.5087118023508288,0.033928933913706265,0.7843364848913109,0.8655008472409,0.6199068302327805,0.5572535490910707,0.7225572100044415,0.4343876953531587,0.29833521871922447,0.7868170395621168,0.5883374305563706,0.7276396812318757,0.6114259127343632,0.8485875068975004,0.015781828938646218,0.6123959881418544,0.5937395387670639,0.03519353562126904,0.8353004205098873,0.8956724566036313,0.6522961637743195,0.5368454315108964,0.3478359953728914,0.5510888012244101,0.3239172156196243
DIEGO,2867,DIEGO,EUROPE,10,diego__diego_10,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_10,NA,NA,IT,IT,southern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.1385845074750105,0.3098056844343169,0.4158342738166572,0.575334179725164,0.08903347471135699,0.33263212691785266,0.3402279302362283,0.5766219130857833,0.6222343242203197,0.8035861600993863,0.4082766080119653,0.26281900386560203,0.25126601660983683,0.8031608023231026,0.6068740358351696,0.9971435201674804,0.6562202073734591,0.04215881401971378,0.920870219968351,0.06631562460643567,0.32753042137755317,0.039801148293891475,0.3329554959765598,0.31752377746722327,0.9108224158466578,0.8206820922367086,0.9701340386571436,0.3076789304030196,0.037144975214282734,0.7697819582968805,0.32497690782454236,0.79667974222798
