analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
DIEGO,2858,DIEGO,EUROPE,1,diego__diego_1,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_1,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,10.988108836194687,53.23362321255431,46.35458929676264,50.4355007881822,28.661084696232283,47.16704082572131,86.17501266304284,69.98532991505527,23.39253869387499,99.87234419864198,97.581746254574,78.2171282466934,70.24387871222318,78.43114980122648,20.305676279015543,56.169223505077156,48.86727897068912,62.0972321944746,76.5286672759677,67.24343802853825,30.383401741089,10.369678993968742,51.41197850695075,75.12346633714826,20.120777927054693,63.153792096299355,54.107443743499125,50.63764856789709,53.86339359083128,8.90773505780017,59.57646541175012,44.9249768989216
DIEGO,2859,DIEGO,EUROPE,2,diego__diego_2,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_2,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,18.352468412431065,27.85193833086832,37.56957145383226,99.5175124011653,51.63493119721697,93.10798068185126,87.59100533071616,90.62327774076192,93.8738395923009,34.253263223060706,63.310083893431184,81.46705538780522,76.46859302002842,77.69168928369336,97.87019905003885,67.24478953772162,91.78505641126313,74.35887419351762,67.04762131974462,69.49375479092019,96.73144378040466,95.5265064891239,94.79565254197396,58.01669054987405,53.7278838155593,95.40101443438942,51.05729829200912,14.898595022723777,48.830795159918,36.53850845307103,44.703897580717666,89.0499217882419
DIEGO,2860,DIEGO,EUROPE,3,diego__diego_3,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_3,NA,NA,ES,ES,southern_europe,18_24,female,student,usable_complete,TRUE,TRUE,32,88.96770785372807,17.973949088175086,73.84097723458999,98.08291199157257,58.06771109144674,40.67489719038316,90.5813325727741,18.89253321068222,41.06690225536679,69.24741308056511,92.87552481714718,52.09483524730205,92.32401528227463,38.77874627494998,87.37793951523449,89.31338352038098,74.9372186133906,27.73805494028763,55.421819396229836,66.00894842756315,65.75406272507492,4.200350516829065,61.72456916807913,42.96891054302181,52.77051792782414,37.99671428299163,73.96256839393203,43.78052303987183,78.49346504410657,9.715624188948173,72.83770983764218,49.56678648038669
DIEGO,2861,DIEGO,EUROPE,4,diego__diego_4,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_4,NA,NA,ES,ES,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,51.762709785614405,47.506990765414905,61.7583663314604,83.26718213167996,55.45751558882906,36.293630381646935,24.129810794833844,86.58582522533433,59.435841593440635,87.32767189947077,75.31979409389947,25.213148546839513,41.994698913688445,71.56679104195088,58.5693886029303,58.54055304275384,76.55954367619854,63.878881862379004,52.260211115406406,24.207951845698688,45.483502542083656,63.514874796251824,77.03735211626093,88.08251937243986,84.41039811972672,61.25187465376218,81.27635645907813,9.377612630973202,29.443198777697962,17.213457801879052,54.87297196079314,28.60479218246752
DIEGO,2862,DIEGO,EUROPE,5,diego__diego_5,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_5,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,28.232193379023645,61.17551131634687,47.075522397987115,61.41656318895357,18.560381913700546,56.6200685470002,71.77716930721469,51.067590167016064,3.644395975869031,5.094372955293876,22.197968729071135,8.925112076433846,57.532370609968254,31.25302789474709,26.311551617821713,78.09636619713939,32.38779134877883,25.777774176939133,62.81718551315696,34.09166561584599,23.756742414781293,38.20617514934141,36.172265042955424,24.91643607757402,35.94743328178751,21.561402395973147,81.92160038562547,9.340992066805047,82.68483976407259,45.801596275621954,53.855222199672646,68.01519847294965
DIEGO,2863,DIEGO,EUROPE,6,diego__diego_6,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_6,NA,NA,IT,IT,southern_europe,18_24,male,student,usable_complete,TRUE,TRUE,32,38.607382458599396,47.72499308379585,48.891060065047306,57.923546004484,95.63161785346388,64.04247403651954,92.44773958864192,55.736698824435386,65.06282771623759,77.17121005622741,99.17890804108634,87.20071160090153,69.04541742912407,66.55663814091251,5.013001421402791,79.87656081837521,46.90618549182745,12.003634860755012,7.864082233090954,30.246300586997098,84.45788739067568,7.250649846859048,9.4199954954302,8.869217775330966,17.814319158317858,66.96463437137913,74.69158382800596,48.822318407606765,29.548944726135783,0.4575242753530219,85.40368249047239,28.000347487804667
DIEGO,2864,DIEGO,EUROPE,7,diego__diego_7,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_7,NA,NA,GR,GR,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,11.522905149730052,26.505260815377678,57.829173580698374,85.22867316325781,38.52500690593131,86.05703070038182,56.94349432418081,41.66319259938536,63.48097292285748,97.523077052328,38.63590715370309,37.89359896616235,76.88902931854838,59.47819114020693,38.988295448710396,83.13606749285118,83.68416855051038,62.08429216412523,57.04436317726241,67.04869755442729,15.730161785509901,36.03519895932681,95.35772180625744,66.35607209467857,86.98706217768058,91.63363114753975,72.87382124350603,71.42846248889602,81.35811117689173,86.54168981202521,83.31549243103895,52.358717974266895
DIEGO,2865,DIEGO,EUROPE,8,diego__diego_8,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_8,NA,NA,GR,GR,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,43.37346913483664,26.498269958224945,42.10336432862783,54.73354492593956,45.898484111454195,25.707099346814427,62.554804201790745,62.063914137476516,82.68604665709748,59.58992076043164,71.01058164669158,41.31567258617971,74.2532692236655,69.89202506799103,50.50461944723811,48.23775681295653,39.38519100230169,74.80406023083937,85.79908449339632,19.186167686029957,67.09710547695799,80.03598131081672,69.84834264079585,43.548940147087556,87.24998086867711,86.66158613255675,90.27255353332986,49.96430391484283,53.752904500407574,62.58793453989838,61.38554745189879,72.54034458852743
DIEGO,2866,DIEGO,EUROPE,9,diego__diego_9,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_9,NA,NA,GR,GR,southern_europe,45_54,male,self_employed,usable_complete,TRUE,TRUE,32,32.82867870266186,75.120794148134,74.4817580140609,42.014765320047516,59.08413485813375,35.469754723858784,38.27097080666086,50.871180235082875,3.3928933913706265,78.43364848913109,86.55008472409,61.990683023278045,55.72535490910707,72.25572100044415,43.43876953531587,29.833521871922446,78.68170395621168,58.83374305563705,72.76396812318757,61.142591273436324,84.85875068975004,1.5781828938646218,61.239598814185435,59.37395387670639,3.5193535621269043,83.53004205098873,89.56724566036313,65.22961637743195,53.68454315108964,34.78359953728914,55.10888012244101,32.39172156196243
DIEGO,2867,DIEGO,EUROPE,10,diego__diego_10,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_10,NA,NA,IT,IT,southern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,13.85845074750105,30.980568443431686,41.58342738166572,57.533417972516396,8.9033474711357,33.26321269178526,34.02279302362283,57.66219130857833,62.22343242203197,80.35861600993863,40.82766080119653,26.281900386560203,25.12660166098368,80.31608023231026,60.68740358351696,99.71435201674804,65.6220207373459,4.215881401971378,92.08702199683509,6.6315624606435675,32.753042137755315,3.9801148293891475,33.295549597655985,31.752377746722328,91.08224158466578,82.06820922367086,97.01340386571437,30.767893040301956,3.714497521428273,76.97819582968805,32.497690782454235,79.667974222798
