analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,dim_autonomy,dim_competence,dim_financial,dim_meaning,dim_physiological,dim_popularity,dim_relatedness,dim_security,dim_stimulation
DIEGO,2858,DIEGO,EUROPE,1,diego__diego_1,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_1,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.8726605731132256,1.0665044619359143,0.5136401474518664,0.5883188484531968,0.6561218987106399,0.8834979742685163,0.9152420663689048,0.9530201606042278,0.11471335744332616
DIEGO,2859,DIEGO,EUROPE,2,diego__diego_2,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_2,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.808032389920366,0.7068171658149749,0.779603544439658,1.0464844075141755,0.5216830160247193,0.5058492657060754,1.287250298598797,1.2634311064341979,0.7893393355353955
DIEGO,2860,DIEGO,EUROPE,3,diego__diego_3,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_3,NA,NA,ES,ES,southern_europe,18_24,female,student,usable_complete,TRUE,TRUE,32,0.8194943664250991,0.7396811621218691,1.1312512017773249,0.7050675883957188,0.2519304840876634,1.192739953161611,0.5439546404141428,1.3491256279276616,0.7374612802017821
DIEGO,2861,DIEGO,EUROPE,4,diego__diego_4,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_4,NA,NA,ES,ES,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.342143747493531,0.8466747841784938,0.4850800448839716,0.8578012806481526,0.6415140720700149,0.7752556003666989,1.1317913012466394,0.6888453361387684,0.5342240561192532
DIEGO,2862,DIEGO,EUROPE,5,diego__diego_5,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_5,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,1.2095470153196104,1.5099574264407831,0.49165329652638823,0.49902874345681697,0.5109301633807637,0.9578378376386815,0.5330864716222402,1.1474333499577656,1.2007230833299307
DIEGO,2863,DIEGO,EUROPE,6,diego__diego_6,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_6,NA,NA,IT,IT,southern_europe,18_24,male,student,usable_complete,TRUE,TRUE,32,1.4261416868507124,0.9300689456724367,0.4811902527522591,0.6368834958570578,1.3589557642678187,1.081538270651685,1.2026574745244871,0.7215038058321405,0.5208713150418829
DIEGO,2864,DIEGO,EUROPE,7,diego__diego_7,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_7,NA,NA,GR,GR,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.697997178763094,0.9951029546913559,0.6655885238058601,0.5612959404224519,0.2856648675962767,1.6917591220267894,1.2227157499894883,0.4380124941335175,0.9595493755466504
DIEGO,2865,DIEGO,EUROPE,8,diego__diego_8,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_8,NA,NA,GR,GR,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.8759374823050639,0.36467372800442927,0.2244708600020176,0.6352218321891233,1.234667378366515,0.751302810184511,0.8960142737856971,0.47751650120065375,1.1887457389599079
DIEGO,2866,DIEGO,EUROPE,9,diego__diego_9,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_9,NA,NA,GR,GR,southern_europe,45_54,male,self_employed,usable_complete,TRUE,TRUE,32,0.7878964271163355,0.5087626789559685,0.7600326100906469,0.8258920635737317,0.46606181641845246,0.7270360890754491,1.0923648932312529,1.1057063437253085,1.1156036246599395
DIEGO,2867,DIEGO,EUROPE,10,diego__diego_10,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_10,NA,NA,IT,IT,southern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.9321965063315008,1.0835316433978206,0.6258406054925608,0.7792189693018908,1.5983222443317597,0.7500219971198658,0.9608424265630227,0.39796030026256446,1.2264525544202884
