analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
DIEGO,2858,DIEGO,EUROPE,1,diego__diego_1,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_1,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5,0.5323362321255432,0.5,0.5043550078818221,0.5,0.5,0.8617501266304284,0.6998532991505527,0.5,0.9987234419864198,0.97581746254574,0.782171282466934,0.7024387871222317,0.7843114980122649,0.5,0.5616922350507716,0.5,0.620972321944746,0.7652866727596771,0.6724343802853825,0.5,0.5,0.5141197850695075,0.7512346633714826,0.5,0.6315379209629935,0.5410744374349913,0.5063764856789709,0.5386339359083128,0.5,0.5957646541175012,0.5
DIEGO,2859,DIEGO,EUROPE,2,diego__diego_2,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_2,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5,0.5,0.5,0.9951751240116531,0.5163493119721697,0.9310798068185125,0.8759100533071615,0.9062327774076192,0.938738395923009,0.5,0.6331008389343118,0.8146705538780522,0.7646859302002842,0.7769168928369337,0.9787019905003885,0.6724478953772162,0.9178505641126313,0.7435887419351762,0.6704762131974462,0.6949375479092019,0.9673144378040466,0.9552650648912391,0.9479565254197396,0.5801669054987405,0.5372788381555931,0.9540101443438942,0.5105729829200912,0.5,0.5,0.5,0.5,0.890499217882419
DIEGO,2860,DIEGO,EUROPE,3,diego__diego_3,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_3,NA,NA,ES,ES,southern_europe,18_24,female,student,usable_complete,TRUE,TRUE,32,0.8896770785372807,0.5,0.7384097723458999,0.9808291199157257,0.5806771109144674,0.5,0.905813325727741,0.5,0.5,0.6924741308056511,0.9287552481714718,0.5209483524730205,0.9232401528227463,0.5,0.8737793951523449,0.8931338352038098,0.749372186133906,0.5,0.5542181939622983,0.6600894842756315,0.6575406272507491,0.5,0.6172456916807912,0.5,0.5277051792782413,0.5,0.7396256839393203,0.5,0.7849346504410657,0.5,0.7283770983764218,0.5
DIEGO,2861,DIEGO,EUROPE,4,diego__diego_4,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_4,NA,NA,ES,ES,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.517627097856144,0.5,0.617583663314604,0.8326718213167996,0.5545751558882906,0.5,0.5,0.8658582522533433,0.5943584159344063,0.8732767189947077,0.7531979409389947,0.5,0.5,0.7156679104195088,0.5856938860293031,0.5854055304275384,0.7655954367619855,0.63878881862379,0.5226021111540641,0.5,0.5,0.6351487479625182,0.7703735211626094,0.8808251937243986,0.8441039811972673,0.6125187465376218,0.8127635645907813,0.5,0.5,0.5,0.5487297196079314,0.5
DIEGO,2862,DIEGO,EUROPE,5,diego__diego_5,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_5,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5,0.6117551131634688,0.5,0.6141656318895357,0.5,0.566200685470002,0.7177716930721469,0.5106759016701606,0.5,0.5,0.5,0.5,0.5753237060996825,0.5,0.5,0.7809636619713939,0.5,0.5,0.6281718551315696,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8192160038562547,0.5,0.8268483976407259,0.5,0.5385522219967265,0.6801519847294965
DIEGO,2863,DIEGO,EUROPE,6,diego__diego_6,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_6,NA,NA,IT,IT,southern_europe,18_24,male,student,usable_complete,TRUE,TRUE,32,0.5,0.5,0.5,0.5792354600448401,0.9563161785346388,0.6404247403651954,0.9244773958864192,0.5573669882443538,0.6506282771623759,0.7717121005622741,0.9917890804108634,0.8720071160090153,0.6904541742912407,0.6655663814091252,0.5,0.7987656081837521,0.5,0.5,0.5,0.5,0.8445788739067568,0.5,0.5,0.5,0.5,0.6696463437137914,0.7469158382800596,0.5,0.5,0.5,0.8540368249047239,0.5
DIEGO,2864,DIEGO,EUROPE,7,diego__diego_7,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_7,NA,NA,GR,GR,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5,0.5,0.5782917358069838,0.8522867316325781,0.5,0.8605703070038182,0.5694349432418081,0.5,0.6348097292285748,0.9752307705232801,0.5,0.5,0.7688902931854839,0.5947819114020693,0.5,0.8313606749285118,0.8368416855051037,0.6208429216412523,0.5704436317726241,0.670486975544273,0.5,0.5,0.9535772180625744,0.6635607209467856,0.8698706217768059,0.9163363114753974,0.7287382124350603,0.7142846248889602,0.8135811117689172,0.8654168981202521,0.8331549243103895,0.523587179742669
DIEGO,2865,DIEGO,EUROPE,8,diego__diego_8,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_8,NA,NA,GR,GR,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5,0.5,0.5,0.5473354492593956,0.5,0.5,0.6255480420179075,0.6206391413747652,0.8268604665709748,0.5958992076043164,0.7101058164669157,0.5,0.742532692236655,0.6989202506799103,0.5050461944723811,0.5,0.5,0.7480406023083936,0.8579908449339633,0.5,0.67097105476958,0.8003598131081673,0.6984834264079585,0.5,0.8724998086867711,0.8666158613255674,0.9027255353332986,0.5,0.5375290450040757,0.6258793453989838,0.6138554745189879,0.7254034458852743
DIEGO,2866,DIEGO,EUROPE,9,diego__diego_9,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_9,NA,NA,GR,GR,southern_europe,45_54,male,self_employed,usable_complete,TRUE,TRUE,32,0.5,0.75120794148134,0.7448175801406091,0.5,0.5908413485813375,0.5,0.5,0.5087118023508288,0.5,0.7843364848913109,0.8655008472409,0.6199068302327805,0.5572535490910707,0.7225572100044415,0.5,0.5,0.7868170395621168,0.5883374305563706,0.7276396812318757,0.6114259127343632,0.8485875068975004,0.5,0.6123959881418544,0.5937395387670639,0.5,0.8353004205098873,0.8956724566036313,0.6522961637743195,0.5368454315108964,0.5,0.5510888012244101,0.5
DIEGO,2867,DIEGO,EUROPE,10,diego__diego_10,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_10,NA,NA,IT,IT,southern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.5,0.5,0.5,0.575334179725164,0.5,0.5,0.5,0.5766219130857833,0.6222343242203197,0.8035861600993863,0.5,0.5,0.5,0.8031608023231026,0.6068740358351696,0.9971435201674804,0.6562202073734591,0.5,0.920870219968351,0.5,0.5,0.5,0.5,0.5,0.9108224158466578,0.8206820922367086,0.9701340386571436,0.5,0.5,0.7697819582968805,0.5,0.79667974222798
DIEGO,2868,DIEGO,EUROPE,11,diego__diego_11,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_11,NA,NA,ES,ES,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.6360572343052745,0.5059735740875627,0.7791091846606939,0.5,0.6863339859261812,0.5,0.5,0.5617404867568344,0.860331756342461,0.8132627375503335,0.7068531058766107,0.5,0.5,0.5,0.6342437296525508,0.888658788333432,0.5,0.674147827588283,0.5,0.5,0.5,0.5,0.5948193595189226,0.5845080247175072,0.5,0.5,0.7249369996657562,0.5,0.5,0.5,0.6741384627233711,0.5
DIEGO,2869,DIEGO,EUROPE,12,diego__diego_12,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_12,NA,NA,ES,ES,southern_europe,45_54,male,self_employed,usable_complete,TRUE,TRUE,32,0.5899534567643411,0.5,0.5,0.7591772821377241,0.5,0.768229755097452,0.5,0.6655103352919977,0.5,0.6741624125053286,0.7648846576020862,0.5714019502902182,0.7498585446655305,0.5,0.8124698388154653,0.5715265751011434,0.9584641361536222,0.8631278524894221,0.5,0.7945132449742127,0.5,0.5520041140831912,0.5,0.5028838458410304,0.5303666111751116,0.5,0.5,0.5,0.5,0.5,0.5,0.5564426417336942
DIEGO,2870,DIEGO,EUROPE,13,diego__diego_13,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_13,NA,NA,GR,GR,southern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5,0.5,0.7303821663161911,0.5,0.5,0.5,0.8059493426962352,0.8451958326293735,0.5,0.8450194350259614,0.8200347516266602,0.5,0.957232377709418,0.797332164662606,0.7469420051097212,0.9873574123984235,0.9832824460949695,0.5361149185100299,0.5,0.5,0.5219717417928663,0.5,0.5,0.5882387207116044,0.5,0.5,0.9915495702436259,0.5596969330171826,0.5,0.5,0.5,0.7297569519156468
DIEGO,2871,DIEGO,EUROPE,14,diego__diego_14,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_14,NA,NA,IT,IT,southern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.5,0.5,0.6169188324118383,0.6500282742891393,0.5,0.6667232911232098,0.5,0.8029373678107019,0.8475176722654054,0.913147486444275,0.5866285807494189,0.5,0.5,0.8538126072218521,0.5,0.6845481861396698,0.9220390058490843,0.8675615506382393,0.5317752129405166,0.5,0.7029383174094741,0.5,0.5,0.5,0.5,0.6778180756927304,0.5915175499414573,0.5,0.5,0.5855860844556664,0.5,0.8427278159824944
DIEGO,2872,DIEGO,EUROPE,15,diego__diego_15,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_15,NA,NA,GR,GR,southern_europe,65_plus,male,employed,usable_complete,TRUE,TRUE,32,0.5,0.5,0.9854905160306673,0.9495554397740175,0.5,0.8460850111629701,0.6338448052779414,0.977887722550149,0.6191813777633163,0.6647774378739403,0.6583807177868138,0.5,0.9691717538933133,0.8886983951074732,0.9059160213567554,0.6591530500593492,0.8559581065400159,0.5,0.7543115776512852,0.9680273513285778,0.5,0.5,0.9083831474862598,0.6052688765860904,0.5,0.8429878250926933,0.5,0.5762866495287146,0.5,0.5,0.5,0.6168511865904506
DIEGO,2873,DIEGO,EUROPE,16,diego__diego_16,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_16,NA,NA,ES,ES,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.6967282842007693,0.5,0.6132275890291762,0.7959701969158075,0.538119791500098,0.8782776399489336,0.742594253106236,0.5,0.6192798241852859,0.8642327913793387,0.7621002547830014,0.8623901162275385,0.5,0.5973099515678317,0.7461340744120568,0.9970980769753204,0.9943275630729177,0.5,0.6626822492877672,0.5077376469883345,0.5748859760679514,0.9290976934561905,0.5,0.5232360969203886,0.6528084774158337,0.7503138073130882,0.5826541102323033,0.5079124419244827,0.857891211543302,0.5,0.5,0.5
DIEGO,2874,DIEGO,EUROPE,17,diego__diego_17,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_17,NA,NA,ES,ES,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.8744626195573102,0.546043365350063,0.838195662628713,0.8309507431442335,0.5,0.7520914850666596,0.5,0.5,0.5,0.8706614861570207,0.5928427750023206,0.588296736868299,0.8216408219795336,0.5,0.5,0.5,0.6078011850618751,0.5,0.8637164142770826,0.9265270799618247,0.5,0.890698366116683,0.7937793740417655,0.767086192362535,0.5,0.5310440240517998,0.6592867476772915,0.9860759281583258,0.7744968439812265,0.5243512354764338,0.5255184204842335,0.5
DIEGO,2875,DIEGO,EUROPE,18,diego__diego_18,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_18,NA,NA,OTHER_EU,OTHER_COUNTRIES,other_region,65_plus,male,retired,usable_complete,TRUE,TRUE,32,0.5,0.7225949063947975,0.5,0.9126236061353182,0.5,0.5147853342103536,0.588928326108932,0.8988639688925473,0.8129286230204639,0.5,0.739096204480241,0.5943982365309437,0.8329579969844687,0.5,0.7939782442887661,0.6958798698089965,0.9624895850234851,0.5,0.6326319215325711,0.5,0.7831241581181417,0.7058606671010539,0.7164486718300485,0.5,0.7916776341377676,0.5383380177836574,0.5,0.5,0.5,0.9670531660692135,0.5,0.6404629420521669
DIEGO,2876,DIEGO,EUROPE,19,diego__diego_19,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_19,NA,NA,IT,IT,southern_europe,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,0.6753389753909214,0.583323747481254,0.517422467104804,0.6012762950823649,0.5,0.6247314078993302,0.5,0.5,0.8821747316576061,0.5,0.5381846537897886,0.8756924527740783,0.7987932810970484,0.9698453633642355,0.995818503365197,0.6177876702419778,0.9975677764548471,0.7968468195992824,0.9391936431095812,0.5,0.755799569289643,0.5,0.5,0.5,0.5,0.5035491741598949,0.7164419253762937,0.5,0.5,0.5448986603088745,0.6217817315949845,0.6121446540175988
DIEGO,2877,DIEGO,EUROPE,20,diego__diego_20,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_20,NA,NA,IT,IT,southern_europe,18_24,female,student,usable_complete,TRUE,TRUE,32,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6861585729397436,0.7615801439842034,0.8072275411518579,0.7204942910275994,0.5,0.5,0.5,0.5209366946051999,0.9092780890048138,0.8134753156613357,0.7770626467159931,0.784677399719078,0.7331847379747112,0.838066458168807,0.5569504447646486,0.6475405616595721,0.8094921600755388,0.5,0.5,0.5,0.5,0.5,0.5,0.9201969127005976,0.6312900404377418
DIEGO,2878,DIEGO,EUROPE,21,diego__diego_21,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_21,NA,NA,ES,ES,southern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.5,0.5,0.5,0.9227945532431306,0.5,0.5643545258024304,0.5589461186413655,0.8299244605864737,0.9003456930902531,0.5,0.9741497908214244,0.5135705077661339,0.9148954404050859,0.5925986318967731,0.6635136546580368,0.8593116780455545,0.6344124705018662,0.7120578802161422,0.7961760028742044,0.5,0.5,0.5,0.5,0.5,0.5234439199839201,0.9834527710758617,0.7500387035873879,0.5,0.5,0.5,0.5,0.8012041574083935
DIEGO,2879,DIEGO,EUROPE,22,diego__diego_22,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_22,NA,NA,GR,GR,southern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.5,0.5,0.776271889511351,0.5,0.5,0.5,0.5,0.82922297132788,0.5,0.5,0.5404301818520181,0.5,0.8524751153758274,0.6792244077631118,0.5,0.5,0.5,0.5,0.5,0.5570475119269819,0.5,0.6334748012221143,0.6766944679626596,0.7759293040250812,0.7216405375153753,0.69945987432416,0.7028273994628073,0.5698450188583346,0.5,0.5,0.6795569580490353,0.7381513657114148
