analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,dim_autonomy,dim_competence,dim_financial,dim_meaning,dim_physiological,dim_popularity,dim_relatedness,dim_security,dim_stimulation
DIEGO,2858,DIEGO,EUROPE,1,diego__diego_1,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_1,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5456661392488794,0.8647877435303314,0.5073382480014731,0.5947704993374217,0.7188605265225299,0.5351937689261963,0.5530708896881981,0.6872011419269937,0.5863061791989924
DIEGO,2859,DIEGO,EUROPE,2,diego__diego_2,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_2,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.8281472979813531,0.6781143307531621,0.6023048871967646,0.866165305845955,0.6827068805533241,0.5,0.7975963543538718,0.9069604088792632,0.7322915636319927
DIEGO,2860,DIEGO,EUROPE,3,diego__diego_3,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_3,NA,NA,ES,ES,southern_europe,18_24,female,student,usable_complete,TRUE,TRUE,32,0.7540713541225152,0.7663544710682224,0.7379186163426747,0.5,0.6071538391189649,0.6283279372043719,0.5604982996419563,0.6352711085759136,0.6198128419696601
DIEGO,2861,DIEGO,EUROPE,4,diego__diego_4,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_4,NA,NA,ES,ES,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.6438709179606542,0.6566186649834256,0.6044915476751676,0.5718893034731697,0.5113010555770321,0.5121824299019828,0.7260902888093586,0.6534055560625832,0.7126411555642016
DIEGO,2862,DIEGO,EUROPE,5,diego__diego_5,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_5,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5702409154928485,0.5188309265249207,0.5451841490106009,0.5821175567331661,0.5640859275657848,0.5913501549093632,0.5,0.5761491982474358,0.6596080019281274
DIEGO,2863,DIEGO,EUROPE,6,diego__diego_6,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_6,NA,NA,IT,IT,southern_europe,18_24,male,student,usable_complete,TRUE,TRUE,32,0.574691402045938,0.8314906178183483,0.6071103277158958,0.6019970405914402,0.5,0.588509206226181,0.5689157747813514,0.7108242204310496,0.7082810909969255
DIEGO,2864,DIEGO,EUROPE,7,diego__diego_7,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_7,NA,NA,GR,GR,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.6972613205187169,0.686030265927191,0.5861156934879124,0.6596464660495188,0.6204653036584485,0.8066093897721298,0.6974017121572331,0.5680815574901276,0.8225372619552289
DIEGO,2865,DIEGO,EUROPE,8,diego__diego_8,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_8,NA,NA,GR,GR,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5632716991951936,0.6371344290769717,0.509467089851879,0.6414412321883949,0.6789954224669816,0.5693159662305118,0.7084628205944954,0.6910158833212158,0.884670698329433
DIEGO,2866,DIEGO,EUROPE,9,diego__diego_9,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_9,NA,NA,GR,GR,southern_europe,45_54,male,self_employed,usable_complete,TRUE,TRUE,32,0.5937886175296219,0.7067494278640155,0.6173733740406574,0.5741857366681472,0.6695327969831195,0.5600575991274065,0.6109446067612837,0.5029039341169429,0.8654864385567593
DIEGO,2867,DIEGO,EUROPE,10,diego__diego_10,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_10,NA,NA,IT,IT,southern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.6900594408440273,0.5758965400248466,0.5150668359450328,0.6999468481836942,0.7104351099841755,0.5674454895742201,0.5821644831693316,0.5662854124353677,0.8954080654469261
DIEGO,2868,DIEGO,EUROPE,11,diego__diego_11,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_11,NA,NA,ES,ES,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.6742625863935664,0.630028960856736,0.6214947957959425,0.5,0.5,0.5435346156808427,0.535865476847286,0.6406907476997651,0.6124684998328781
DIEGO,2869,DIEGO,EUROPE,12,diego__diego_12,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_12,NA,NA,ES,ES,southern_europe,45_54,male,self_employed,usable_complete,TRUE,TRUE,32,0.8013971006399133,0.690076891265791,0.569826147780413,0.6082241322770487,0.6472566224871064,0.5,0.5170509142198666,0.5551701117639992,0.5
