analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
DIEGO,2858,DIEGO,EUROPE,1,diego__diego_1,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_1,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,1.1805776313350829,0.4173914245426716,0.13668320936281123,0.2845343563579137,0.5490141156608525,0.3562766284334214,1.2781394358785156,0.21013910415102846,1.3707819417831395,1.5595626550025101,1.4173113188372959,0.8758293091537703,0.4133145647500809,0.6725323866666889,1.8616012285297847,0.4619707237384154,0.8620950186091533,0.3049753215755489,0.777252529264985,0.5349912681562946,0.9716336967240604,1.1473524947605644,0.2829575265916242,1.2215034682102939,0.9527631455579811,0.17873766310458317,0.050689051782069144,0.5097501908605783,0.7453708550332756,1.3264049131492985,0.9524659380309124,0.7361475302594803
DIEGO,2859,DIEGO,EUROPE,2,diego__diego_2,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_2,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.9124230853346499,0.551753988676483,0.4757261657024732,1.640940339751861,0.31717414273282313,1.4165397764271845,1.3329835347585695,1.0703055859599073,1.3870041985841168,1.0916353201098632,0.07456939721974278,1.002159272873398,0.6589046730568955,0.6420245960323617,1.372600258621975,0.02324295296507734,1.0455837773761667,0.7907025707182451,0.42042780603620117,0.6229382260132375,1.5884144123711705,2.0435568546149,1.9221329173761852,0.5727256325016334,0.30942167613009647,1.4142340440512218,0.16444462701956916,0.8726145153722182,0.5408555382052547,0.2547869424326307,0.3551400668141979,1.0808888500829799
DIEGO,2860,DIEGO,EUROPE,3,diego__diego_3,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_3,NA,NA,ES,ES,southern_europe,18_24,female,student,usable_complete,TRUE,TRUE,32,1.6588524311672441,0.9289239051343061,0.9241076042880908,1.5846613345334022,0.5597107337635812,0.6068021678647425,1.448804616810232,1.9193512675725979,0.6792209994001543,0.3222281150930675,1.2124446586208992,0.13958678591525359,1.284465088858256,0.9633997506746711,0.9351053810834046,0.9900543641779842,0.2967038296737405,1.0561138907652672,0.017116065475987187,0.4867449026993396,0.3931480057389048,1.3785232475483342,0.6726005248611984,0.002035616658430193,0.27346580726384623,0.7851121304579948,0.6898104299455694,0.24452077441370026,1.7462905461061173,1.2950721488107857,1.48507634331584,0.5450008466477425
DIEGO,2861,DIEGO,EUROPE,4,diego__diego_4,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_4,NA,NA,ES,ES,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.30412643461281186,0.19873219860051725,0.45779960194345026,1.0034440613995677,0.46129792786351104,0.7758710135810645,1.1249896649834688,0.9020291005750604,0.03951724285777607,1.0527221247246266,0.4482256415708616,1.1845217515742246,0.7012296188442627,0.38933076210191125,0.2661223822629199,0.3580842478454109,0.36881555835772417,0.37555280150806897,0.1361050467520639,1.1469230973879658,0.3889942801784011,0.8440498055369988,1.251166944865687,1.7129781029175912,1.4617673727345193,0.10586899576704338,0.962579116471463,1.0861627334984214,0.2470198448747282,1.004279953959106,0.7635598691345399,1.4082020662614823
DIEGO,2862,DIEGO,EUROPE,5,diego__diego_5,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_5,NA,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5526778643687121,0.7206354551879318,0.10886001146697928,0.14624989828528434,0.9298432533230336,0.008506562166654925,0.7204834799588778,0.5783310373704047,2.1434855325440143,2.2697376294548395,1.8642220602188322,1.8176642704758588,0.08820574561360124,1.2738869711175873,1.6111747415422115,0.4986437941886048,1.5946019418427888,1.1337675837048362,0.2612128741824037,0.7606474525791237,1.2273242364370436,0.10429184479581217,0.29284809219074814,0.6826080273876739,0.35836015729992365,1.414802593197654,0.9866435734622073,1.087579194495756,1.9166201165191592,0.10446798079985707,0.7226840587399539,0.21469269708620856
DIEGO,2863,DIEGO,EUROPE,6,diego__diego_6,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_6,NA,NA,IT,IT,southern_europe,18_24,male,student,usable_complete,TRUE,TRUE,32,0.1748915696473279,0.20705615140013936,0.03879239532873186,0.009219732227590009,1.9759914151575064,0.2949300061918544,1.5210941231513033,0.3837278335560622,0.25968946078905586,0.6423721065167655,1.4868374143214345,1.225035832848671,0.3660304290028757,0.18262777779551778,2.499258626526394,0.5766330161273933,0.9492648738457076,1.6794102309033547,1.8069793863562966,0.9109321421793406,1.1148375913885653,1.2642255577812966,1.303635280351381,1.2912019371189565,1.0393870059822368,0.3247434737712014,0.7169991563125643,0.43953433188229324,0.24272252879737213,1.6541336234996211,1.9897625984274532,1.4330927035838015
DIEGO,2864,DIEGO,EUROPE,7,diego__diego_7,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_7,NA,NA,GR,GR,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,1.161104374879554,0.60317399264024,0.3061590304540289,1.0803928502497453,0.17711237080573242,1.1444504409424052,0.14594693319776206,0.9702957635921068,0.19779478561068373,1.4646455636823286,1.1486616917423358,0.6916119810267014,0.6754925823140578,0.10940644714744642,1.0825936030862342,0.7194299813660574,0.6855024096489797,0.30446272095110455,0.04394932100845636,0.527380414184097,1.5370309275597496,0.1856404392157162,1.9433697103962067,0.8889983174930296,1.55853935528274,1.2698932891253725,0.6492054619679285,1.3139261420204245,1.8627043668171017,1.6845112078837559,1.9058947713858752,0.4300309331775038
DIEGO,2865,DIEGO,EUROPE,8,diego__diego_8,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_8,NA,NA,GR,GR,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.0013465660886792766,0.6034409235857474,0.3007520714905433,0.11592318990308051,0.10089154894203743,1.184394999983854,0.3632836756824067,0.12001660696372048,0.9492492209558342,0.06796211163883543,0.2606411910811933,0.5585904031599458,0.5715012061377425,0.32023524113276913,0.6023983943499753,0.8094433589059618,1.2835702029661906,0.8083379729981278,1.126150116419185,1.3431846403138452,0.4449694906194221,1.4631117737902464,0.9795429370237915,0.024033353453031925,1.5684138140419939,1.079398009950295,1.2980934679695209,0.4837056320046406,0.7408807866035672,0.755500852344679,1.025123969785157,0.40103525545074675
DIEGO,2866,DIEGO,EUROPE,9,diego__diego_9,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_9,NA,NA,GR,GR,southern_europe,45_54,male,self_employed,usable_complete,TRUE,TRUE,32,0.3853084655230662,1.2531062882106043,0.9488374584240482,0.6148776437189916,0.5980331945765246,0.8076635778225918,0.5772755449367469,0.5865171826969693,2.153326303542209,0.6933782188739893,0.9370917447189029,0.24508094238536515,0.1594998098456168,0.4177538224777984,0.8970225533948536,1.6157214738423475,0.4631447713154299,0.17569690991271075,0.6355658694351503,0.2965577634017546,1.1303049555979399,1.4767784248472176,0.6542767778055464,0.6242001110719362,1.5762641968336246,0.9594183311119682,1.2717889182079107,1.0741585703071657,0.7381027101870845,0.3228484441582628,0.7730346316492834,1.2522587904208051
DIEGO,2867,DIEGO,EUROPE,10,diego__diego_10,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_10,NA,NA,IT,IT,southern_europe,45_54,female,employed,usable_complete,TRUE,TRUE,32,1.0760613832996042,0.43229393165568586,0.3208181615953132,0.006084890160748072,1.2939446607514524,0.8928118992266529,0.7418155794383501,0.30347546981223816,0.1485898515371052,0.7711523954922384,1.0532524009239692,1.1429776260369946,1.366744151138081,0.7502986251450002,0.17780768689316842,1.4457143413317193,0.11735315389545055,1.9879108432056647,1.3628003309318288,1.8338441577316904,0.8802008039021965,1.3867756934741546,0.40153969724978394,0.4233535953257359,1.7123423428632423,0.9034107423415432,1.5494943664990337,0.25879978565470857,1.2925857808885417,1.3136054837585207,0.13509693817769253,0.6945463835340193
DIEGO,2868,DIEGO,EUROPE,11,diego__diego_11,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_11,NA,NA,ES,ES,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.735359852040752,0.3167312467929719,1.081180126156661,1.5943880903187133,0.9580712980243028,0.2987125169723042,0.7340671730084066,0.3654995830514706,1.0802153890818291,0.8102485275357764,0.24648180729217506,0.8995207063351056,1.163066782884744,1.600390530558483,0.06368450108001243,0.9704494614669485,0.9568099062560206,0.5156224117452257,0.4323847116870503,0.6223458640526555,1.6253346833525688,0.17268007602890068,0.5878665953290455,0.5891894125051093,0.45376866685227124,1.0674196133353142,0.6350287890174275,0.038526762597863556,0.2434280180325009,0.13255046964912562,1.2672381013717429,1.33127440262572
DIEGO,2869,DIEGO,EUROPE,12,diego__diego_12,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,diego_12,NA,NA,ES,ES,southern_europe,45_54,male,self_employed,usable_complete,TRUE,TRUE,32,0.5674845954429184,0.711449250484404,0.14233028804525147,0.7151268738168853,0.41083047431644576,0.7881171883660644,1.410266931358432,0.06700148869341555,0.879093806773297,0.24824355182753013,0.49909912135705575,0.056534570195848795,0.6004046513800614,1.2750433805654238,0.6794634313911321,0.41888709009180175,1.226109552083629,1.2642395027132436,1.4994463569291268,1.0121003110915443,0.6526158047311884,0.5324987562555554,0.4430791315368497,0.27962810901055335,0.28346136878387324,0.3322164980327932,0.23863322402807524,1.3607353343710846,0.009160281689907712,0.5678266579938274,0.8756557513546693,0.29473428888616787
