"D","assigned_pct","unassigned_pct"
2,4.90359042553191,95.0964095744681
4,39.2619680851064,60.7380319148936
6,72.5454343971631,27.4545656028369
8,87.2063386524823,12.7936613475177
10,96.5536347517731,3.44636524822695
12,99.7118794326241,0.288120567375886
14,100,0
16,100,0
18,100,0
20,100,0
