"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",26,18.8405797101449,100
"2",25,18.1159420289855,81.1594202898551
"3",17,12.3188405797101,63.0434782608696
"4",18,13.0434782608696,50.7246376811594
"5",11,7.97101449275362,37.6811594202899
"6",14,10.1449275362319,29.7101449275362
"7",14,10.1449275362319,19.5652173913043
"8",6,4.34782608695652,9.42028985507245
"Restantes",7,5.07246376811594,0
