bootstrap_id,mean_similarity_to_others
68,69.08670033670033
17,68.93939393939394
89,68.70791245791246
94,68.51851851851852
98,68.49747474747475
69,68.05555555555556
82,67.88720538720538
3,67.86616161616162
64,67.84511784511784
90,67.76094276094275
57,67.73989898989899
14,67.61363636363636
78,67.50841750841751
15,67.38215488215488
18,67.17171717171718
43,67.10858585858585
100,67.04545454545455
42,67.003367003367
46,66.87710437710437
62,66.83501683501683
93,66.79292929292929
13,66.72979797979798
28,66.72979797979798
80,66.72979797979798
56,66.66666666666667
58,66.62457912457913
53,66.60353535353535
1,66.54040404040404
61,66.39309764309765
19,66.32996632996633
32,66.32996632996633
23,66.28787878787878
29,66.24579124579124
81,66.20370370370371
21,66.11952861952862
63,66.09848484848484
65,66.01430976430976
5,65.97222222222223
40,65.93013468013469
55,65.93013468013469
4,65.5513468013468
51,65.53030303030303
99,65.50925925925925
47,65.38299663299664
60,65.3409090909091
7,65.29882154882155
2,65.21464646464646
41,65.15151515151516
45,65.10942760942761
76,65.06734006734007
97,64.8989898989899
52,64.79377104377105
9,64.6885521885522
59,64.56228956228956
39,64.39393939393939
10,64.35185185185185
96,64.18350168350169
66,64.12037037037037
27,64.03619528619528
37,64.03619528619528
85,63.9520202020202
49,63.90993265993266
88,63.867845117845114
35,63.69949494949495
91,63.678451178451176
54,63.63636363636363
72,63.63636363636363
36,63.573232323232325
16,63.552188552188554
26,63.53114478114478
74,63.446969696969695
24,63.2996632996633
70,63.25757575757576
20,63.236531986531986
31,63.13131313131313
79,63.04713804713805
75,63.005050505050505
34,62.94191919191919
30,62.92087542087542
86,62.92087542087542
77,62.81565656565657
6,62.75252525252525
38,62.668350168350166
22,62.52104377104377
44,62.47895622895623
50,62.436868686868685
48,62.41582491582491
87,62.331649831649834
67,62.31060606060606
12,61.658249158249156
33,61.658249158249156
8,61.426767676767675
73,61.38468013468013
11,61.321548821548824
95,60.542929292929294
84,60.07996632996633
83,59.84848484848485
71,59.65909090909091
25,59.406565656565654
92,58.01767676767677
